location,target,unit,value,type,bin_start_incl,bin_end_notincl
HHS Region 1,1 wk ahead,percent,1.6,Point,NA,NA
HHS Region 1,2 wk ahead,percent,1.7,Point,NA,NA
HHS Region 1,3 wk ahead,percent,2.1,Point,NA,NA
HHS Region 1,4 wk ahead,percent,2.5,Point,NA,NA
HHS Region 1,Season onset,week,47,Point,NA,NA
HHS Region 1,Season peak percentage,percent,4.4,Point,NA,NA
HHS Region 1,Season peak week,week,6,Point,NA,NA
HHS Region 10,1 wk ahead,percent,1.2,Point,NA,NA
HHS Region 10,2 wk ahead,percent,1.2,Point,NA,NA
HHS Region 10,3 wk ahead,percent,1.4,Point,NA,NA
HHS Region 10,4 wk ahead,percent,1.7,Point,NA,NA
HHS Region 10,Season onset,week,51,Point,NA,NA
HHS Region 10,Season peak percentage,percent,3.5,Point,NA,NA
HHS Region 10,Season peak week,week,3,Point,NA,NA
HHS Region 2,1 wk ahead,percent,3.2,Point,NA,NA
HHS Region 2,2 wk ahead,percent,3.5,Point,NA,NA
HHS Region 2,3 wk ahead,percent,3.8,Point,NA,NA
HHS Region 2,4 wk ahead,percent,4,Point,NA,NA
HHS Region 2,Season onset,week,49,Point,NA,NA
HHS Region 2,Season peak percentage,percent,6,Point,NA,NA
HHS Region 2,Season peak week,week,5,Point,NA,NA
HHS Region 3,1 wk ahead,percent,2,Point,NA,NA
HHS Region 3,2 wk ahead,percent,2.2,Point,NA,NA
HHS Region 3,3 wk ahead,percent,2.4,Point,NA,NA
HHS Region 3,4 wk ahead,percent,2.6,Point,NA,NA
HHS Region 3,Season onset,week,49,Point,NA,NA
HHS Region 3,Season peak percentage,percent,4.2,Point,NA,NA
HHS Region 3,Season peak week,week,5,Point,NA,NA
HHS Region 4,1 wk ahead,percent,2.5,Point,NA,NA
HHS Region 4,2 wk ahead,percent,2.6,Point,NA,NA
HHS Region 4,3 wk ahead,percent,2.8,Point,NA,NA
HHS Region 4,4 wk ahead,percent,3.1,Point,NA,NA
HHS Region 4,Season onset,week,45,Point,NA,NA
HHS Region 4,Season peak percentage,percent,4.7,Point,NA,NA
HHS Region 4,Season peak week,week,5,Point,NA,NA
HHS Region 5,1 wk ahead,percent,1.6,Point,NA,NA
HHS Region 5,2 wk ahead,percent,1.8,Point,NA,NA
HHS Region 5,3 wk ahead,percent,1.9,Point,NA,NA
HHS Region 5,4 wk ahead,percent,2,Point,NA,NA
HHS Region 5,Season onset,week,50,Point,NA,NA
HHS Region 5,Season peak percentage,percent,3.4,Point,NA,NA
HHS Region 5,Season peak week,week,5,Point,NA,NA
HHS Region 6,1 wk ahead,percent,4.4,Point,NA,NA
HHS Region 6,2 wk ahead,percent,4.4,Point,NA,NA
HHS Region 6,3 wk ahead,percent,4.8,Point,NA,NA
HHS Region 6,4 wk ahead,percent,4.9,Point,NA,NA
HHS Region 6,Season onset,week,49,Point,NA,NA
HHS Region 6,Season peak percentage,percent,8.2,Point,NA,NA
HHS Region 6,Season peak week,week,5,Point,NA,NA
HHS Region 7,1 wk ahead,percent,2.2,Point,NA,NA
HHS Region 7,2 wk ahead,percent,1.9,Point,NA,NA
HHS Region 7,3 wk ahead,percent,2.1,Point,NA,NA
HHS Region 7,4 wk ahead,percent,2.4,Point,NA,NA
HHS Region 7,Season onset,week,50,Point,NA,NA
HHS Region 7,Season peak percentage,percent,5.4,Point,NA,NA
HHS Region 7,Season peak week,week,5,Point,NA,NA
HHS Region 8,1 wk ahead,percent,1.1,Point,NA,NA
HHS Region 8,2 wk ahead,percent,1.2,Point,NA,NA
HHS Region 8,3 wk ahead,percent,1.3,Point,NA,NA
HHS Region 8,4 wk ahead,percent,1.5,Point,NA,NA
HHS Region 8,Season onset,week,51,Point,NA,NA
HHS Region 8,Season peak percentage,percent,2.9,Point,NA,NA
HHS Region 8,Season peak week,week,5,Point,NA,NA
HHS Region 9,1 wk ahead,percent,2.3,Point,NA,NA
HHS Region 9,2 wk ahead,percent,2.6,Point,NA,NA
HHS Region 9,3 wk ahead,percent,2.9,Point,NA,NA
HHS Region 9,4 wk ahead,percent,3.2,Point,NA,NA
HHS Region 9,Season onset,week,49,Point,NA,NA
HHS Region 9,Season peak percentage,percent,4.3,Point,NA,NA
HHS Region 9,Season peak week,week,5,Point,NA,NA
US National,1 wk ahead,percent,2.4,Point,NA,NA
US National,2 wk ahead,percent,2.6,Point,NA,NA
US National,3 wk ahead,percent,2.8,Point,NA,NA
US National,4 wk ahead,percent,2.9,Point,NA,NA
US National,Season onset,week,47,Point,NA,NA
US National,Season peak percentage,percent,4,Point,NA,NA
US National,Season peak week,week,5,Point,NA,NA
US National,Season onset,week,0.000133892201423547,Bin,40.0,41.0
US National,Season onset,week,0.000461537858814729,Bin,41.0,42.0
US National,Season onset,week,0.00129334210872784,Bin,42.0,43.0
US National,Season onset,week,0.0030109718602844,Bin,43.0,44.0
US National,Season onset,week,0.00595397689961641,Bin,44.0,45.0
US National,Season onset,week,0.0101736611887486,Bin,45.0,46.0
US National,Season onset,week,0.0151652895020053,Bin,46.0,47.0
US National,Season onset,week,0.679092375708721,Bin,47.0,48.0
US National,Season onset,week,0.0229766686919174,Bin,48.0,49.0
US National,Season onset,week,0.0450960289263742,Bin,49.0,50.0
US National,Season onset,week,0.0408921891216371,Bin,50.0,51.0
US National,Season onset,week,0.0411055354935537,Bin,51.0,52.0
US National,Season onset,week,0.0223991116400652,Bin,52.0,53.0
US National,Season onset,week,0.0177163777962416,Bin,1.0,2.0
US National,Season onset,week,0.0143653504959001,Bin,2.0,3.0
US National,Season onset,week,0.012214474006114,Bin,3.0,4.0
US National,Season onset,week,0.0102075606675623,Bin,4.0,5.0
US National,Season onset,week,0.00886734233458456,Bin,5.0,6.0
US National,Season onset,week,0.00959225452319411,Bin,6.0,7.0
US National,Season onset,week,0.0040030552530073,Bin,7.0,8.0
US National,Season onset,week,0.00196529431554295,Bin,8.0,9.0
US National,Season onset,week,0.000766394353248577,Bin,9.0,10.0
US National,Season onset,week,0.000235120692549437,Bin,10.0,11.0
US National,Season onset,week,7.22471990289339e-05,Bin,11.0,12.0
US National,Season onset,week,6.49165652414773e-05,Bin,12.0,13.0
US National,Season onset,week,6.49165652414773e-05,Bin,13.0,14.0
US National,Season onset,week,6.49165652414773e-05,Bin,14.0,15.0
US National,Season onset,week,6.49165652414773e-05,Bin,15.0,16.0
US National,Season onset,week,6.49165652414773e-05,Bin,16.0,17.0
US National,Season onset,week,6.49165652414773e-05,Bin,17.0,18.0
US National,Season onset,week,6.49165652414773e-05,Bin,18.0,19.0
US National,Season onset,week,6.49165652414773e-05,Bin,19.0,20.0
US National,Season onset,week,6.49165652414773e-05,Bin,20.0,21.0
US National,Season onset,week,0.0316556980739627,Bin,none,none
US National,Season peak week,week,0.000387415661982008,Bin,40.0,41.0
US National,Season peak week,week,0.000387415661982008,Bin,41.0,42.0
US National,Season peak week,week,0.000387415661982008,Bin,42.0,43.0
US National,Season peak week,week,0.000387415661982008,Bin,43.0,44.0
US National,Season peak week,week,0.000387415661982008,Bin,44.0,45.0
US National,Season peak week,week,0.000387415661982008,Bin,45.0,46.0
US National,Season peak week,week,0.000387415661982008,Bin,46.0,47.0
US National,Season peak week,week,0.0154154923822353,Bin,47.0,48.0
US National,Season peak week,week,0.0107914687760035,Bin,48.0,49.0
US National,Season peak week,week,0.014259560465361,Bin,49.0,50.0
US National,Season peak week,week,0.0187334468238263,Bin,50.0,51.0
US National,Season peak week,week,0.0496077155124876,Bin,51.0,52.0
US National,Season peak week,week,0.0648586137788625,Bin,52.0,53.0
US National,Season peak week,week,0.0677731732358791,Bin,1.0,2.0
US National,Season peak week,week,0.0728923546156771,Bin,2.0,3.0
US National,Season peak week,week,0.0863828891631667,Bin,3.0,4.0
US National,Season peak week,week,0.0870529252848216,Bin,4.0,5.0
US National,Season peak week,week,0.109428392816059,Bin,5.0,6.0
US National,Season peak week,week,0.0869714254451729,Bin,6.0,7.0
US National,Season peak week,week,0.089077436367529,Bin,7.0,8.0
US National,Season peak week,week,0.0644835418272876,Bin,8.0,9.0
US National,Season peak week,week,0.0539366054051312,Bin,9.0,10.0
US National,Season peak week,week,0.0316813812848968,Bin,10.0,11.0
US National,Season peak week,week,0.0326264397046352,Bin,11.0,12.0
US National,Season peak week,week,0.0170573324591696,Bin,12.0,13.0
US National,Season peak week,week,0.00865343111352781,Bin,13.0,14.0
US National,Season peak week,week,0.00355037231522236,Bin,14.0,15.0
US National,Season peak week,week,0.00817438007317134,Bin,15.0,16.0
US National,Season peak week,week,0.00239435056538162,Bin,16.0,17.0
US National,Season peak week,week,0.00123834466382368,Bin,17.0,18.0
US National,Season peak week,week,8.23387622657369e-05,Bin,18.0,19.0
US National,Season peak week,week,8.23387622657369e-05,Bin,19.0,20.0
US National,Season peak week,week,8.23387622657369e-05,Bin,20.0,21.0
US National,Season peak percentage,percent,2.02537259043994e-05,Bin,0.0,0.1
US National,Season peak percentage,percent,4.96207663860181e-05,Bin,0.1,0.2
US National,Season peak percentage,percent,6.43650517023412e-05,Bin,0.2,0.3
US National,Season peak percentage,percent,8.27864041929948e-05,Bin,0.3,0.4
US National,Season peak percentage,percent,0.000105586317951009,Bin,0.4,0.5
