location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,2.8
HHS Region 1,2 wk ahead,Point,percent,NA,NA,2.5
HHS Region 1,3 wk ahead,Point,percent,NA,NA,2.4
HHS Region 1,4 wk ahead,Point,percent,NA,NA,2.2
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,3.7
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,3.1
HHS Region 10,2 wk ahead,Point,percent,NA,NA,2.3
HHS Region 10,3 wk ahead,Point,percent,NA,NA,2
HHS Region 10,4 wk ahead,Point,percent,NA,NA,1.6
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,3.9
HHS Region 10,Season peak week,Point,week,NA,NA,10
HHS Region 2,1 wk ahead,Point,percent,NA,NA,3.7
HHS Region 2,2 wk ahead,Point,percent,NA,NA,3.5
HHS Region 2,3 wk ahead,Point,percent,NA,NA,3.2
HHS Region 2,4 wk ahead,Point,percent,NA,NA,3
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.2
HHS Region 2,Season peak week,Point,week,NA,NA,7
HHS Region 3,1 wk ahead,Point,percent,NA,NA,3.8
HHS Region 3,2 wk ahead,Point,percent,NA,NA,3.1
HHS Region 3,3 wk ahead,Point,percent,NA,NA,2.7
HHS Region 3,4 wk ahead,Point,percent,NA,NA,2.2
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,4.7
HHS Region 3,Season peak week,Point,week,NA,NA,8
HHS Region 4,1 wk ahead,Point,percent,NA,NA,3.4
HHS Region 4,2 wk ahead,Point,percent,NA,NA,3
HHS Region 4,3 wk ahead,Point,percent,NA,NA,2.7
HHS Region 4,4 wk ahead,Point,percent,NA,NA,2.5
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 4,Season peak week,Point,week,NA,NA,6
HHS Region 5,1 wk ahead,Point,percent,NA,NA,3
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.6
HHS Region 5,3 wk ahead,Point,percent,NA,NA,2.2
HHS Region 5,4 wk ahead,Point,percent,NA,NA,1.9
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.4
HHS Region 5,Season peak week,Point,week,NA,NA,10
HHS Region 6,1 wk ahead,Point,percent,NA,NA,6.1
HHS Region 6,2 wk ahead,Point,percent,NA,NA,5.1
HHS Region 6,3 wk ahead,Point,percent,NA,NA,4.2
HHS Region 6,4 wk ahead,Point,percent,NA,NA,3.7
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,10.2
HHS Region 6,Season peak week,Point,week,NA,NA,7
HHS Region 7,1 wk ahead,Point,percent,NA,NA,4.6
HHS Region 7,2 wk ahead,Point,percent,NA,NA,2.7
HHS Region 7,3 wk ahead,Point,percent,NA,NA,2
HHS Region 7,4 wk ahead,Point,percent,NA,NA,1.5
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,6.4
HHS Region 7,Season peak week,Point,week,NA,NA,10
HHS Region 8,1 wk ahead,Point,percent,NA,NA,4.4
HHS Region 8,2 wk ahead,Point,percent,NA,NA,3.3
HHS Region 8,3 wk ahead,Point,percent,NA,NA,2.7
HHS Region 8,4 wk ahead,Point,percent,NA,NA,2.1
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,6.4
HHS Region 8,Season peak week,Point,week,NA,NA,10
HHS Region 9,1 wk ahead,Point,percent,NA,NA,3.1
HHS Region 9,2 wk ahead,Point,percent,NA,NA,2.5
HHS Region 9,3 wk ahead,Point,percent,NA,NA,2.2
HHS Region 9,4 wk ahead,Point,percent,NA,NA,2
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,3.9
HHS Region 9,Season peak week,Point,week,NA,NA,9
US National,1 wk ahead,Point,percent,NA,NA,4.2
US National,2 wk ahead,Point,percent,NA,NA,3.9
US National,3 wk ahead,Point,percent,NA,NA,3.6
US National,4 wk ahead,Point,percent,NA,NA,3.3
US National,Season onset,Point,week,NA,NA,47
US National,Season peak percentage,Point,percent,NA,NA,5.1
US National,Season peak week,Point,week,NA,NA,7
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,9.47423067233143e-05
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.000250121677032299
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.000345662889537724
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.00045634441071162
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.000577899758043427
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.000705586519713833
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.000835449538229637
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.00290609770759737
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.00109302975874588
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00121779744424148
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.00327668386509916
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00241025531246555
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00249153436083081
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.0025411232705636
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00546530520457668
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00544169929698043
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.00344800562478945
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.0014365074613733
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.00233009979469242
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00904788533569985
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0118862087917521
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.0292814231971681
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.0379343625208705
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.0281340227326154
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.0619921675145474
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0657510328462817
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0607687974180171
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.107226886785983
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0809057366733274
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0895403405696101
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0613145867347415
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0787236522988036
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0408302506513742
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0466250538211561
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0213735414931748
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0271862940170886
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0223278680364891
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0223254685757809
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0126200969552945
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.00485585623711456
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.00582638632688705
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.0106790367757495
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.00582638632688705
