location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,3.4
HHS Region 1,2 wk ahead,Point,percent,NA,NA,3.7
HHS Region 1,3 wk ahead,Point,percent,NA,NA,4.3
HHS Region 1,4 wk ahead,Point,percent,NA,NA,4.7
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,5.4
HHS Region 1,Season peak week,Point,week,NA,NA,7
HHS Region 10,1 wk ahead,Point,percent,NA,NA,3.9
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3.9
HHS Region 10,3 wk ahead,Point,percent,NA,NA,3.7
HHS Region 10,4 wk ahead,Point,percent,NA,NA,3.5
HHS Region 10,Season onset,Point,week,NA,NA,47
HHS Region 10,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 10,Season peak week,Point,week,NA,NA,52
HHS Region 2,1 wk ahead,Point,percent,NA,NA,6
HHS Region 2,2 wk ahead,Point,percent,NA,NA,6.3
HHS Region 2,3 wk ahead,Point,percent,NA,NA,6.7
HHS Region 2,4 wk ahead,Point,percent,NA,NA,7.1
HHS Region 2,Season onset,Point,week,NA,NA,50
HHS Region 2,Season peak percentage,Point,percent,NA,NA,7.8
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,4.2
HHS Region 3,2 wk ahead,Point,percent,NA,NA,4.1
HHS Region 3,3 wk ahead,Point,percent,NA,NA,4.2
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.3
HHS Region 3,Season onset,Point,week,NA,NA,47
HHS Region 3,Season peak percentage,Point,percent,NA,NA,5.7
HHS Region 3,Season peak week,Point,week,NA,NA,52
HHS Region 4,1 wk ahead,Point,percent,NA,NA,4.7
HHS Region 4,2 wk ahead,Point,percent,NA,NA,4.6
HHS Region 4,3 wk ahead,Point,percent,NA,NA,4.7
HHS Region 4,4 wk ahead,Point,percent,NA,NA,4.7
HHS Region 4,Season onset,Point,week,NA,NA,45
HHS Region 4,Season peak percentage,Point,percent,NA,NA,8
HHS Region 4,Season peak week,Point,week,NA,NA,52
HHS Region 5,1 wk ahead,Point,percent,NA,NA,3
HHS Region 5,2 wk ahead,Point,percent,NA,NA,3
HHS Region 5,3 wk ahead,Point,percent,NA,NA,3
HHS Region 5,4 wk ahead,Point,percent,NA,NA,3
HHS Region 5,Season onset,Point,week,NA,NA,48
HHS Region 5,Season peak percentage,Point,percent,NA,NA,4.3
HHS Region 5,Season peak week,Point,week,NA,NA,52
HHS Region 6,1 wk ahead,Point,percent,NA,NA,6.8
HHS Region 6,2 wk ahead,Point,percent,NA,NA,6.6
HHS Region 6,3 wk ahead,Point,percent,NA,NA,6.2
HHS Region 6,4 wk ahead,Point,percent,NA,NA,6
HHS Region 6,Season onset,Point,week,NA,NA,44
HHS Region 6,Season peak percentage,Point,percent,NA,NA,13
HHS Region 6,Season peak week,Point,week,NA,NA,52
HHS Region 7,1 wk ahead,Point,percent,NA,NA,3.8
HHS Region 7,2 wk ahead,Point,percent,NA,NA,4.1
HHS Region 7,3 wk ahead,Point,percent,NA,NA,4.3
HHS Region 7,4 wk ahead,Point,percent,NA,NA,4.1
HHS Region 7,Season onset,Point,week,NA,NA,48
HHS Region 7,Season peak percentage,Point,percent,NA,NA,5.7
HHS Region 7,Season peak week,Point,week,NA,NA,3
HHS Region 8,1 wk ahead,Point,percent,NA,NA,5
HHS Region 8,2 wk ahead,Point,percent,NA,NA,5.4
HHS Region 8,3 wk ahead,Point,percent,NA,NA,6.2
HHS Region 8,4 wk ahead,Point,percent,NA,NA,6.6
HHS Region 8,Season onset,Point,week,NA,NA,48
HHS Region 8,Season peak percentage,Point,percent,NA,NA,7.9
HHS Region 8,Season peak week,Point,week,NA,NA,7
HHS Region 9,1 wk ahead,Point,percent,NA,NA,4.2
HHS Region 9,2 wk ahead,Point,percent,NA,NA,4.1
HHS Region 9,3 wk ahead,Point,percent,NA,NA,4.1
HHS Region 9,4 wk ahead,Point,percent,NA,NA,4.1
HHS Region 9,Season onset,Point,week,NA,NA,46
HHS Region 9,Season peak percentage,Point,percent,NA,NA,5.1
HHS Region 9,Season peak week,Point,week,NA,NA,1
US National,1 wk ahead,Point,percent,NA,NA,4.5
US National,2 wk ahead,Point,percent,NA,NA,4.6
US National,3 wk ahead,Point,percent,NA,NA,4.5
US National,4 wk ahead,Point,percent,NA,NA,4.5
US National,Season onset,Point,week,NA,NA,45
US National,Season peak percentage,Point,percent,NA,NA,6.9
US National,Season peak week,Point,week,NA,NA,52
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,0.000135841809366901
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.000385916161685633
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.000584687984872619
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.000842698225956995
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.00115759094392061
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.00151905473466965
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.00190915738710735
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.00230460885891586
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.0026800951473675
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00578203378468018
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.00328033174613189
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00347219248396701
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00542710942944451
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.0036033376415237
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00446865701978342
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00341405524133459
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.00506820437215585
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.0039050210327441
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.00363471577269304
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00242846834350006
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00307497153548625
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00374498243780518
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.00445348364325514
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.0107514736757281
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00694550848460988
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0142717683514584
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0234875812005086
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.0262690272439482
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0373756254083455
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0383251999895616
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0503457629406542
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0577333850959971
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0438645922971141
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.061373888583516
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0659377573375499
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0658662404734874
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0703921929168249
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0638172446744518
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0553776304741345
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0395384077913701
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.0356996405864826
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.0235559266437346
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.0197373644214813
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.0242499277097533
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.0121639539003458
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.0167214109057939
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.0120636326125184
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.00742052412988013
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.00740489404690604
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.00831951110513474
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.0101633284581427
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.00369944635108975
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.00185262380678479
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.00277603507893727
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,0.00462285762324223
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.00185262380678479
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,0.000929212534632306
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,0.00185262380678479
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.4,6.5,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.5,6.6,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.6,6.7,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.7,6.8,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.8,6.9,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,6.9,7.0,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,7.0,7.1,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,7.1,7.2,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,7.2,7.3,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,7.3,7.4,0.000929212534632306
HHS Region 1,1 wk ahead,Bin,percent,7.4,7.5,0.000929212534632306
HHS Region 1,1 wk ahead,Bin,percent,7.5,7.6,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,7.6,7.7,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,7.7,7.8,0.000929212534632306
HHS Region 1,1 wk ahead,Bin,percent,7.8,7.9,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,7.9,8.0,5.80126247982584e-06
HHS Region 1,1 wk ahead,Bin,percent,8.0,8.1,5.80126247982589e-06
HHS Region 1,1 wk ahead,Bin,percent,8.1,8.2,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,8.2,8.3,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,8.3,8.4,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,8.4,8.5,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,8.5,8.6,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,8.6,8.7,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,8.7,8.8,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,8.8,8.9,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,8.9,9.0,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.0,9.1,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.1,9.2,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.2,9.3,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.3,9.4,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.4,9.5,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.5,9.6,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.6,9.7,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.7,9.8,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.8,9.9,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,9.9,10.0,0.000929212534632306
HHS Region 1,1 wk ahead,Bin,percent,10.0,10.1,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,10.1,10.2,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,10.2,10.3,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,10.3,10.4,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,10.4,10.5,0.000929212534632306
HHS Region 1,1 wk ahead,Bin,percent,10.5,10.6,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,10.6,10.7,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,10.7,10.8,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,10.8,10.9,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,10.9,11.0,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.0,11.1,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.1,11.2,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.2,11.3,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.3,11.4,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.4,11.5,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.5,11.6,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.6,11.7,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.7,11.8,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.8,11.9,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,11.9,12.0,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.0,12.1,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.1,12.2,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.2,12.3,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.3,12.4,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.4,12.5,0.000929212534632306
HHS Region 1,1 wk ahead,Bin,percent,12.5,12.6,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.6,12.7,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.7,12.8,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.8,12.9,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,12.9,13.0,5.80126247982594e-06
HHS Region 1,1 wk ahead,Bin,percent,13.0,100.0,5.80126247982594e-06
HHS Region 1,2 wk ahead,Bin,percent,0.0,0.1,3.7608980345883e-05
HHS Region 1,2 wk ahead,Bin,percent,0.1,0.2,0.000122152312738135
HHS Region 1,2 wk ahead,Bin,percent,0.2,0.3,0.00021715050036059
HHS Region 1,2 wk ahead,Bin,percent,0.3,0.4,0.00036284598997796
HHS Region 1,2 wk ahead,Bin,percent,0.4,0.5,0.000571336174069086
HHS Region 1,2 wk ahead,Bin,percent,0.5,0.6,0.000850151448298334
HHS Region 1,2 wk ahead,Bin,percent,0.6,0.7,0.00212245738511273
HHS Region 1,2 wk ahead,Bin,percent,0.7,0.8,0.00160801707722461
HHS Region 1,2 wk ahead,Bin,percent,0.8,0.9,0.00205693234112988
HHS Region 1,2 wk ahead,Bin,percent,0.9,1.0,0.00251715012775862
HHS Region 1,2 wk ahead,Bin,percent,1.0,1.1,0.00295498207786749
HHS Region 1,2 wk ahead,Bin,percent,1.1,1.2,0.00333670203613681
HHS Region 1,2 wk ahead,Bin,percent,1.2,1.3,0.00363415315334063
HHS Region 1,2 wk ahead,Bin,percent,1.3,1.4,0.0038295935714155
HHS Region 1,2 wk ahead,Bin,percent,1.4,1.5,0.00391797226206298
HHS Region 1,2 wk ahead,Bin,percent,1.5,1.6,0.00482890508291776
HHS Region 1,2 wk ahead,Bin,percent,1.6,1.7,0.00472819073703715
HHS Region 1,2 wk ahead,Bin,percent,1.7,1.8,0.00732292963207625
HHS Region 1,2 wk ahead,Bin,percent,1.8,1.9,0.00616039989411253
HHS Region 1,2 wk ahead,Bin,percent,1.9,2.0,0.00402038779322529
HHS Region 1,2 wk ahead,Bin,percent,2.0,2.1,0.0046078939191479
HHS Region 1,2 wk ahead,Bin,percent,2.1,2.2,0.00424521308595933
HHS Region 1,2 wk ahead,Bin,percent,2.2,2.3,0.00664623164006007
HHS Region 1,2 wk ahead,Bin,percent,2.3,2.4,0.00444467342588719
HHS Region 1,2 wk ahead,Bin,percent,2.4,2.5,0.00873877881874666
HHS Region 1,2 wk ahead,Bin,percent,2.5,2.6,0.00753517726710924
HHS Region 1,2 wk ahead,Bin,percent,2.6,2.7,0.0146904074235245
HHS Region 1,2 wk ahead,Bin,percent,2.7,2.8,0.0182029322732988
HHS Region 1,2 wk ahead,Bin,percent,2.8,2.9,0.0245399865798701
HHS Region 1,2 wk ahead,Bin,percent,2.9,3.0,0.0355534497886876
HHS Region 1,2 wk ahead,Bin,percent,3.0,3.1,0.0235461451508606
HHS Region 1,2 wk ahead,Bin,percent,3.1,3.2,0.0319202177153488
HHS Region 1,2 wk ahead,Bin,percent,3.2,3.3,0.0338913616193532
HHS Region 1,2 wk ahead,Bin,percent,3.3,3.4,0.0534533902217885
HHS Region 1,2 wk ahead,Bin,percent,3.4,3.5,0.0425651144710822
HHS Region 1,2 wk ahead,Bin,percent,3.5,3.6,0.0482916214612494
HHS Region 1,2 wk ahead,Bin,percent,3.6,3.7,0.0410558566513407
HHS Region 1,2 wk ahead,Bin,percent,3.7,3.8,0.0550032132690456
HHS Region 1,2 wk ahead,Bin,percent,3.8,3.9,0.0411829198278773
HHS Region 1,2 wk ahead,Bin,percent,3.9,4.0,0.0522306155904281
HHS Region 1,2 wk ahead,Bin,percent,4.0,4.1,0.0382915299110953
HHS Region 1,2 wk ahead,Bin,percent,4.1,4.2,0.0418560701560555
HHS Region 1,2 wk ahead,Bin,percent,4.2,4.3,0.0324657482167269
HHS Region 1,2 wk ahead,Bin,percent,4.3,4.4,0.0415295128239607
HHS Region 1,2 wk ahead,Bin,percent,4.4,4.5,0.0311991095902446
HHS Region 1,2 wk ahead,Bin,percent,4.5,4.6,0.0181063323011107
HHS Region 1,2 wk ahead,Bin,percent,4.6,4.7,0.0308858104637954
HHS Region 1,2 wk ahead,Bin,percent,4.7,4.8,0.0233734906953729
HHS Region 1,2 wk ahead,Bin,percent,4.8,4.9,0.0205047364237277
HHS Region 1,2 wk ahead,Bin,percent,4.9,5.0,0.0158153768606977
HHS Region 1,2 wk ahead,Bin,percent,5.0,5.1,0.0166894994861933
HHS Region 1,2 wk ahead,Bin,percent,5.1,5.2,0.00742423497603807
HHS Region 1,2 wk ahead,Bin,percent,5.2,5.3,0.00371235698629625
HHS Region 1,2 wk ahead,Bin,percent,5.3,5.4,0.0110897720070454
HHS Region 1,2 wk ahead,Bin,percent,5.4,5.5,0.00369902432689776
HHS Region 1,2 wk ahead,Bin,percent,5.5,5.6,0.00554582947064802
HHS Region 1,2 wk ahead,Bin,percent,5.6,5.7,0.0064692407428005
HHS Region 1,2 wk ahead,Bin,percent,5.7,5.8,0.0018521843820381
HHS Region 1,2 wk ahead,Bin,percent,5.8,5.9,0.00831606328710546
HHS Region 1,2 wk ahead,Bin,percent,5.9,6.0,0.000928773109885625
HHS Region 1,2 wk ahead,Bin,percent,6.0,6.1,0.00369900692634306
HHS Region 1,2 wk ahead,Bin,percent,6.1,6.2,0.00277559565419058
HHS Region 1,2 wk ahead,Bin,percent,6.2,6.3,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,6.3,6.4,0.00277559565419058
HHS Region 1,2 wk ahead,Bin,percent,6.4,6.5,0.0018521843820381
HHS Region 1,2 wk ahead,Bin,percent,6.5,6.6,0.0018521843820381
HHS Region 1,2 wk ahead,Bin,percent,6.6,6.7,0.00277559565419058
HHS Region 1,2 wk ahead,Bin,percent,6.7,6.8,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,6.8,6.9,0.0018521843820381
HHS Region 1,2 wk ahead,Bin,percent,6.9,7.0,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,7.0,7.1,0.000928773109885625
HHS Region 1,2 wk ahead,Bin,percent,7.1,7.2,0.000928773109885625
HHS Region 1,2 wk ahead,Bin,percent,7.2,7.3,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,7.3,7.4,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,7.4,7.5,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,7.5,7.6,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,7.6,7.7,0.0018521843820381
HHS Region 1,2 wk ahead,Bin,percent,7.7,7.8,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,7.8,7.9,0.000928773109885625
HHS Region 1,2 wk ahead,Bin,percent,7.9,8.0,5.36183773314473e-06
HHS Region 1,2 wk ahead,Bin,percent,8.0,8.1,5.36183773314478e-06
HHS Region 1,2 wk ahead,Bin,percent,8.1,8.2,0.000928773109885625
HHS Region 1,2 wk ahead,Bin,percent,8.2,8.3,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,8.3,8.4,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,8.4,8.5,0.0018521843820381
HHS Region 1,2 wk ahead,Bin,percent,8.5,8.6,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,8.6,8.7,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,8.7,8.8,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,8.8,8.9,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,8.9,9.0,0.0018521843820381
HHS Region 1,2 wk ahead,Bin,percent,9.0,9.1,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,9.1,9.2,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,9.2,9.3,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,9.3,9.4,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,9.4,9.5,5.36183773314483e-06
HHS Region 1,2 wk ahead,Bin,percent,9.5,9.6,5.36183773314483e-06
