location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,3.5
HHS Region 1,2 wk ahead,Point,percent,NA,NA,3.3
HHS Region 1,3 wk ahead,Point,percent,NA,NA,3.4
HHS Region 1,4 wk ahead,Point,percent,NA,NA,3.8
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,5.5
HHS Region 1,Season peak week,Point,week,NA,NA,7
HHS Region 10,1 wk ahead,Point,percent,NA,NA,5.3
HHS Region 10,2 wk ahead,Point,percent,NA,NA,5.1
HHS Region 10,3 wk ahead,Point,percent,NA,NA,4.8
HHS Region 10,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 10,Season onset,Point,week,NA,NA,47
HHS Region 10,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 10,Season peak week,Point,week,NA,NA,1
HHS Region 2,1 wk ahead,Point,percent,NA,NA,5.8
HHS Region 2,2 wk ahead,Point,percent,NA,NA,5.5
HHS Region 2,3 wk ahead,Point,percent,NA,NA,5.5
HHS Region 2,4 wk ahead,Point,percent,NA,NA,5.6
HHS Region 2,Season onset,Point,week,NA,NA,50
HHS Region 2,Season peak percentage,Point,percent,NA,NA,7.6
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,5.1
HHS Region 3,2 wk ahead,Point,percent,NA,NA,4.9
HHS Region 3,3 wk ahead,Point,percent,NA,NA,4.7
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.6
HHS Region 3,Season onset,Point,week,NA,NA,47
HHS Region 3,Season peak percentage,Point,percent,NA,NA,6
HHS Region 3,Season peak week,Point,week,NA,NA,1
HHS Region 4,1 wk ahead,Point,percent,NA,NA,8.2
HHS Region 4,2 wk ahead,Point,percent,NA,NA,8.6
HHS Region 4,3 wk ahead,Point,percent,NA,NA,8.7
HHS Region 4,4 wk ahead,Point,percent,NA,NA,8.8
HHS Region 4,Season onset,Point,week,NA,NA,45
HHS Region 4,Season peak percentage,Point,percent,NA,NA,10.6
HHS Region 4,Season peak week,Point,week,NA,NA,5
HHS Region 5,1 wk ahead,Point,percent,NA,NA,4
HHS Region 5,2 wk ahead,Point,percent,NA,NA,3.9
HHS Region 5,3 wk ahead,Point,percent,NA,NA,3.8
HHS Region 5,4 wk ahead,Point,percent,NA,NA,3.6
HHS Region 5,Season onset,Point,week,NA,NA,48
HHS Region 5,Season peak percentage,Point,percent,NA,NA,4.6
HHS Region 5,Season peak week,Point,week,NA,NA,2
HHS Region 6,1 wk ahead,Point,percent,NA,NA,12.2
HHS Region 6,2 wk ahead,Point,percent,NA,NA,11
HHS Region 6,3 wk ahead,Point,percent,NA,NA,9.9
HHS Region 6,4 wk ahead,Point,percent,NA,NA,8.8
HHS Region 6,Season onset,Point,week,NA,NA,44
HHS Region 6,Season peak percentage,Point,percent,NA,NA,13
HHS Region 6,Season peak week,Point,week,NA,NA,52
HHS Region 7,1 wk ahead,Point,percent,NA,NA,4.9
HHS Region 7,2 wk ahead,Point,percent,NA,NA,5.1
HHS Region 7,3 wk ahead,Point,percent,NA,NA,5.1
HHS Region 7,4 wk ahead,Point,percent,NA,NA,5.4
HHS Region 7,Season onset,Point,week,NA,NA,48
HHS Region 7,Season peak percentage,Point,percent,NA,NA,7.3
HHS Region 7,Season peak week,Point,week,NA,NA,4
HHS Region 8,1 wk ahead,Point,percent,NA,NA,5.5
HHS Region 8,2 wk ahead,Point,percent,NA,NA,4.9
HHS Region 8,3 wk ahead,Point,percent,NA,NA,4.7
HHS Region 8,4 wk ahead,Point,percent,NA,NA,4.9
HHS Region 8,Season onset,Point,week,NA,NA,48
HHS Region 8,Season peak percentage,Point,percent,NA,NA,7.7
HHS Region 8,Season peak week,Point,week,NA,NA,6
HHS Region 9,1 wk ahead,Point,percent,NA,NA,4.6
HHS Region 9,2 wk ahead,Point,percent,NA,NA,4.4
HHS Region 9,3 wk ahead,Point,percent,NA,NA,4.4
HHS Region 9,4 wk ahead,Point,percent,NA,NA,4.3
HHS Region 9,Season onset,Point,week,NA,NA,46
HHS Region 9,Season peak percentage,Point,percent,NA,NA,5.4
HHS Region 9,Season peak week,Point,week,NA,NA,3
US National,1 wk ahead,Point,percent,NA,NA,7.4
US National,2 wk ahead,Point,percent,NA,NA,7.7
US National,3 wk ahead,Point,percent,NA,NA,7.8
US National,4 wk ahead,Point,percent,NA,NA,7.8
US National,Season onset,Point,week,NA,NA,45
US National,Season peak percentage,Point,percent,NA,NA,8.8
US National,Season peak week,Point,week,NA,NA,5
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,0.000168810199213423
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.000529045512677917
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.000894560960844873
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.00141609156511543
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.00210843520282121
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.0029660417803621
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.00395917499736075
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.00503396865948176
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.00611698958338419
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00796191117725832
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.00881339889210467
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00860379485361447
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00895965822604642
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.0090176781196817
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00960885162651602
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.0107506498047405
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.0108123466346835
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00735395939602727
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.00548772638420757
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00530550574379588
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00437285076516194
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00441804749807823
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.00380195231059815
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.00255144515261266
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00236617870351038
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0141490732592869
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0178116572033698
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.017501610984873
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0148046683547438
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0254912994990316
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.039365350341065
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0445824585413539
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0452697720492383
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0573590677260736
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0533279819325422
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0508909547727471
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0644042401262471
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0638164382800308
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0491591180726533
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0505572535127525
