location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,percent,Point,NA,NA,1.2
HHS Region 1,2 wk ahead,percent,Point,NA,NA,1.1
HHS Region 1,3 wk ahead,percent,Point,NA,NA,1
HHS Region 1,4 wk ahead,percent,Point,NA,NA,0.9
HHS Region 1,Season onset,week,Point,NA,NA,4
HHS Region 1,Season peak percentage,percent,Point,NA,NA,2.6
HHS Region 1,Season peak week,week,Point,NA,NA,6
HHS Region 10,1 wk ahead,percent,Point,NA,NA,2.1
HHS Region 10,2 wk ahead,percent,Point,NA,NA,2.2
HHS Region 10,3 wk ahead,percent,Point,NA,NA,1.8
HHS Region 10,4 wk ahead,percent,Point,NA,NA,1.1
HHS Region 10,Season onset,week,Point,NA,NA,2
HHS Region 10,Season peak percentage,percent,Point,NA,NA,4.9
HHS Region 10,Season peak week,week,Point,NA,NA,8
HHS Region 2,1 wk ahead,percent,Point,NA,NA,2.2
HHS Region 2,2 wk ahead,percent,Point,NA,NA,2
HHS Region 2,3 wk ahead,percent,Point,NA,NA,1.8
HHS Region 2,4 wk ahead,percent,Point,NA,NA,1.6
HHS Region 2,Season onset,week,Point,NA,NA,50
HHS Region 2,Season peak percentage,percent,Point,NA,NA,4.4
HHS Region 2,Season peak week,week,Point,NA,NA,1
HHS Region 3,1 wk ahead,percent,Point,NA,NA,2.8
HHS Region 3,2 wk ahead,percent,Point,NA,NA,2.5
HHS Region 3,3 wk ahead,percent,Point,NA,NA,2.2
HHS Region 3,4 wk ahead,percent,Point,NA,NA,1.9
HHS Region 3,Season onset,week,Point,NA,NA,3
HHS Region 3,Season peak percentage,percent,Point,NA,NA,6.1
HHS Region 3,Season peak week,week,Point,NA,NA,4
HHS Region 4,1 wk ahead,percent,Point,NA,NA,2.1
HHS Region 4,2 wk ahead,percent,Point,NA,NA,1.7
HHS Region 4,3 wk ahead,percent,Point,NA,NA,1.5
HHS Region 4,4 wk ahead,percent,Point,NA,NA,1.2
HHS Region 4,Season onset,week,Point,NA,NA,51
HHS Region 4,Season peak percentage,percent,Point,NA,NA,4.6
HHS Region 4,Season peak week,week,Point,NA,NA,4
HHS Region 5,1 wk ahead,percent,Point,NA,NA,2.4
HHS Region 5,2 wk ahead,percent,Point,NA,NA,2
HHS Region 5,3 wk ahead,percent,Point,NA,NA,1.7
HHS Region 5,4 wk ahead,percent,Point,NA,NA,1.4
HHS Region 5,Season onset,week,Point,NA,NA,4
HHS Region 5,Season peak percentage,percent,Point,NA,NA,4.2
HHS Region 5,Season peak week,week,Point,NA,NA,7
HHS Region 6,1 wk ahead,percent,Point,NA,NA,3
HHS Region 6,2 wk ahead,percent,Point,NA,NA,2.6
HHS Region 6,3 wk ahead,percent,Point,NA,NA,2.3
HHS Region 6,4 wk ahead,percent,Point,NA,NA,2
HHS Region 6,Season onset,week,Point,NA,NA,2
HHS Region 6,Season peak percentage,percent,Point,NA,NA,8.1
HHS Region 6,Season peak week,week,Point,NA,NA,5
HHS Region 7,1 wk ahead,percent,Point,NA,NA,1.8
HHS Region 7,2 wk ahead,percent,Point,NA,NA,1.5
HHS Region 7,3 wk ahead,percent,Point,NA,NA,1.1
HHS Region 7,4 wk ahead,percent,Point,NA,NA,0.9
HHS Region 7,Season onset,week,Point,NA,NA,4
HHS Region 7,Season peak percentage,percent,Point,NA,NA,5.1
HHS Region 7,Season peak week,week,Point,NA,NA,7
HHS Region 8,1 wk ahead,percent,Point,NA,NA,1.7
HHS Region 8,2 wk ahead,percent,Point,NA,NA,1.3
HHS Region 8,3 wk ahead,percent,Point,NA,NA,1.2
HHS Region 8,4 wk ahead,percent,Point,NA,NA,1
HHS Region 8,Season onset,week,Point,NA,NA,4
HHS Region 8,Season peak percentage,percent,Point,NA,NA,3.4
HHS Region 8,Season peak week,week,Point,NA,NA,5
HHS Region 9,1 wk ahead,percent,Point,NA,NA,2.8
HHS Region 9,2 wk ahead,percent,Point,NA,NA,2.7
HHS Region 9,3 wk ahead,percent,Point,NA,NA,2.6
HHS Region 9,4 wk ahead,percent,Point,NA,NA,2.3
HHS Region 9,Season onset,week,Point,NA,NA,3
HHS Region 9,Season peak percentage,percent,Point,NA,NA,5.8
HHS Region 9,Season peak week,week,Point,NA,NA,3
US National,1 wk ahead,percent,Point,NA,NA,2.6
US National,2 wk ahead,percent,Point,NA,NA,2.2
US National,3 wk ahead,percent,Point,NA,NA,2
US National,4 wk ahead,percent,Point,NA,NA,1.6
US National,Season onset,week,Point,NA,NA,51
US National,Season peak percentage,percent,Point,NA,NA,4.7
US National,Season peak week,week,Point,NA,NA,6
US National,Season onset,week,Bin,40,41,0.001334023151111761
US National,Season onset,week,Bin,41,42,0.001334023151111761
US National,Season onset,week,Bin,42,43,0.001334023151111761
US National,Season onset,week,Bin,43,44,0.001334023151111761
US National,Season onset,week,Bin,44,45,0.001334023151111761
US National,Season onset,week,Bin,45,46,0.0013637471959099885
US National,Season onset,week,Bin,46,47,0.006338426756745234
US National,Season onset,week,Bin,47,48,0.03221401796301058
US National,Season onset,week,Bin,48,49,0.08832545721993142
US National,Season onset,week,Bin,49,50,0.1418773024563649
US National,Season onset,week,Bin,50,51,0.16573115282874562
US National,Season onset,week,Bin,51,52,0.17723039199336468
US National,Season onset,week,Bin,52,53,0.1558759532228709
US National,Season onset,week,Bin,1,2,0.08958343477212702
US National,Season onset,week,Bin,2,3,0.030712567556528274
US National,Season onset,week,Bin,3,4,0.0096476388251063
US National,Season onset,week,Bin,4,5,0.011387667158629024
US National,Season onset,week,Bin,5,6,0.014985301652182438
US National,Season onset,week,Bin,6,7,0.010837479266176536
US National,Season onset,week,Bin,7,8,0.004118610629392611
US National,Season onset,week,Bin,8,9,8.192540117886126e-4
US National,Season onset,week,Bin,9,10,1.7672851297951083e-4
US National,Season onset,week,Bin,10,11,1.728797046406241e-4
US National,Season onset,week,Bin,11,12,1.728797046406241e-4
US National,Season onset,week,Bin,12,13,1.728797046406241e-4
US National,Season onset,week,Bin,13,14,1.728797046406241e-4
US National,Season onset,week,Bin,14,15,1.728797046406241e-4
US National,Season onset,week,Bin,15,16,1.728797046406241e-4
US National,Season onset,week,Bin,16,17,1.728797046406241e-4
US National,Season onset,week,Bin,17,18,1.728797046406241e-4
US National,Season onset,week,Bin,18,19,1.728797046406241e-4
US National,Season onset,week,Bin,19,20,1.728797046406241e-4
US National,Season onset,week,Bin,20,21,1.728797046406241e-4
US National,Season onset,week,Bin,none,none,0.050203075471540626
US National,Season peak week,week,Bin,40,41,0.0016436992999611752
US National,Season peak week,week,Bin,41,42,0.0016436992999611752
US National,Season peak week,week,Bin,42,43,0.0016436992999611752
US National,Season peak week,week,Bin,43,44,0.0016436992999611752
US National,Season peak week,week,Bin,44,45,0.0016436992999611752
US National,Season peak week,week,Bin,45,46,0.0016436992999611752
US National,Season peak week,week,Bin,46,47,0.0016436992999611752
US National,Season peak week,week,Bin,47,48,0.0016436992999611752
US National,Season peak week,week,Bin,48,49,0.0016436992999611752
US National,Season peak week,week,Bin,49,50,0.0022199849563345844
US National,Season peak week,week,Bin,50,51,0.01959084162625196
US National,Season peak week,week,Bin,51,52,0.08560621673454176
US National,Season peak week,week,Bin,52,53,0.1398059632423863
US National,Season peak week,week,Bin,1,2,0.08641450533776553
US National,Season peak week,week,Bin,2,3,0.02346397505694374
US National,Season peak week,week,Bin,3,4,0.012088736742584899
US National,Season peak week,week,Bin,4,5,0.02741161487571152
US National,Season peak week,week,Bin,5,6,0.06534608095686309
US National,Season peak week,week,Bin,6,7,0.1326401279386386
US National,Season peak week,week,Bin,7,8,0.17103098501502614
US National,Season peak week,week,Bin,8,9,0.0987117584471371
US National,Season peak week,week,Bin,9,10,0.027301253085124
US National,Season peak week,week,Bin,10,11,0.02475468957947089
US National,Season peak week,week,Bin,11,12,0.03744273573549685
US National,Season peak week,week,Bin,12,13,0.022903364040476184
US National,Season peak week,week,Bin,13,14,0.005241377280798277
US National,Season peak week,week,Bin,14,15,5.939400971760524e-4
US National,Season peak week,week,Bin,15,16,4.397592586036579e-4
US National,Season peak week,week,Bin,16,17,4.397592586036579e-4
US National,Season peak week,week,Bin,17,18,4.397592586036579e-4
US National,Season peak week,week,Bin,18,19,4.397592586036579e-4
US National,Season peak week,week,Bin,19,20,4.397592586036579e-4
US National,Season peak week,week,Bin,20,21,4.397592586036579e-4
US National,Season peak percentage,percent,Bin,0,0.1,1.8789831332601204e-4
US National,Season peak percentage,percent,Bin,0.1,0.2,4.4493205930335025e-4
US National,Season peak percentage,percent,Bin,0.2,0.3,5.525351100438928e-4
US National,Season peak percentage,percent,Bin,0.3,0.4,6.811156970773736e-4
US National,Season peak percentage,percent,Bin,0.4,0.5,8.335116200391986e-4
US National,Season peak percentage,percent,Bin,0.5,0.6,0.0010125085897149599
US National,Season peak percentage,percent,Bin,0.6,0.7,0.0012212350035326685
US National,Season peak percentage,percent,Bin,0.7,0.8,0.0014625836218910564
US National,Season peak percentage,percent,Bin,0.8,0.9,0.0017393141219148249
US National,Season peak percentage,percent,Bin,0.9,1,0.0020542558023775256
US National,Season peak percentage,percent,Bin,1,1.1,0.0024097613761907754
US National,Season peak percentage,percent,Bin,1.1,1.2,0.0028077572126151123
US National,Season peak percentage,percent,Bin,1.2,1.3,0.0032497645531762817
US National,Season peak percentage,percent,Bin,1.3,1.4,0.003736878009405283
US National,Season peak percentage,percent,Bin,1.4,1.5,0.004269099539322284
