location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,6.4
HHS Region 1,2 wk ahead,Point,percent,NA,NA,7.2
HHS Region 1,3 wk ahead,Point,percent,NA,NA,6.7
HHS Region 1,4 wk ahead,Point,percent,NA,NA,5.9
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.9
HHS Region 1,Season peak week,Point,week,NA,NA,7
HHS Region 10,1 wk ahead,Point,percent,NA,NA,3.3
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3.6
HHS Region 10,3 wk ahead,Point,percent,NA,NA,3.4
HHS Region 10,4 wk ahead,Point,percent,NA,NA,3.2
HHS Region 10,Season onset,Point,week,NA,NA,47
HHS Region 10,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 10,Season peak week,Point,week,NA,NA,52
HHS Region 2,1 wk ahead,Point,percent,NA,NA,7.8
HHS Region 2,2 wk ahead,Point,percent,NA,NA,8.1
HHS Region 2,3 wk ahead,Point,percent,NA,NA,7
HHS Region 2,4 wk ahead,Point,percent,NA,NA,6.4
HHS Region 2,Season onset,Point,week,NA,NA,48
HHS Region 2,Season peak percentage,Point,percent,NA,NA,8.7
HHS Region 2,Season peak week,Point,week,NA,NA,7
HHS Region 3,1 wk ahead,Point,percent,NA,NA,5.8
HHS Region 3,2 wk ahead,Point,percent,NA,NA,5.5
HHS Region 3,3 wk ahead,Point,percent,NA,NA,5
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 3,Season onset,Point,week,NA,NA,46
HHS Region 3,Season peak percentage,Point,percent,NA,NA,6.3
HHS Region 3,Season peak week,Point,week,NA,NA,5
HHS Region 4,1 wk ahead,Point,percent,NA,NA,6.3
HHS Region 4,2 wk ahead,Point,percent,NA,NA,6.4
HHS Region 4,3 wk ahead,Point,percent,NA,NA,6.1
HHS Region 4,4 wk ahead,Point,percent,NA,NA,5.7
HHS Region 4,Season onset,Point,week,NA,NA,45
HHS Region 4,Season peak percentage,Point,percent,NA,NA,8.8
HHS Region 4,Season peak week,Point,week,NA,NA,52
HHS Region 5,1 wk ahead,Point,percent,NA,NA,4.4
HHS Region 5,2 wk ahead,Point,percent,NA,NA,4.1
HHS Region 5,3 wk ahead,Point,percent,NA,NA,3.8
HHS Region 5,4 wk ahead,Point,percent,NA,NA,3.3
HHS Region 5,Season onset,Point,week,NA,NA,48
HHS Region 5,Season peak percentage,Point,percent,NA,NA,4.8
HHS Region 5,Season peak week,Point,week,NA,NA,5
HHS Region 6,1 wk ahead,Point,percent,NA,NA,9.5
HHS Region 6,2 wk ahead,Point,percent,NA,NA,8.5
HHS Region 6,3 wk ahead,Point,percent,NA,NA,7.6
HHS Region 6,4 wk ahead,Point,percent,NA,NA,6.6
HHS Region 6,Season onset,Point,week,NA,NA,45
HHS Region 6,Season peak percentage,Point,percent,NA,NA,13
HHS Region 6,Season peak week,Point,week,NA,NA,52
HHS Region 7,1 wk ahead,Point,percent,NA,NA,5.6
HHS Region 7,2 wk ahead,Point,percent,NA,NA,5
HHS Region 7,3 wk ahead,Point,percent,NA,NA,4.4
HHS Region 7,4 wk ahead,Point,percent,NA,NA,3.8
HHS Region 7,Season onset,Point,week,NA,NA,48
HHS Region 7,Season peak percentage,Point,percent,NA,NA,7.4
HHS Region 7,Season peak week,Point,week,NA,NA,4
HHS Region 8,1 wk ahead,Point,percent,NA,NA,7.9
HHS Region 8,2 wk ahead,Point,percent,NA,NA,8.4
HHS Region 8,3 wk ahead,Point,percent,NA,NA,7.9
HHS Region 8,4 wk ahead,Point,percent,NA,NA,7.3
HHS Region 8,Season onset,Point,week,NA,NA,48
HHS Region 8,Season peak percentage,Point,percent,NA,NA,9.6
HHS Region 8,Season peak week,Point,week,NA,NA,7
HHS Region 9,1 wk ahead,Point,percent,NA,NA,5
HHS Region 9,2 wk ahead,Point,percent,NA,NA,4.7
HHS Region 9,3 wk ahead,Point,percent,NA,NA,4.3
HHS Region 9,4 wk ahead,Point,percent,NA,NA,3.9
HHS Region 9,Season onset,Point,week,NA,NA,46
HHS Region 9,Season peak percentage,Point,percent,NA,NA,5.3
HHS Region 9,Season peak week,Point,week,NA,NA,6
US National,1 wk ahead,Point,percent,NA,NA,6.5
US National,2 wk ahead,Point,percent,NA,NA,6.5
US National,3 wk ahead,Point,percent,NA,NA,6.3
US National,4 wk ahead,Point,percent,NA,NA,6
US National,Season onset,Point,week,NA,NA,45
US National,Season peak percentage,Point,percent,NA,NA,7.1
US National,Season peak week,Point,week,NA,NA,6
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,8.37361758641894e-05
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.000223241610390508
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.00031314200613238
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.000420136212763972
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.000540492876284591
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.000669408492327938
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.000802960396576727
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.000940797699718724
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.00108858943391516
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00125910779138704
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.00147115871689305
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00174542885416583
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00209838924642166
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.00253509683981571
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0030432470064803
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00359109641259733
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.0041298530519915
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00720363001289787
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.00494902459755651
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00513014968849434
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0051247480543182
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00494104546524242
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.00461357059363451
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.00419741441702969
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00375773517928855
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.00422637006761665
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.00478941632290865
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.00288041686465288
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.00285064505654076
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.00382485620889593
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.00317347226397
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.00432408819251013
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.00375613747867797
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0048867800587384
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.00419877248850048
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.00512608503651159
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.00417940438949499
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.00395988905336947
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.00361709945131519
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.00318176639375589
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.00269328199711496
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.00219249335518804
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.00345069723172527
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.00476053950121475
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.00266907981579048
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.00325482843438105
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.00391369009560883
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.00463857543648936
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.0123595860687786
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.00624832178508688
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.00798221674891719
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.00887911685788373
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.0097991906452304
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.0176743293257478
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,0.0134119456669384
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.0247606951124782
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,0.0222174574631861
