location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,percent,Point,NA,NA,1.3
HHS Region 1,2 wk ahead,percent,Point,NA,NA,1.2
HHS Region 1,3 wk ahead,percent,Point,NA,NA,1.1
HHS Region 1,4 wk ahead,percent,Point,NA,NA,1
HHS Region 1,Season onset,week,Point,NA,NA,4
HHS Region 1,Season peak percentage,percent,Point,NA,NA,2.6
HHS Region 1,Season peak week,week,Point,NA,NA,6
HHS Region 10,1 wk ahead,percent,Point,NA,NA,2.2
HHS Region 10,2 wk ahead,percent,Point,NA,NA,2.1
HHS Region 10,3 wk ahead,percent,Point,NA,NA,2.2
HHS Region 10,4 wk ahead,percent,Point,NA,NA,1.8
HHS Region 10,Season onset,week,Point,NA,NA,2
HHS Region 10,Season peak percentage,percent,Point,NA,NA,4.9
HHS Region 10,Season peak week,week,Point,NA,NA,8
HHS Region 2,1 wk ahead,percent,Point,NA,NA,2
HHS Region 2,2 wk ahead,percent,Point,NA,NA,2.2
HHS Region 2,3 wk ahead,percent,Point,NA,NA,2
HHS Region 2,4 wk ahead,percent,Point,NA,NA,1.8
HHS Region 2,Season onset,week,Point,NA,NA,50
HHS Region 2,Season peak percentage,percent,Point,NA,NA,4.4
HHS Region 2,Season peak week,week,Point,NA,NA,1
HHS Region 3,1 wk ahead,percent,Point,NA,NA,3.3
HHS Region 3,2 wk ahead,percent,Point,NA,NA,2.8
HHS Region 3,3 wk ahead,percent,Point,NA,NA,2.5
HHS Region 3,4 wk ahead,percent,Point,NA,NA,2.2
HHS Region 3,Season onset,week,Point,NA,NA,3
HHS Region 3,Season peak percentage,percent,Point,NA,NA,6.1
HHS Region 3,Season peak week,week,Point,NA,NA,4
HHS Region 4,1 wk ahead,percent,Point,NA,NA,2.3
HHS Region 4,2 wk ahead,percent,Point,NA,NA,2.1
HHS Region 4,3 wk ahead,percent,Point,NA,NA,1.7
HHS Region 4,4 wk ahead,percent,Point,NA,NA,1.5
HHS Region 4,Season onset,week,Point,NA,NA,51
HHS Region 4,Season peak percentage,percent,Point,NA,NA,4.6
HHS Region 4,Season peak week,week,Point,NA,NA,4
HHS Region 5,1 wk ahead,percent,Point,NA,NA,2.6
HHS Region 5,2 wk ahead,percent,Point,NA,NA,2.4
HHS Region 5,3 wk ahead,percent,Point,NA,NA,2
HHS Region 5,4 wk ahead,percent,Point,NA,NA,1.7
HHS Region 5,Season onset,week,Point,NA,NA,4
HHS Region 5,Season peak percentage,percent,Point,NA,NA,4.2
HHS Region 5,Season peak week,week,Point,NA,NA,7
HHS Region 6,1 wk ahead,percent,Point,NA,NA,3.6
HHS Region 6,2 wk ahead,percent,Point,NA,NA,3
HHS Region 6,3 wk ahead,percent,Point,NA,NA,2.6
HHS Region 6,4 wk ahead,percent,Point,NA,NA,2.3
HHS Region 6,Season onset,week,Point,NA,NA,2
HHS Region 6,Season peak percentage,percent,Point,NA,NA,8.1
HHS Region 6,Season peak week,week,Point,NA,NA,5
HHS Region 7,1 wk ahead,percent,Point,NA,NA,2.3
HHS Region 7,2 wk ahead,percent,Point,NA,NA,1.8
HHS Region 7,3 wk ahead,percent,Point,NA,NA,1.5
HHS Region 7,4 wk ahead,percent,Point,NA,NA,1.1
HHS Region 7,Season onset,week,Point,NA,NA,4
HHS Region 7,Season peak percentage,percent,Point,NA,NA,5.1
HHS Region 7,Season peak week,week,Point,NA,NA,7
HHS Region 8,1 wk ahead,percent,Point,NA,NA,1.7
HHS Region 8,2 wk ahead,percent,Point,NA,NA,1.7
HHS Region 8,3 wk ahead,percent,Point,NA,NA,1.3
HHS Region 8,4 wk ahead,percent,Point,NA,NA,1.2
HHS Region 8,Season onset,week,Point,NA,NA,4
HHS Region 8,Season peak percentage,percent,Point,NA,NA,3.4
HHS Region 8,Season peak week,week,Point,NA,NA,5
HHS Region 9,1 wk ahead,percent,Point,NA,NA,3
HHS Region 9,2 wk ahead,percent,Point,NA,NA,2.8
HHS Region 9,3 wk ahead,percent,Point,NA,NA,2.7
HHS Region 9,4 wk ahead,percent,Point,NA,NA,2.6
HHS Region 9,Season onset,week,Point,NA,NA,3
HHS Region 9,Season peak percentage,percent,Point,NA,NA,5.8
HHS Region 9,Season peak week,week,Point,NA,NA,3
US National,1 wk ahead,percent,Point,NA,NA,2.8
US National,2 wk ahead,percent,Point,NA,NA,2.6
US National,3 wk ahead,percent,Point,NA,NA,2.2
US National,4 wk ahead,percent,Point,NA,NA,2
US National,Season onset,week,Point,NA,NA,51
US National,Season peak percentage,percent,Point,NA,NA,4.7
US National,Season peak week,week,Point,NA,NA,6
US National,Season onset,week,Bin,40,41,0.001336009065713543
US National,Season onset,week,Bin,41,42,0.001336009065713543
US National,Season onset,week,Bin,42,43,0.001336009065713543
US National,Season onset,week,Bin,43,44,0.001336009065713543
US National,Season onset,week,Bin,44,45,0.001336009065713543
US National,Season onset,week,Bin,45,46,0.0013657773272147415
US National,Season onset,week,Bin,46,47,0.006347840612048179
US National,Season onset,week,Bin,47,48,0.03226141718343298
US National,Season onset,week,Bin,48,49,0.08845104199248896
US National,Season onset,week,Bin,49,50,0.14205669815537808
US National,Season onset,week,Bin,50,51,0.16588559968800967
US National,Season onset,week,Bin,51,52,0.17734519771686752
US National,Season onset,week,Bin,52,53,0.15597021045883325
US National,Season onset,week,Bin,1,2,0.08964132894002895
US National,Season onset,week,Bin,2,3,0.030720004225056708
US National,Season onset,week,Bin,3,4,0.009580613344445627
US National,Season onset,week,Bin,4,5,0.011200640503377183
US National,Season onset,week,Bin,5,6,0.014726605791549698
US National,Season onset,week,Bin,6,7,0.010650019451758554
US National,Season onset,week,Bin,7,8,0.004047364225012516
US National,Season onset,week,Bin,8,9,8.050814287320834e-4
US National,Season onset,week,Bin,9,10,1.7367133939964082e-4
US National,Season onset,week,Bin,10,11,1.698891104420654e-4
US National,Season onset,week,Bin,11,12,1.698891104420654e-4
US National,Season onset,week,Bin,12,13,1.698891104420654e-4
US National,Season onset,week,Bin,13,14,1.698891104420654e-4
US National,Season onset,week,Bin,14,15,1.698891104420654e-4
US National,Season onset,week,Bin,15,16,1.698891104420654e-4
US National,Season onset,week,Bin,16,17,1.698891104420654e-4
US National,Season onset,week,Bin,17,18,1.698891104420654e-4
US National,Season onset,week,Bin,18,19,1.698891104420654e-4
US National,Season onset,week,Bin,19,20,1.698891104420654e-4
US National,Season onset,week,Bin,20,21,1.698891104420654e-4
US National,Season onset,week,Bin,none,none,0.05022206207293526
US National,Season peak week,week,Bin,40,41,0.0016460104293345849
US National,Season peak week,week,Bin,41,42,0.0016460104293345849
US National,Season peak week,week,Bin,42,43,0.0016460104293345849
US National,Season peak week,week,Bin,43,44,0.0016460104293345849
US National,Season peak week,week,Bin,44,45,0.0016460104293345849
US National,Season peak week,week,Bin,45,46,0.0016460104293345849
