location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,percent,Point,NA,NA,0.4
HHS Region 1,2 wk ahead,percent,Point,NA,NA,0.4
HHS Region 1,3 wk ahead,percent,Point,NA,NA,0.4
HHS Region 1,4 wk ahead,percent,Point,NA,NA,0.4
HHS Region 1,Season onset,week,Point,NA,NA,4
HHS Region 1,Season peak percentage,percent,Point,NA,NA,2.6
HHS Region 1,Season peak week,week,Point,NA,NA,6
HHS Region 10,1 wk ahead,percent,Point,NA,NA,0.9
HHS Region 10,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 10,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 10,4 wk ahead,percent,Point,NA,NA,0.9
HHS Region 10,Season onset,week,Point,NA,NA,2
HHS Region 10,Season peak percentage,percent,Point,NA,NA,4.9
HHS Region 10,Season peak week,week,Point,NA,NA,8
HHS Region 2,1 wk ahead,percent,Point,NA,NA,1
HHS Region 2,2 wk ahead,percent,Point,NA,NA,1
HHS Region 2,3 wk ahead,percent,Point,NA,NA,1.1
HHS Region 2,4 wk ahead,percent,Point,NA,NA,1.3
HHS Region 2,Season onset,week,Point,NA,NA,50
HHS Region 2,Season peak percentage,percent,Point,NA,NA,4.4
HHS Region 2,Season peak week,week,Point,NA,NA,1
HHS Region 3,1 wk ahead,percent,Point,NA,NA,1.5
HHS Region 3,2 wk ahead,percent,Point,NA,NA,1.3
HHS Region 3,3 wk ahead,percent,Point,NA,NA,1.2
HHS Region 3,4 wk ahead,percent,Point,NA,NA,1.1
HHS Region 3,Season onset,week,Point,NA,NA,3
HHS Region 3,Season peak percentage,percent,Point,NA,NA,6.1
HHS Region 3,Season peak week,week,Point,NA,NA,4
HHS Region 4,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,3 wk ahead,percent,Point,NA,NA,0.8
HHS Region 4,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,Season onset,week,Point,NA,NA,51
HHS Region 4,Season peak percentage,percent,Point,NA,NA,4.6
HHS Region 4,Season peak week,week,Point,NA,NA,4
HHS Region 5,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,4 wk ahead,percent,Point,NA,NA,0.8
HHS Region 5,Season onset,week,Point,NA,NA,4
HHS Region 5,Season peak percentage,percent,Point,NA,NA,4.1
HHS Region 5,Season peak week,week,Point,NA,NA,7
HHS Region 6,1 wk ahead,percent,Point,NA,NA,1.5
HHS Region 6,2 wk ahead,percent,Point,NA,NA,1.4
HHS Region 6,3 wk ahead,percent,Point,NA,NA,1.4
HHS Region 6,4 wk ahead,percent,Point,NA,NA,1.7
HHS Region 6,Season onset,week,Point,NA,NA,2
HHS Region 6,Season peak percentage,percent,Point,NA,NA,8
HHS Region 6,Season peak week,week,Point,NA,NA,5
HHS Region 7,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,2 wk ahead,percent,Point,NA,NA,0.6
HHS Region 7,3 wk ahead,percent,Point,NA,NA,0.5
HHS Region 7,4 wk ahead,percent,Point,NA,NA,0.5
HHS Region 7,Season onset,week,Point,NA,NA,4
HHS Region 7,Season peak percentage,percent,Point,NA,NA,5.1
HHS Region 7,Season peak week,week,Point,NA,NA,7
HHS Region 8,1 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,2 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,3 wk ahead,percent,Point,NA,NA,0.4
HHS Region 8,4 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,Season onset,week,Point,NA,NA,4
HHS Region 8,Season peak percentage,percent,Point,NA,NA,3.4
HHS Region 8,Season peak week,week,Point,NA,NA,5
HHS Region 9,1 wk ahead,percent,Point,NA,NA,1.6
HHS Region 9,2 wk ahead,percent,Point,NA,NA,1.6
HHS Region 9,3 wk ahead,percent,Point,NA,NA,1.3
HHS Region 9,4 wk ahead,percent,Point,NA,NA,1.3
HHS Region 9,Season onset,week,Point,NA,NA,3
HHS Region 9,Season peak percentage,percent,Point,NA,NA,5.8
HHS Region 9,Season peak week,week,Point,NA,NA,3
US National,1 wk ahead,percent,Point,NA,NA,1
US National,2 wk ahead,percent,Point,NA,NA,1
US National,3 wk ahead,percent,Point,NA,NA,1
US National,4 wk ahead,percent,Point,NA,NA,1
US National,Season onset,week,Point,NA,NA,51
US National,Season peak percentage,percent,Point,NA,NA,4.7
US National,Season peak week,week,Point,NA,NA,6
US National,Season onset,week,Bin,40,41,0.001325666469308285
US National,Season onset,week,Bin,41,42,0.001325666469308285
US National,Season onset,week,Bin,42,43,0.001325666469308285
US National,Season onset,week,Bin,43,44,0.001325666469308285
US National,Season onset,week,Bin,44,45,0.001325666469308285
US National,Season onset,week,Bin,45,46,0.00135520445126316
US National,Season onset,week,Bin,46,47,0.006298813475555854
US National,Season onset,week,Bin,47,48,0.032014563158546096
US National,Season onset,week,Bin,48,49,0.08779699942826498
US National,Season onset,week,Bin,49,50,0.14112240941995047
US National,Season onset,week,Bin,50,51,0.16508124360550794
US National,Season onset,week,Bin,51,52,0.1767472914377212
US National,Season onset,week,Bin,52,53,0.1554793202768899
US National,Season onset,week,Bin,1,2,0.08933981708464592
US National,Season onset,week,Bin,2,3,0.030681274030648256
US National,Season onset,week,Bin,3,4,0.009929680041401313
US National,Season onset,week,Bin,4,5,0.012174669846386224
US National,Season onset,week,Bin,5,6,0.01607388626313267
US National,Season onset,week,Bin,6,7,0.01162630467950523
US National,Season onset,week,Bin,7,8,0.00441841341410276
US National,Season onset,week,Bin,8,9,8.788918265509456e-4
US National,Season onset,week,Bin,9,10,1.8959300993991708e-4
US National,Season onset,week,Bin,10,11,1.8546403751281985e-4
US National,Season onset,week,Bin,11,12,1.8546403751281985e-4
US National,Season onset,week,Bin,12,13,1.8546403751281985e-4
US National,Season onset,week,Bin,13,14,1.8546403751281985e-4
US National,Season onset,week,Bin,14,15,1.8546403751281985e-4
US National,Season onset,week,Bin,15,16,1.8546403751281985e-4
US National,Season onset,week,Bin,16,17,1.8546403751281985e-4
US National,Season onset,week,Bin,17,18,1.8546403751281985e-4
US National,Season onset,week,Bin,18,19,1.8546403751281985e-4
US National,Season onset,week,Bin,19,20,1.8546403751281985e-4
US National,Season onset,week,Bin,20,21,1.8546403751281985e-4
US National,Season onset,week,Bin,none,none,0.05012318779080463
US National,Season peak week,week,Bin,40,41,0.001633972738334464
US National,Season peak week,week,Bin,41,42,0.001633972738334464
US National,Season peak week,week,Bin,42,43,0.001633972738334464
US National,Season peak week,week,Bin,43,44,0.001633972738334464
US National,Season peak week,week,Bin,44,45,0.001633972738334464
US National,Season peak week,week,Bin,45,46,0.001633972738334464
US National,Season peak week,week,Bin,46,47,0.001633972738334464
US National,Season peak week,week,Bin,47,48,0.001633972738334464
US National,Season peak week,week,Bin,48,49,0.001633972738334464
US National,Season peak week,week,Bin,49,50,0.002206848240647632
US National,Season peak week,week,Bin,50,51,0.019474916179042245
US National,Season peak week,week,Bin,51,52,0.08509992302789947
US National,Season peak week,week,Bin,52,53,0.13898776607066873
US National,Season peak week,week,Bin,1,2,0.08601092385323077
US National,Season peak week,week,Bin,2,3,0.023798976757519012
US National,Season peak week,week,Bin,3,4,0.012830206393165141
US National,Season peak week,week,Bin,4,5,0.027971416192494773
US National,Season peak week,week,Bin,5,6,0.06575619837140947
US National,Season peak week,week,Bin,6,7,0.13292892750890195
US National,Season peak week,week,Bin,7,8,0.17096508921354983
US National,Season peak week,week,Bin,8,9,0.09856069209531894
US National,Season peak week,week,Bin,9,10,0.027250881542387383
US National,Season peak week,week,Bin,10,11,0.024720970575503022
US National,Season peak week,week,Bin,11,12,0.037394038553282195
US National,Season peak week,week,Bin,12,13,0.022873607190307017
US National,Season peak week,week,Bin,13,14,0.005234567630475853
US National,Season peak week,week,Bin,14,15,5.931684444555759e-4
US National,Season peak week,week,Bin,15,16,4.3918791912178634e-4
