location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,percent,Point,NA,NA,1.3
HHS Region 1,2 wk ahead,percent,Point,NA,NA,1.4
HHS Region 1,3 wk ahead,percent,Point,NA,NA,1.5
HHS Region 1,4 wk ahead,percent,Point,NA,NA,1.8
HHS Region 1,Season onset,week,Point,NA,NA,4
HHS Region 1,Season peak percentage,percent,Point,NA,NA,2.6
HHS Region 1,Season peak week,week,Point,NA,NA,6
HHS Region 10,1 wk ahead,percent,Point,NA,NA,2
HHS Region 10,2 wk ahead,percent,Point,NA,NA,2.3
HHS Region 10,3 wk ahead,percent,Point,NA,NA,2.3
HHS Region 10,4 wk ahead,percent,Point,NA,NA,2.4
HHS Region 10,Season onset,week,Point,NA,NA,2
HHS Region 10,Season peak percentage,percent,Point,NA,NA,4.9
HHS Region 10,Season peak week,week,Point,NA,NA,8
HHS Region 2,1 wk ahead,percent,Point,NA,NA,2.3
HHS Region 2,2 wk ahead,percent,Point,NA,NA,2.5
HHS Region 2,3 wk ahead,percent,Point,NA,NA,2.8
HHS Region 2,4 wk ahead,percent,Point,NA,NA,3.2
HHS Region 2,Season onset,week,Point,NA,NA,50
HHS Region 2,Season peak percentage,percent,Point,NA,NA,4.4
HHS Region 2,Season peak week,week,Point,NA,NA,1
HHS Region 3,1 wk ahead,percent,Point,NA,NA,2.8
HHS Region 3,2 wk ahead,percent,Point,NA,NA,3.3
HHS Region 3,3 wk ahead,percent,Point,NA,NA,3.7
HHS Region 3,4 wk ahead,percent,Point,NA,NA,3.3
HHS Region 3,Season onset,week,Point,NA,NA,3
HHS Region 3,Season peak percentage,percent,Point,NA,NA,6.1
HHS Region 3,Season peak week,week,Point,NA,NA,4
HHS Region 4,1 wk ahead,percent,Point,NA,NA,1.6
HHS Region 4,2 wk ahead,percent,Point,NA,NA,1.8
HHS Region 4,3 wk ahead,percent,Point,NA,NA,2.4
HHS Region 4,4 wk ahead,percent,Point,NA,NA,2.5
HHS Region 4,Season onset,week,Point,NA,NA,51
HHS Region 4,Season peak percentage,percent,Point,NA,NA,4.6
HHS Region 4,Season peak week,week,Point,NA,NA,5
HHS Region 5,1 wk ahead,percent,Point,NA,NA,1.9
HHS Region 5,2 wk ahead,percent,Point,NA,NA,2.2
HHS Region 5,3 wk ahead,percent,Point,NA,NA,2.6
HHS Region 5,4 wk ahead,percent,Point,NA,NA,2.7
HHS Region 5,Season onset,week,Point,NA,NA,4
HHS Region 5,Season peak percentage,percent,Point,NA,NA,4.2
HHS Region 5,Season peak week,week,Point,NA,NA,7
HHS Region 6,1 wk ahead,percent,Point,NA,NA,3.8
HHS Region 6,2 wk ahead,percent,Point,NA,NA,4.6
HHS Region 6,3 wk ahead,percent,Point,NA,NA,4.8
HHS Region 6,4 wk ahead,percent,Point,NA,NA,5.5
HHS Region 6,Season onset,week,Point,NA,NA,2
HHS Region 6,Season peak percentage,percent,Point,NA,NA,8.1
HHS Region 6,Season peak week,week,Point,NA,NA,5
HHS Region 7,1 wk ahead,percent,Point,NA,NA,1.6
HHS Region 7,2 wk ahead,percent,Point,NA,NA,1.9
HHS Region 7,3 wk ahead,percent,Point,NA,NA,2.6
HHS Region 7,4 wk ahead,percent,Point,NA,NA,3.5
HHS Region 7,Season onset,week,Point,NA,NA,4
HHS Region 7,Season peak percentage,percent,Point,NA,NA,5.1
HHS Region 7,Season peak week,week,Point,NA,NA,7
HHS Region 8,1 wk ahead,percent,Point,NA,NA,1.7
HHS Region 8,2 wk ahead,percent,Point,NA,NA,1.7
HHS Region 8,3 wk ahead,percent,Point,NA,NA,1.8
HHS Region 8,4 wk ahead,percent,Point,NA,NA,2.1
HHS Region 8,Season onset,week,Point,NA,NA,4
HHS Region 8,Season peak percentage,percent,Point,NA,NA,3.4
HHS Region 8,Season peak week,week,Point,NA,NA,5
HHS Region 9,1 wk ahead,percent,Point,NA,NA,3.2
HHS Region 9,2 wk ahead,percent,Point,NA,NA,3.3
HHS Region 9,3 wk ahead,percent,Point,NA,NA,3.9
HHS Region 9,4 wk ahead,percent,Point,NA,NA,4
HHS Region 9,Season onset,week,Point,NA,NA,3
HHS Region 9,Season peak percentage,percent,Point,NA,NA,5.8
HHS Region 9,Season peak week,week,Point,NA,NA,3
US National,1 wk ahead,percent,Point,NA,NA,2.4
US National,2 wk ahead,percent,Point,NA,NA,2.6
US National,3 wk ahead,percent,Point,NA,NA,3.2
US National,4 wk ahead,percent,Point,NA,NA,3.4
US National,Season onset,week,Point,NA,NA,51
US National,Season peak percentage,percent,Point,NA,NA,4.8
US National,Season peak week,week,Point,NA,NA,6
US National,Season onset,week,Bin,40,41,0.0013560100644173024
US National,Season onset,week,Bin,41,42,0.0013560100644173024
US National,Season onset,week,Bin,42,43,0.0013560100644173024
US National,Season onset,week,Bin,43,44,0.0013560100644173024
US National,Season onset,week,Bin,44,45,0.0013560100644173024
US National,Season onset,week,Bin,45,46,0.0013862236513198527
US National,Season onset,week,Bin,46,47,0.006442651590517947
US National,Season onset,week,Bin,47,48,0.03273879507066309
US National,Season onset,week,Bin,48,49,0.0897158600058443
US National,Season onset,week,Bin,49,50,0.14386346842615344
US National,Season onset,week,Bin,50,51,0.16744109787232592
US National,Season onset,week,Bin,51,52,0.1785014514911499
US National,Season onset,week,Bin,52,53,0.15691951189063885
US National,Season onset,week,Bin,1,2,0.090224403957104
US National,Season onset,week,Bin,2,3,0.030794901088663867
US National,Season onset,week,Bin,3,4,0.008905568782970724
US National,Season onset,week,Bin,4,5,0.009317009323044995
US National,Season onset,week,Bin,5,6,0.012121161220133151
US National,Season onset,week,Bin,6,7,0.008762025749731584
US National,Season onset,week,Bin,7,8,0.0033298090349733
US National,Season onset,week,Bin,8,9,6.623428496155405e-4
US National,Season onset,week,Bin,9,10,1.42881143204169e-4
US National,Season onset,week,Bin,10,11,1.3976946570845618e-4
US National,Season onset,week,Bin,11,12,1.3976946570845618e-4
US National,Season onset,week,Bin,12,13,1.3976946570845618e-4
US National,Season onset,week,Bin,13,14,1.3976946570845618e-4
US National,Season onset,week,Bin,14,15,1.3976946570845618e-4
US National,Season onset,week,Bin,15,16,1.3976946570845618e-4
US National,Season onset,week,Bin,16,17,1.3976946570845618e-4
US National,Season onset,week,Bin,17,18,1.3976946570845618e-4
US National,Season onset,week,Bin,18,19,1.3976946570845618e-4
US National,Season onset,week,Bin,19,20,1.3976946570845618e-4
US National,Season onset,week,Bin,20,21,1.3976946570845618e-4
US National,Season onset,week,Bin,none,none,0.05041332240706585
US National,Season peak week,week,Bin,40,41,0.001669279769468324
US National,Season peak week,week,Bin,41,42,0.001669279769468324
US National,Season peak week,week,Bin,42,43,0.001669279769468324
US National,Season peak week,week,Bin,43,44,0.001669279769468324
US National,Season peak week,week,Bin,44,45,0.001669279769468324
US National,Season peak week,week,Bin,45,46,0.001669279769468324
US National,Season peak week,week,Bin,46,47,0.001669279769468324
US National,Season peak week,week,Bin,47,48,0.001669279769468324
US National,Season peak week,week,Bin,48,49,0.001669279769468324
US National,Season peak week,week,Bin,49,50,0.0022545339951368796
US National,Season peak week,week,Bin,50,51,0.019895720933170345
US National,Season peak week,week,Bin,51,52,0.08693774900889215
US National,Season peak week,week,Bin,52,53,0.14195778920156993
US National,Season peak week,week,Bin,1,2,0.08747590856071326
US National,Season peak week,week,Bin,2,3,0.022582933933133348
US National,Season peak week,week,Bin,3,4,0.010138701106656146
US National,Season peak week,week,Bin,4,5,0.025939359718790515
US National,Season peak week,week,Bin,5,6,0.06426748849841983
US National,Season peak week,week,Bin,6,7,0.1318805965765475
US National,Season peak week,week,Bin,7,8,0.17120428834718046
US National,Season peak week,week,Bin,8,9,0.09910905693292758
US National,Season peak week,week,Bin,9,10,0.027433728235382995
US National,Season peak week,week,Bin,10,11,0.02484336921631631
US National,Season peak week,week,Bin,11,12,0.03757080738430076
US National,Season peak week,week,Bin,12,13,0.022981623370709657
US National,Season peak week,week,Bin,13,14,0.005259286389804352
US National,Season peak week,week,Bin,14,15,5.959695130831133e-4
US National,Season peak week,week,Bin,15,16,4.4126185867500363e-4
US National,Season peak week,week,Bin,16,17,4.4126185867500363e-4
US National,Season peak week,week,Bin,17,18,4.4126185867500363e-4
US National,Season peak week,week,Bin,18,19,4.4126185867500363e-4
US National,Season peak week,week,Bin,19,20,4.4126185867500363e-4
US National,Season peak week,week,Bin,20,21,4.4126185867500363e-4
US National,Season peak percentage,percent,Bin,0,0.1,1.8794604817588985e-4
US National,Season peak percentage,percent,Bin,0.1,0.2,4.4497545672185734e-4
US National,Season peak percentage,percent,Bin,0.2,0.3,5.524718514272545e-4
US National,Season peak percentage,percent,Bin,0.3,0.4,6.808870542789278e-4
US National,Season peak percentage,percent,Bin,0.4,0.5,8.330397882949227e-4
