location,target,unit,value,type,bin_start_incl,bin_end_notincl
HHS Region 1,1 wk ahead,percent,1.9,Point,NA,NA
HHS Region 1,2 wk ahead,percent,1.9,Point,NA,NA
HHS Region 1,3 wk ahead,percent,1.7,Point,NA,NA
HHS Region 1,4 wk ahead,percent,1.5,Point,NA,NA
HHS Region 1,Season onset,week,48,Point,NA,NA
HHS Region 1,Season peak percentage,percent,2.6,Point,NA,NA
HHS Region 1,Season peak week,week,5,Point,NA,NA
HHS Region 10,1 wk ahead,percent,1.7,Point,NA,NA
HHS Region 10,2 wk ahead,percent,1.9,Point,NA,NA
HHS Region 10,3 wk ahead,percent,2,Point,NA,NA
HHS Region 10,4 wk ahead,percent,2,Point,NA,NA
HHS Region 10,Season onset,week,49,Point,NA,NA
HHS Region 10,Season peak percentage,percent,3.6,Point,NA,NA
HHS Region 10,Season peak week,week,5,Point,NA,NA
HHS Region 2,1 wk ahead,percent,4.7,Point,NA,NA
HHS Region 2,2 wk ahead,percent,4.2,Point,NA,NA
HHS Region 2,3 wk ahead,percent,4.2,Point,NA,NA
HHS Region 2,4 wk ahead,percent,4,Point,NA,NA
HHS Region 2,Season onset,week,45,Point,NA,NA
HHS Region 2,Season peak percentage,percent,6.1,Point,NA,NA
HHS Region 2,Season peak week,week,4,Point,NA,NA
HHS Region 3,1 wk ahead,percent,4.2,Point,NA,NA
HHS Region 3,2 wk ahead,percent,4.3,Point,NA,NA
HHS Region 3,3 wk ahead,percent,4.1,Point,NA,NA
HHS Region 3,4 wk ahead,percent,4,Point,NA,NA
HHS Region 3,Season onset,week,48,Point,NA,NA
HHS Region 3,Season peak percentage,percent,5.3,Point,NA,NA
HHS Region 3,Season peak week,week,1,Point,NA,NA
HHS Region 4,1 wk ahead,percent,6.4,Point,NA,NA
HHS Region 4,2 wk ahead,percent,6.5,Point,NA,NA
HHS Region 4,3 wk ahead,percent,6.7,Point,NA,NA
HHS Region 4,4 wk ahead,percent,6.7,Point,NA,NA
HHS Region 4,Season onset,week,47,Point,NA,NA
HHS Region 4,Season peak percentage,percent,8.4,Point,NA,NA
HHS Region 4,Season peak week,week,3,Point,NA,NA
HHS Region 5,1 wk ahead,percent,4.4,Point,NA,NA
HHS Region 5,2 wk ahead,percent,4.1,Point,NA,NA
HHS Region 5,3 wk ahead,percent,3.8,Point,NA,NA
HHS Region 5,4 wk ahead,percent,3.5,Point,NA,NA
HHS Region 5,Season onset,week,48,Point,NA,NA
HHS Region 5,Season peak percentage,percent,5,Point,NA,NA
HHS Region 5,Season peak week,week,51,Point,NA,NA
HHS Region 6,1 wk ahead,percent,10.7,Point,NA,NA
HHS Region 6,2 wk ahead,percent,9.7,Point,NA,NA
HHS Region 6,3 wk ahead,percent,8.5,Point,NA,NA
HHS Region 6,4 wk ahead,percent,7.7,Point,NA,NA
HHS Region 6,Season onset,week,47,Point,NA,NA
HHS Region 6,Season peak percentage,percent,12.4,Point,NA,NA
HHS Region 6,Season peak week,week,51,Point,NA,NA
HHS Region 7,1 wk ahead,percent,5.1,Point,NA,NA
HHS Region 7,2 wk ahead,percent,5.1,Point,NA,NA
HHS Region 7,3 wk ahead,percent,5.4,Point,NA,NA
HHS Region 7,4 wk ahead,percent,5.3,Point,NA,NA
HHS Region 7,Season onset,week,48,Point,NA,NA
HHS Region 7,Season peak percentage,percent,7.6,Point,NA,NA
HHS Region 7,Season peak week,week,2,Point,NA,NA
HHS Region 8,1 wk ahead,percent,2.6,Point,NA,NA
HHS Region 8,2 wk ahead,percent,2.3,Point,NA,NA
HHS Region 8,3 wk ahead,percent,2.1,Point,NA,NA
HHS Region 8,4 wk ahead,percent,2.1,Point,NA,NA
HHS Region 8,Season onset,week,49,Point,NA,NA
HHS Region 8,Season peak percentage,percent,4.1,Point,NA,NA
HHS Region 8,Season peak week,week,5,Point,NA,NA
HHS Region 9,1 wk ahead,percent,4.1,Point,NA,NA
HHS Region 9,2 wk ahead,percent,4.1,Point,NA,NA
HHS Region 9,3 wk ahead,percent,3.9,Point,NA,NA
HHS Region 9,4 wk ahead,percent,4,Point,NA,NA
HHS Region 9,Season onset,week,51,Point,NA,NA
HHS Region 9,Season peak percentage,percent,5.3,Point,NA,NA
HHS Region 9,Season peak week,week,3,Point,NA,NA
US National,1 wk ahead,percent,6.1,Point,NA,NA
US National,2 wk ahead,percent,6.2,Point,NA,NA
US National,3 wk ahead,percent,6.4,Point,NA,NA
US National,4 wk ahead,percent,6.4,Point,NA,NA
US National,Season onset,week,47,Point,NA,NA
US National,Season peak percentage,percent,7.4,Point,NA,NA
US National,Season peak week,week,4,Point,NA,NA
HHS Region 1,1 wk ahead,percent,1.94627332099386e-05,Bin,0.0,0.1
HHS Region 1,1 wk ahead,percent,8.30694571596384e-05,Bin,0.1,0.2
HHS Region 1,1 wk ahead,percent,0.000201107967256411,Bin,0.2,0.3
HHS Region 1,1 wk ahead,percent,0.000441629324607839,Bin,0.3,0.4
HHS Region 1,1 wk ahead,percent,0.000882749190385108,Bin,0.4,0.5
HHS Region 1,1 wk ahead,percent,0.00160953430646098,Bin,0.5,0.6
HHS Region 1,1 wk ahead,percent,0.00440972044178921,Bin,0.6,0.7
HHS Region 1,1 wk ahead,percent,0.00409957332659681,Bin,0.7,0.8
HHS Region 1,1 wk ahead,percent,0.00746647258988807,Bin,0.8,0.9
HHS Region 1,1 wk ahead,percent,0.0108306440777488,Bin,0.9,1.0
HHS Region 1,1 wk ahead,percent,0.0156234987279634,Bin,1.0,1.1
HHS Region 1,1 wk ahead,percent,0.011228651076545,Bin,1.1,1.2
HHS Region 1,1 wk ahead,percent,0.032018125458154,Bin,1.2,1.3
HHS Region 1,1 wk ahead,percent,0.0331669159952994,Bin,1.3,1.4
HHS Region 1,1 wk ahead,percent,0.0597112367946016,Bin,1.4,1.5
HHS Region 1,1 wk ahead,percent,0.0635730268543729,Bin,1.5,1.6
HHS Region 1,1 wk ahead,percent,0.0656767202341019,Bin,1.6,1.7
HHS Region 1,1 wk ahead,percent,0.0713711204506077,Bin,1.7,1.8
HHS Region 1,1 wk ahead,percent,0.0721518409176693,Bin,1.8,1.9
HHS Region 1,1 wk ahead,percent,0.0680868799440077,Bin,1.9,2.0
HHS Region 1,1 wk ahead,percent,0.0919579897030918,Bin,2.0,2.1
HHS Region 1,1 wk ahead,percent,0.0902024397299993,Bin,2.1,2.2
HHS Region 1,1 wk ahead,percent,0.069594937999289,Bin,2.2,2.3
HHS Region 1,1 wk ahead,percent,0.0334554065111088,Bin,2.3,2.4
HHS Region 1,1 wk ahead,percent,0.0438074429268776,Bin,2.4,2.5
HHS Region 1,1 wk ahead,percent,0.0419547623730344,Bin,2.5,2.6
HHS Region 1,1 wk ahead,percent,0.0279075993962928,Bin,2.6,2.7
HHS Region 1,1 wk ahead,percent,0.0120508681448633,Bin,2.7,2.8
HHS Region 1,1 wk ahead,percent,0.0151311939333955,Bin,2.8,2.9
HHS Region 1,1 wk ahead,percent,0.00268695431618595,Bin,2.9,3.0
HHS Region 1,1 wk ahead,percent,0.00409367239439813,Bin,3.0,3.1
HHS Region 1,1 wk ahead,percent,0.0038578107928295,Bin,3.1,3.2
HHS Region 1,1 wk ahead,percent,0.00200065240269293,Bin,3.2,3.3
HHS Region 1,1 wk ahead,percent,0.0019844066896932,Bin,3.3,3.4
HHS Region 1,1 wk ahead,percent,0.00208988831434772,Bin,3.4,3.5
HHS Region 1,1 wk ahead,percent,0.000589662942730331,Bin,3.5,3.6
HHS Region 1,1 wk ahead,percent,0.000910897100705301,Bin,3.6,3.7
HHS Region 1,1 wk ahead,percent,0.00126892786892583,Bin,3.7,3.8
HHS Region 1,1 wk ahead,percent,0.00157293074141321,Bin,3.8,3.9
HHS Region 1,1 wk ahead,percent,0.00173008164988524,Bin,3.9,4.0
HHS Region 1,1 wk ahead,percent,0.00168714432964755,Bin,4.0,4.1
HHS Region 1,1 wk ahead,percent,0.00145869686687092,Bin,4.1,4.2
HHS Region 1,1 wk ahead,percent,0.00111803645132026,Bin,4.2,4.3
HHS Region 1,1 wk ahead,percent,0.00248507623281452,Bin,4.3,4.4
HHS Region 1,1 wk ahead,percent,0.00045759281574892,Bin,4.4,4.5
HHS Region 1,1 wk ahead,percent,0.00196975805380584,Bin,4.5,4.6
HHS Region 1,1 wk ahead,percent,0.000115671240812513,Bin,4.6,4.7
HHS Region 1,1 wk ahead,percent,4.85422639644887e-05,Bin,4.7,4.8
HHS Region 1,1 wk ahead,percent,1.80605285482677e-05,Bin,4.8,4.9
HHS Region 1,1 wk ahead,percent,5.9532552072129e-06,Bin,4.9,5.0
HHS Region 1,1 wk ahead,percent,1.74168147290113e-06,Bin,5.0,5.1
HHS Region 1,1 wk ahead,percent,4.51366021459757e-07,Bin,5.1,5.2
HHS Region 1,1 wk ahead,percent,1.08512605971481e-07,Bin,5.2,5.3
HHS Region 1,1 wk ahead,percent,4.7238804894942e-08,Bin,5.3,5.4
HHS Region 1,1 wk ahead,percent,1.30694505714753e-07,Bin,5.4,5.5
HHS Region 1,1 wk ahead,percent,0.00172592168926675,Bin,5.5,5.6
HHS Region 1,1 wk ahead,percent,2.07042770910763e-06,Bin,5.6,5.7
HHS Region 1,1 wk ahead,percent,6.98396013827968e-06,Bin,5.7,5.8
HHS Region 1,1 wk ahead,percent,2.08713779875938e-05,Bin,5.8,5.9
HHS Region 1,1 wk ahead,percent,0.00178070881629395,Bin,5.9,6.0
HHS Region 1,1 wk ahead,percent,0.000129970375160657,Bin,6.0,6.1
HHS Region 1,1 wk ahead,percent,0.000270746131064265,Bin,6.1,6.2
