location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,3.6
HHS Region 1,2 wk ahead,Point,percent,NA,NA,3.5
HHS Region 1,3 wk ahead,Point,percent,NA,NA,3.5
HHS Region 1,4 wk ahead,Point,percent,NA,NA,3.8
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,5
HHS Region 1,Season peak week,Point,week,NA,NA,7
HHS Region 10,1 wk ahead,Point,percent,NA,NA,5.6
HHS Region 10,2 wk ahead,Point,percent,NA,NA,5.3
HHS Region 10,3 wk ahead,Point,percent,NA,NA,4.9
HHS Region 10,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 10,Season onset,Point,week,NA,NA,47
HHS Region 10,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 10,Season peak week,Point,week,NA,NA,52
HHS Region 2,1 wk ahead,Point,percent,NA,NA,6
HHS Region 2,2 wk ahead,Point,percent,NA,NA,5.7
HHS Region 2,3 wk ahead,Point,percent,NA,NA,5.7
HHS Region 2,4 wk ahead,Point,percent,NA,NA,5.9
HHS Region 2,Season onset,Point,week,NA,NA,50
HHS Region 2,Season peak percentage,Point,percent,NA,NA,6.8
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,5.3
HHS Region 3,2 wk ahead,Point,percent,NA,NA,5
HHS Region 3,3 wk ahead,Point,percent,NA,NA,4.7
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 3,Season onset,Point,week,NA,NA,46
HHS Region 3,Season peak percentage,Point,percent,NA,NA,5.8
HHS Region 3,Season peak week,Point,week,NA,NA,1
HHS Region 4,1 wk ahead,Point,percent,NA,NA,8.5
HHS Region 4,2 wk ahead,Point,percent,NA,NA,8.9
HHS Region 4,3 wk ahead,Point,percent,NA,NA,9
HHS Region 4,4 wk ahead,Point,percent,NA,NA,8.9
HHS Region 4,Season onset,Point,week,NA,NA,45
HHS Region 4,Season peak percentage,Point,percent,NA,NA,8.1
HHS Region 4,Season peak week,Point,week,NA,NA,5
HHS Region 5,1 wk ahead,Point,percent,NA,NA,4.1
HHS Region 5,2 wk ahead,Point,percent,NA,NA,4.1
HHS Region 5,3 wk ahead,Point,percent,NA,NA,3.8
HHS Region 5,4 wk ahead,Point,percent,NA,NA,3.7
HHS Region 5,Season onset,Point,week,NA,NA,48
HHS Region 5,Season peak percentage,Point,percent,NA,NA,4.3
HHS Region 5,Season peak week,Point,week,NA,NA,2
HHS Region 6,1 wk ahead,Point,percent,NA,NA,12.5
HHS Region 6,2 wk ahead,Point,percent,NA,NA,11.5
HHS Region 6,3 wk ahead,Point,percent,NA,NA,10.2
HHS Region 6,4 wk ahead,Point,percent,NA,NA,8.7
HHS Region 6,Season onset,Point,week,NA,NA,44
HHS Region 6,Season peak percentage,Point,percent,NA,NA,11.2
HHS Region 6,Season peak week,Point,week,NA,NA,52
HHS Region 7,1 wk ahead,Point,percent,NA,NA,5.1
HHS Region 7,2 wk ahead,Point,percent,NA,NA,5.5
HHS Region 7,3 wk ahead,Point,percent,NA,NA,5.3
HHS Region 7,4 wk ahead,Point,percent,NA,NA,5.7
HHS Region 7,Season onset,Point,week,NA,NA,48
HHS Region 7,Season peak percentage,Point,percent,NA,NA,6.1
HHS Region 7,Season peak week,Point,week,NA,NA,4
HHS Region 8,1 wk ahead,Point,percent,NA,NA,5.8
HHS Region 8,2 wk ahead,Point,percent,NA,NA,5.2
HHS Region 8,3 wk ahead,Point,percent,NA,NA,5
HHS Region 8,4 wk ahead,Point,percent,NA,NA,5.2
HHS Region 8,Season onset,Point,week,NA,NA,48
HHS Region 8,Season peak percentage,Point,percent,NA,NA,6.9
HHS Region 8,Season peak week,Point,week,NA,NA,6
HHS Region 9,1 wk ahead,Point,percent,NA,NA,4.7
HHS Region 9,2 wk ahead,Point,percent,NA,NA,4.6
HHS Region 9,3 wk ahead,Point,percent,NA,NA,4.5
HHS Region 9,4 wk ahead,Point,percent,NA,NA,4.3
HHS Region 9,Season onset,Point,week,NA,NA,45
HHS Region 9,Season peak percentage,Point,percent,NA,NA,5.3
HHS Region 9,Season peak week,Point,week,NA,NA,3
US National,1 wk ahead,Point,percent,NA,NA,7.6
US National,2 wk ahead,Point,percent,NA,NA,7.8
US National,3 wk ahead,Point,percent,NA,NA,7.8
US National,4 wk ahead,Point,percent,NA,NA,7.6
US National,Season onset,Point,week,NA,NA,45
US National,Season peak percentage,Point,percent,NA,NA,8.2
US National,Season peak week,Point,week,NA,NA,5
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,1.0384125371501e-10
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,3.27692481449148e-10
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,5.59671690342623e-10
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,8.96003474571969e-10
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,1.35029277624329e-09
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,1.92283716261704e-09
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,2.59613616384899e-09
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,3.33303867326355e-09
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,4.07910976857122e-09
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00100000466046639
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.00100000523546815
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,5.75573968078532e-09
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,5.97273737823922e-09
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,5.98817002359436e-09
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0010000056994511
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00300000512742726
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.00400000452439928
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00100000426404375
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,3.7363363698194e-09
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00100000299095459
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00100000239957341
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00200000177304031
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.00200000135505897
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.00100000116791661
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00100000101467522
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0149999994841516
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.018999999222332
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.017999999655565
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0140000005056096
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.025999999592966
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0419999981388608
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0479999976018175
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0489999973929145
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0639999954378806
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0599999954333769
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.057999995155803
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0749999928159409
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.07499999243048
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0579999940206789
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0599999936188777
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.0499999946175121
