location,target,unit,value,type,bin_start_incl,bin_end_notincl
Delaware,1 wk ahead,percent,0.1,Point,NA,NA
Delaware,2 wk ahead,percent,0.2,Point,NA,NA
Delaware,3 wk ahead,percent,0.2,Point,NA,NA
Delaware,4 wk ahead,percent,0.3,Point,NA,NA
Delaware,Season peak percentage,percent,6.1,Point,NA,NA
Delaware,Season peak week,week,4,Point,NA,NA
Maryland,1 wk ahead,percent,1,Point,NA,NA
Maryland,2 wk ahead,percent,1.1,Point,NA,NA
Maryland,3 wk ahead,percent,1.1,Point,NA,NA
Maryland,4 wk ahead,percent,1.2,Point,NA,NA
Maryland,Season peak percentage,percent,5.1,Point,NA,NA
Maryland,Season peak week,week,2,Point,NA,NA
Pennsylvania,1 wk ahead,percent,1.5,Point,NA,NA
Pennsylvania,2 wk ahead,percent,1.6,Point,NA,NA
Pennsylvania,3 wk ahead,percent,1.7,Point,NA,NA
Pennsylvania,4 wk ahead,percent,1.8,Point,NA,NA
Pennsylvania,Season peak percentage,percent,4.6,Point,NA,NA
Pennsylvania,Season peak week,week,2,Point,NA,NA
Virginia,1 wk ahead,percent,1.8,Point,NA,NA
Virginia,2 wk ahead,percent,1.9,Point,NA,NA
Virginia,3 wk ahead,percent,2.3,Point,NA,NA
Virginia,4 wk ahead,percent,2.2,Point,NA,NA
Virginia,Season peak percentage,percent,6.1,Point,NA,NA
Virginia,Season peak week,week,2,Point,NA,NA
West Virginia,1 wk ahead,percent,1.2,Point,NA,NA
West Virginia,2 wk ahead,percent,1.2,Point,NA,NA
West Virginia,3 wk ahead,percent,1.2,Point,NA,NA
West Virginia,4 wk ahead,percent,1.2,Point,NA,NA
West Virginia,Season peak percentage,percent,5.3,Point,NA,NA
West Virginia,Season peak week,week,3,Point,NA,NA
Delaware,1 wk ahead,percent,0.0643224849643446,Bin,0.0,0.1
Delaware,1 wk ahead,percent,0.622584034597875,Bin,0.1,0.2
Delaware,1 wk ahead,percent,0.0608530560547436,Bin,0.2,0.3
Delaware,1 wk ahead,percent,0.0211978121611656,Bin,0.3,0.4
Delaware,1 wk ahead,percent,0.0523551471609861,Bin,0.4,0.5
Delaware,1 wk ahead,percent,0.0541982122584207,Bin,0.5,0.6
Delaware,1 wk ahead,percent,0.0160094651456796,Bin,0.6,0.7
Delaware,1 wk ahead,percent,0.00121395485117474,Bin,0.7,0.8
Delaware,1 wk ahead,percent,2.27192482559993e-05,Bin,0.8,0.9
Delaware,1 wk ahead,percent,1.01448801981685e-07,Bin,0.9,1.0
Delaware,1 wk ahead,percent,8.6461950837783e-08,Bin,1.0,1.1
Delaware,1 wk ahead,percent,1.7092914497381e-05,Bin,1.1,1.2
Delaware,1 wk ahead,percent,0.000807400181815899,Bin,1.2,1.3
Delaware,1 wk ahead,percent,0.00943298290879802,Bin,1.3,1.4
Delaware,1 wk ahead,percent,0.0283432031247977,Bin,1.4,1.5
Delaware,1 wk ahead,percent,0.022447552743641,Bin,1.5,1.6
Delaware,1 wk ahead,percent,0.00465908445377835,Bin,1.6,1.7
Delaware,1 wk ahead,percent,0.000426313203809409,Bin,1.7,1.8
Delaware,1 wk ahead,percent,0.000363799080667818,Bin,1.8,1.9
Delaware,1 wk ahead,percent,0.000363799080667818,Bin,1.9,2.0
Delaware,1 wk ahead,percent,0.000363799080667818,Bin,2.0,2.1
