location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,2.5
HHS Region 1,2 wk ahead,Point,percent,NA,NA,2.3
HHS Region 1,3 wk ahead,Point,percent,NA,NA,2
HHS Region 1,4 wk ahead,Point,percent,NA,NA,1.6
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,3.7
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,2.1
HHS Region 10,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 10,3 wk ahead,Point,percent,NA,NA,1.4
HHS Region 10,4 wk ahead,Point,percent,NA,NA,1.2
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,4.4
HHS Region 10,Season peak week,Point,week,NA,NA,11
HHS Region 2,1 wk ahead,Point,percent,NA,NA,3.3
HHS Region 2,2 wk ahead,Point,percent,NA,NA,3
HHS Region 2,3 wk ahead,Point,percent,NA,NA,2.8
HHS Region 2,4 wk ahead,Point,percent,NA,NA,2.5
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.2
HHS Region 2,Season peak week,Point,week,NA,NA,7
HHS Region 3,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 3,2 wk ahead,Point,percent,NA,NA,2.2
HHS Region 3,3 wk ahead,Point,percent,NA,NA,1.8
HHS Region 3,4 wk ahead,Point,percent,NA,NA,1.6
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,4.6
HHS Region 3,Season peak week,Point,week,NA,NA,8
HHS Region 4,1 wk ahead,Point,percent,NA,NA,2.2
HHS Region 4,2 wk ahead,Point,percent,NA,NA,1.9
HHS Region 4,3 wk ahead,Point,percent,NA,NA,1.7
HHS Region 4,4 wk ahead,Point,percent,NA,NA,1.5
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 4,Season peak week,Point,week,NA,NA,6
HHS Region 5,1 wk ahead,Point,percent,NA,NA,2.1
HHS Region 5,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 5,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 5,4 wk ahead,Point,percent,NA,NA,1.2
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.5
HHS Region 5,Season peak week,Point,week,NA,NA,11
HHS Region 6,1 wk ahead,Point,percent,NA,NA,3.8
HHS Region 6,2 wk ahead,Point,percent,NA,NA,3.3
HHS Region 6,3 wk ahead,Point,percent,NA,NA,2.9
HHS Region 6,4 wk ahead,Point,percent,NA,NA,2.5
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,10.2
HHS Region 6,Season peak week,Point,week,NA,NA,7
HHS Region 7,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 7,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 7,3 wk ahead,Point,percent,NA,NA,1.2
HHS Region 7,4 wk ahead,Point,percent,NA,NA,0.9
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 7,Season peak week,Point,week,NA,NA,11
HHS Region 8,1 wk ahead,Point,percent,NA,NA,2.4
HHS Region 8,2 wk ahead,Point,percent,NA,NA,1.8
HHS Region 8,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 8,4 wk ahead,Point,percent,NA,NA,1.2
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 8,Season peak week,Point,week,NA,NA,8
HHS Region 9,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 9,2 wk ahead,Point,percent,NA,NA,2.2
HHS Region 9,3 wk ahead,Point,percent,NA,NA,2
HHS Region 9,4 wk ahead,Point,percent,NA,NA,1.9
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,3.7
HHS Region 9,Season peak week,Point,week,NA,NA,7
US National,1 wk ahead,Point,percent,NA,NA,2.8
US National,2 wk ahead,Point,percent,NA,NA,2.6
US National,3 wk ahead,Point,percent,NA,NA,2.4
US National,4 wk ahead,Point,percent,NA,NA,2.2
US National,Season onset,Point,week,NA,NA,47
US National,Season peak percentage,Point,percent,NA,NA,5.1
US National,Season peak week,Point,week,NA,NA,7
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,0.000155542700032204
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.000459610782976237
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.00071415560103382
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.0010250045332182
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.00136161724912914
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.00167875224420389
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.00289579857507462
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.00207450843156214
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.00210623594355743
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00397459251431476
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.00191039929193162
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00369675265172298
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00259730811207753
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.00540643353945003
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00245254716076373
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00243090633468997
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.00434991978562093
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.0110845945698644
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.0168080958323172
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.0282853633014824
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0455246193793655
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.0443575254517618
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.0789903098416186
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.080747589198165
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.0873752216927301
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0892011184498046
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0900925022381375
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.103588678114357
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0551818918252863
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0590354414132295
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.043546224996407
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0270939738835468
