location,target,unit,type,bin_start_incl,bin_end_notincl,value
Alabama,1 wk ahead,percent,Point,NA,NA,6.8
Alabama,2 wk ahead,percent,Point,NA,NA,5.8
Alabama,3 wk ahead,percent,Point,NA,NA,5.5
Alabama,4 wk ahead,percent,Point,NA,NA,5.5
Alabama,Season peak percentage,percent,Point,NA,NA,9.1
Alabama,Season peak week,week,Point,NA,NA,4
Alaska,1 wk ahead,percent,Point,NA,NA,2.6
Alaska,2 wk ahead,percent,Point,NA,NA,2.7
Alaska,3 wk ahead,percent,Point,NA,NA,2.6
Alaska,4 wk ahead,percent,Point,NA,NA,2.3
Alaska,Season peak percentage,percent,Point,NA,NA,4.9
Alaska,Season peak week,week,Point,NA,NA,6
Arizona,1 wk ahead,percent,Point,NA,NA,2.8
Arizona,2 wk ahead,percent,Point,NA,NA,2.6
Arizona,3 wk ahead,percent,Point,NA,NA,2.5
Arizona,4 wk ahead,percent,Point,NA,NA,2.1
Arizona,Season peak percentage,percent,Point,NA,NA,3.9
Arizona,Season peak week,week,Point,NA,NA,5
Arkansas,1 wk ahead,percent,Point,NA,NA,5.9
Arkansas,2 wk ahead,percent,Point,NA,NA,5.1
Arkansas,3 wk ahead,percent,Point,NA,NA,4.1
Arkansas,4 wk ahead,percent,Point,NA,NA,4.1
Arkansas,Season peak percentage,percent,Point,NA,NA,8.3
Arkansas,Season peak week,week,Point,NA,NA,5
California,1 wk ahead,percent,Point,NA,NA,3.9
California,2 wk ahead,percent,Point,NA,NA,3.6
California,3 wk ahead,percent,Point,NA,NA,3.6
California,4 wk ahead,percent,Point,NA,NA,3.3
California,Season peak percentage,percent,Point,NA,NA,4.8
California,Season peak week,week,Point,NA,NA,2
Colorado,1 wk ahead,percent,Point,NA,NA,2.2
Colorado,2 wk ahead,percent,Point,NA,NA,1.8
Colorado,3 wk ahead,percent,Point,NA,NA,1.7
Colorado,4 wk ahead,percent,Point,NA,NA,1.5
Colorado,Season peak percentage,percent,Point,NA,NA,3.4
Colorado,Season peak week,week,Point,NA,NA,5
Connecticut,1 wk ahead,percent,Point,NA,NA,3.8
Connecticut,2 wk ahead,percent,Point,NA,NA,3.9
Connecticut,3 wk ahead,percent,Point,NA,NA,3.3
Connecticut,4 wk ahead,percent,Point,NA,NA,2.8
Connecticut,Season peak percentage,percent,Point,NA,NA,4.6
Connecticut,Season peak week,week,Point,NA,NA,6
Delaware,1 wk ahead,percent,Point,NA,NA,1.9
Delaware,2 wk ahead,percent,Point,NA,NA,1.6
Delaware,3 wk ahead,percent,Point,NA,NA,1.2
Delaware,4 wk ahead,percent,Point,NA,NA,1.2
Delaware,Season peak percentage,percent,Point,NA,NA,3.2
Delaware,Season peak week,week,Point,NA,NA,6
Georgia,1 wk ahead,percent,Point,NA,NA,3.1
Georgia,2 wk ahead,percent,Point,NA,NA,3.6
Georgia,3 wk ahead,percent,Point,NA,NA,2.8
Georgia,4 wk ahead,percent,Point,NA,NA,2.9
Georgia,Season peak percentage,percent,Point,NA,NA,6.2
Georgia,Season peak week,week,Point,NA,NA,52
Hawaii,1 wk ahead,percent,Point,NA,NA,4.7
Hawaii,2 wk ahead,percent,Point,NA,NA,5
Hawaii,3 wk ahead,percent,Point,NA,NA,5
Hawaii,4 wk ahead,percent,Point,NA,NA,5.4
Hawaii,Season peak percentage,percent,Point,NA,NA,6.1
Hawaii,Season peak week,week,Point,NA,NA,8
Idaho,1 wk ahead,percent,Point,NA,NA,2.8
Idaho,2 wk ahead,percent,Point,NA,NA,2.5
Idaho,3 wk ahead,percent,Point,NA,NA,2
Idaho,4 wk ahead,percent,Point,NA,NA,2.1
Idaho,Season peak percentage,percent,Point,NA,NA,4.9
Idaho,Season peak week,week,Point,NA,NA,4
Illinois,1 wk ahead,percent,Point,NA,NA,3.4
Illinois,2 wk ahead,percent,Point,NA,NA,3.4
Illinois,3 wk ahead,percent,Point,NA,NA,3.1
Illinois,4 wk ahead,percent,Point,NA,NA,3.1
Illinois,Season peak percentage,percent,Point,NA,NA,4.9
Illinois,Season peak week,week,Point,NA,NA,5
Indiana,1 wk ahead,percent,Point,NA,NA,3
Indiana,2 wk ahead,percent,Point,NA,NA,3.1
Indiana,3 wk ahead,percent,Point,NA,NA,3
Indiana,4 wk ahead,percent,Point,NA,NA,2.8
Indiana,Season peak percentage,percent,Point,NA,NA,6.3
Indiana,Season peak week,week,Point,NA,NA,6
Iowa,1 wk ahead,percent,Point,NA,NA,1.9
Iowa,2 wk ahead,percent,Point,NA,NA,1.6
Iowa,3 wk ahead,percent,Point,NA,NA,1.5
Iowa,4 wk ahead,percent,Point,NA,NA,1.3
Iowa,Season peak percentage,percent,Point,NA,NA,3.1
Iowa,Season peak week,week,Point,NA,NA,4
Kansas,1 wk ahead,percent,Point,NA,NA,4.1
Kansas,2 wk ahead,percent,Point,NA,NA,3.9
Kansas,3 wk ahead,percent,Point,NA,NA,3.6
Kansas,4 wk ahead,percent,Point,NA,NA,3.6
Kansas,Season peak percentage,percent,Point,NA,NA,6.2
Kansas,Season peak week,week,Point,NA,NA,6
Kentucky,1 wk ahead,percent,Point,NA,NA,2
Kentucky,2 wk ahead,percent,Point,NA,NA,2.5
Kentucky,3 wk ahead,percent,Point,NA,NA,2
Kentucky,4 wk ahead,percent,Point,NA,NA,2.1
Kentucky,Season peak percentage,percent,Point,NA,NA,3.6
Kentucky,Season peak week,week,Point,NA,NA,6
Louisiana,1 wk ahead,percent,Point,NA,NA,6.9
Louisiana,2 wk ahead,percent,Point,NA,NA,5
Louisiana,3 wk ahead,percent,Point,NA,NA,4.6
Louisiana,4 wk ahead,percent,Point,NA,NA,4.1
Louisiana,Season peak percentage,percent,Point,NA,NA,11.1
Louisiana,Season peak week,week,Point,NA,NA,6
Maine,1 wk ahead,percent,Point,NA,NA,1.6
Maine,2 wk ahead,percent,Point,NA,NA,1.6
Maine,3 wk ahead,percent,Point,NA,NA,1.4
Maine,4 wk ahead,percent,Point,NA,NA,1.3
Maine,Season peak percentage,percent,Point,NA,NA,2.3
Maine,Season peak week,week,Point,NA,NA,7
Maryland,1 wk ahead,percent,Point,NA,NA,3.3
Maryland,2 wk ahead,percent,Point,NA,NA,2.8
Maryland,3 wk ahead,percent,Point,NA,NA,2.7
Maryland,4 wk ahead,percent,Point,NA,NA,2.7
Maryland,Season peak percentage,percent,Point,NA,NA,4.7
Maryland,Season peak week,week,Point,NA,NA,5
Massachusetts,1 wk ahead,percent,Point,NA,NA,2.2
Massachusetts,2 wk ahead,percent,Point,NA,NA,1.8
Massachusetts,3 wk ahead,percent,Point,NA,NA,1.6
Massachusetts,4 wk ahead,percent,Point,NA,NA,1.8
Massachusetts,Season peak percentage,percent,Point,NA,NA,3.1
Massachusetts,Season peak week,week,Point,NA,NA,5
Michigan,1 wk ahead,percent,Point,NA,NA,2.3
Michigan,2 wk ahead,percent,Point,NA,NA,2.5
Michigan,3 wk ahead,percent,Point,NA,NA,2.3
Michigan,4 wk ahead,percent,Point,NA,NA,2.3
Michigan,Season peak percentage,percent,Point,NA,NA,3.8
Michigan,Season peak week,week,Point,NA,NA,7
Minnesota,1 wk ahead,percent,Point,NA,NA,2.9
Minnesota,2 wk ahead,percent,Point,NA,NA,2.9
Minnesota,3 wk ahead,percent,Point,NA,NA,2.9
Minnesota,4 wk ahead,percent,Point,NA,NA,3
Minnesota,Season peak percentage,percent,Point,NA,NA,4.6
Minnesota,Season peak week,week,Point,NA,NA,2
Mississippi,1 wk ahead,percent,Point,NA,NA,5.5
Mississippi,2 wk ahead,percent,Point,NA,NA,5.3
Mississippi,3 wk ahead,percent,Point,NA,NA,5
Mississippi,4 wk ahead,percent,Point,NA,NA,5.2
Mississippi,Season peak percentage,percent,Point,NA,NA,9.3
Mississippi,Season peak week,week,Point,NA,NA,1
