location,target,unit,type,bin_start_incl,bin_end_notincl,value
Alabama,1 wk ahead,percent,Point,NA,NA,5.4
Alabama,2 wk ahead,percent,Point,NA,NA,6.7
Alabama,3 wk ahead,percent,Point,NA,NA,7.4
Alabama,4 wk ahead,percent,Point,NA,NA,6.7
Alabama,Season peak percentage,percent,Point,NA,NA,9.1
Alabama,Season peak week,week,Point,NA,NA,4
Alaska,1 wk ahead,percent,Point,NA,NA,1.7
Alaska,2 wk ahead,percent,Point,NA,NA,2.2
Alaska,3 wk ahead,percent,Point,NA,NA,2.7
Alaska,4 wk ahead,percent,Point,NA,NA,2.1
Alaska,Season peak percentage,percent,Point,NA,NA,4.9
Alaska,Season peak week,week,Point,NA,NA,6
Arizona,1 wk ahead,percent,Point,NA,NA,2
Arizona,2 wk ahead,percent,Point,NA,NA,2.4
Arizona,3 wk ahead,percent,Point,NA,NA,2.4
Arizona,4 wk ahead,percent,Point,NA,NA,2.6
Arizona,Season peak percentage,percent,Point,NA,NA,3.9
Arizona,Season peak week,week,Point,NA,NA,5
Arkansas,1 wk ahead,percent,Point,NA,NA,2.4
Arkansas,2 wk ahead,percent,Point,NA,NA,3.7
Arkansas,3 wk ahead,percent,Point,NA,NA,4.8
Arkansas,4 wk ahead,percent,Point,NA,NA,3.9
Arkansas,Season peak percentage,percent,Point,NA,NA,8.3
Arkansas,Season peak week,week,Point,NA,NA,5
California,1 wk ahead,percent,Point,NA,NA,2.8
California,2 wk ahead,percent,Point,NA,NA,3.3
California,3 wk ahead,percent,Point,NA,NA,4.5
California,4 wk ahead,percent,Point,NA,NA,3.6
California,Season peak percentage,percent,Point,NA,NA,4.8
California,Season peak week,week,Point,NA,NA,2
Colorado,1 wk ahead,percent,Point,NA,NA,1.4
Colorado,2 wk ahead,percent,Point,NA,NA,1.8
Colorado,3 wk ahead,percent,Point,NA,NA,2.4
Colorado,4 wk ahead,percent,Point,NA,NA,2.4
Colorado,Season peak percentage,percent,Point,NA,NA,3.4
Colorado,Season peak week,week,Point,NA,NA,5
Connecticut,1 wk ahead,percent,Point,NA,NA,1.6
Connecticut,2 wk ahead,percent,Point,NA,NA,1.9
Connecticut,3 wk ahead,percent,Point,NA,NA,2.6
Connecticut,4 wk ahead,percent,Point,NA,NA,2.7
Connecticut,Season peak percentage,percent,Point,NA,NA,4.6
Connecticut,Season peak week,week,Point,NA,NA,6
Delaware,1 wk ahead,percent,Point,NA,NA,0.4
Delaware,2 wk ahead,percent,Point,NA,NA,0.8
Delaware,3 wk ahead,percent,Point,NA,NA,0.7
Delaware,4 wk ahead,percent,Point,NA,NA,0.8
Delaware,Season peak percentage,percent,Point,NA,NA,3.2
Delaware,Season peak week,week,Point,NA,NA,6
Georgia,1 wk ahead,percent,Point,NA,NA,3.8
Georgia,2 wk ahead,percent,Point,NA,NA,4.8
Georgia,3 wk ahead,percent,Point,NA,NA,5.4
Georgia,4 wk ahead,percent,Point,NA,NA,3.9
Georgia,Season peak percentage,percent,Point,NA,NA,6.2
Georgia,Season peak week,week,Point,NA,NA,52
Hawaii,1 wk ahead,percent,Point,NA,NA,2.6
Hawaii,2 wk ahead,percent,Point,NA,NA,2.5
