location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 1,2 wk ahead,percent,Point,NA,NA,0.5
HHS Region 1,3 wk ahead,percent,Point,NA,NA,0.5
HHS Region 1,4 wk ahead,percent,Point,NA,NA,0.4
HHS Region 1,Season peak percentage,percent,Point,NA,NA,2.7
HHS Region 1,Season peak week,week,Point,NA,NA,7
HHS Region 10,1 wk ahead,percent,Point,NA,NA,1.1
HHS Region 10,2 wk ahead,percent,Point,NA,NA,1
HHS Region 10,3 wk ahead,percent,Point,NA,NA,1
HHS Region 10,4 wk ahead,percent,Point,NA,NA,1.2
HHS Region 10,Season peak percentage,percent,Point,NA,NA,6.4
HHS Region 10,Season peak week,week,Point,NA,NA,7
HHS Region 2,1 wk ahead,percent,Point,NA,NA,1.1
HHS Region 2,2 wk ahead,percent,Point,NA,NA,1.1
HHS Region 2,3 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,4 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,Season peak percentage,percent,Point,NA,NA,4.2
HHS Region 2,Season peak week,week,Point,NA,NA,4
HHS Region 3,1 wk ahead,percent,Point,NA,NA,1.6
HHS Region 3,2 wk ahead,percent,Point,NA,NA,1.5
HHS Region 3,3 wk ahead,percent,Point,NA,NA,1.4
HHS Region 3,4 wk ahead,percent,Point,NA,NA,1.8
HHS Region 3,Season peak percentage,percent,Point,NA,NA,5.8
HHS Region 3,Season peak week,week,Point,NA,NA,5
HHS Region 4,1 wk ahead,percent,Point,NA,NA,0.8
HHS Region 4,2 wk ahead,percent,Point,NA,NA,0.8
HHS Region 4,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,Season peak percentage,percent,Point,NA,NA,3.9
HHS Region 4,Season peak week,week,Point,NA,NA,5
HHS Region 5,1 wk ahead,percent,Point,NA,NA,1
HHS Region 5,2 wk ahead,percent,Point,NA,NA,0.8
HHS Region 5,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,Season peak percentage,percent,Point,NA,NA,3.7
HHS Region 5,Season peak week,week,Point,NA,NA,7
HHS Region 6,1 wk ahead,percent,Point,NA,NA,1.5
HHS Region 6,2 wk ahead,percent,Point,NA,NA,1.3
HHS Region 6,3 wk ahead,percent,Point,NA,NA,1.1
HHS Region 6,4 wk ahead,percent,Point,NA,NA,1.4
HHS Region 6,Season peak percentage,percent,Point,NA,NA,8
HHS Region 6,Season peak week,week,Point,NA,NA,3
HHS Region 7,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,3 wk ahead,percent,Point,NA,NA,0.6
HHS Region 7,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,Season onset,week,Point,NA,NA,NA
HHS Region 7,Season peak percentage,percent,Point,NA,NA,4.4
HHS Region 7,Season peak week,week,Point,NA,NA,6
HHS Region 8,1 wk ahead,percent,Point,NA,NA,0.6
HHS Region 8,2 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,3 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,4 wk ahead,percent,Point,NA,NA,0.3
HHS Region 8,Season onset,week,Point,NA,NA,NA
HHS Region 8,Season peak percentage,percent,Point,NA,NA,3.5
HHS Region 8,Season peak week,week,Point,NA,NA,5
HHS Region 9,1 wk ahead,percent,Point,NA,NA,1.4
HHS Region 9,2 wk ahead,percent,Point,NA,NA,1.5
HHS Region 9,3 wk ahead,percent,Point,NA,NA,1.2
HHS Region 9,4 wk ahead,percent,Point,NA,NA,1.1
HHS Region 9,Season peak percentage,percent,Point,NA,NA,6.2
HHS Region 9,Season peak week,week,Point,NA,NA,4
US National,1 wk ahead,percent,Point,NA,NA,1.2
US National,2 wk ahead,percent,Point,NA,NA,1
US National,3 wk ahead,percent,Point,NA,NA,1
US National,4 wk ahead,percent,Point,NA,NA,1
US National,Season peak percentage,percent,Point,NA,NA,4.3
US National,Season peak week,week,Point,NA,NA,6
US National,Season onset,week,Bin,none,none,NaN
US National,Season peak week,week,Bin,40,41,0.0010704281949513261
US National,Season peak week,week,Bin,41,42,0.0010704281949513261
US National,Season peak week,week,Bin,42,43,0.0010704281949513261
US National,Season peak week,week,Bin,43,44,0.0010704281949513261
US National,Season peak week,week,Bin,44,45,0.0010704281949513261
US National,Season peak week,week,Bin,45,46,0.0010704281949513261
US National,Season peak week,week,Bin,46,47,0.0010704281949513261
US National,Season peak week,week,Bin,47,48,0.0010704281949513261
US National,Season peak week,week,Bin,48,49,0.0010704281949513261
US National,Season peak week,week,Bin,49,50,0.0011353287741096645
US National,Season peak week,week,Bin,50,51,0.009346364722978024
US National,Season peak week,week,Bin,51,52,0.05141912705403551
US National,Season peak week,week,Bin,52,53,0.09072878643065733
US National,Season peak week,week,Bin,1,2,0.055246042465193074
US National,Season peak week,week,Bin,2,3,0.030620908704679057
US National,Season peak week,week,Bin,3,4,0.04166799021996767
US National,Season peak week,week,Bin,4,5,0.0472171538488947
US National,Season peak week,week,Bin,5,6,0.08157090576302262
US National,Season peak week,week,Bin,6,7,0.16407391626538714
US National,Season peak week,week,Bin,7,8,0.22344120836346978
US National,Season peak week,week,Bin,8,9,0.1430232604383581
US National,Season peak week,week,Bin,9,10,0.04068991238204018
US National,Season peak week,week,Bin,10,11,0.005105488234847371
US National,Season peak week,week,Bin,11,12,5.36486094512493e-4
US National,Season peak week,week,Bin,12,13,5.048073870317082e-4
US National,Season peak week,week,Bin,13,14,5.048073870317082e-4
US National,Season peak week,week,Bin,14,15,5.048073870317082e-4
US National,Season peak week,week,Bin,15,16,5.048073870317082e-4
US National,Season peak week,week,Bin,16,17,5.048073870317082e-4
US National,Season peak week,week,Bin,17,18,5.048073870317082e-4
US National,Season peak week,week,Bin,18,19,5.048073870317082e-4
US National,Season peak week,week,Bin,19,20,5.048073870317082e-4
US National,Season peak week,week,Bin,20,21,5.048073870317082e-4
US National,Season peak percentage,percent,Bin,0,0.1,7.860017778366706e-5
US National,Season peak percentage,percent,Bin,0.1,0.2,1.5720035556733412e-4
US National,Season peak percentage,percent,Bin,0.2,0.3,1.5720035556733407e-4
US National,Season peak percentage,percent,Bin,0.3,0.4,1.5720035556733407e-4
US National,Season peak percentage,percent,Bin,0.4,0.5,1.5720035556733407e-4
US National,Season peak percentage,percent,Bin,0.5,0.6,1.5720035556733417e-4
US National,Season peak percentage,percent,Bin,0.6,0.7,1.5720035556733426e-4
US National,Season peak percentage,percent,Bin,0.7,0.8,1.5720035556733426e-4
US National,Season peak percentage,percent,Bin,0.8,0.9,1.5720035556733426e-4
US National,Season peak percentage,percent,Bin,0.9,1,1.5720035556733426e-4
US National,Season peak percentage,percent,Bin,1,1.1,1.5720035556733426e-4
US National,Season peak percentage,percent,Bin,1.1,1.2,1.5720035556733426e-4
US National,Season peak percentage,percent,Bin,1.2,1.3,0.00016026551249214671
US National,Season peak percentage,percent,Bin,1.3,1.4,2.2746279331232962e-4
US National,Season peak percentage,percent,Bin,1.4,1.5,3.540925855989721e-4
US National,Season peak percentage,percent,Bin,1.5,1.6,5.39346288922017e-4
US National,Season peak percentage,percent,Bin,1.6,1.7,8.038672014514807e-4
US National,Season peak percentage,percent,Bin,1.7,1.8,0.0011725595992090189
US National,Season peak percentage,percent,Bin,1.8,1.9,0.0016738554885634904
US National,Season peak percentage,percent,Bin,1.9,2,0.002338963389596254
US National,Season peak percentage,percent,Bin,2,2.1,0.003199780078054324
US National,Season peak percentage,percent,Bin,2.1,2.2,0.004285705372346227
US National,Season peak percentage,percent,Bin,2.2,2.3,0.005621341675801719
US National,Season peak percentage,percent,Bin,2.3,2.4,0.007221547266201842
US National,Season peak percentage,percent,Bin,2.4,2.5,0.009088109362440623
US National,Season peak percentage,percent,Bin,2.5,2.6,0.011206748242473865
US National,Season peak percentage,percent,Bin,2.6,2.7,0.013543566482501357
US National,Season peak percentage,percent,Bin,2.7,2.8,0.016045668503490238
US National,Season peak percentage,percent,Bin,2.8,2.9,0.018641545849150336
US National,Season peak percentage,percent,Bin,2.9,3,0.021244623954711567
US National,Season peak percentage,percent,Bin,3,3.1,0.023758680399590833
US National,Season peak percentage,percent,Bin,3.1,3.2,0.02608462740557556
US National,Season peak percentage,percent,Bin,3.2,3.3,0.028128465375028746
US National,Season peak percentage,percent,Bin,3.3,3.4,0.029808241153550234
US National,Season peak percentage,percent,Bin,3.4,3.5,0.031061486574839196
US National,Season peak percentage,percent,Bin,3.5,3.6,0.03184971508876127
US National,Season peak percentage,percent,Bin,3.6,3.7,0.032160374383061845
US National,Season peak percentage,percent,Bin,3.7,3.8,0.03200800398601391
US National,Season peak percentage,percent,Bin,3.8,3.9,0.031431052010980474
US National,Season peak percentage,percent,Bin,3.9,4,0.030487362251597382
US National,Season peak percentage,percent,Bin,4,4.1,0.029250173632481388
US National,Season peak percentage,percent,Bin,4.1,4.2,0.027800409044317426
US National,Season peak percentage,percent,Bin,4.2,4.3,0.02622166780012527
US National,Season peak percentage,percent,Bin,4.3,4.4,0.024595034834457147
US National,Season peak percentage,percent,Bin,4.4,4.5,0.02299420323029071
US National,Season peak percentage,percent,Bin,4.5,4.6,0.021482317679468236
US National,Season peak percentage,percent,Bin,4.6,4.7,0.020109126948911586
US National,Season peak percentage,percent,Bin,4.7,4.8,0.01891039222570714
US National,Season peak percentage,percent,Bin,4.8,4.9,0.017905383758815663
