location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 1,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 1,3 wk ahead,percent,Point,NA,NA,0.5
HHS Region 1,4 wk ahead,percent,Point,NA,NA,0.5
HHS Region 1,Season peak percentage,percent,Point,NA,NA,2.7
HHS Region 1,Season peak week,week,Point,NA,NA,7
HHS Region 10,1 wk ahead,percent,Point,NA,NA,1
HHS Region 10,2 wk ahead,percent,Point,NA,NA,1.1
HHS Region 10,3 wk ahead,percent,Point,NA,NA,1
HHS Region 10,4 wk ahead,percent,Point,NA,NA,1
HHS Region 10,Season peak percentage,percent,Point,NA,NA,6.4
HHS Region 10,Season peak week,week,Point,NA,NA,7
HHS Region 2,1 wk ahead,percent,Point,NA,NA,1.4
HHS Region 2,2 wk ahead,percent,Point,NA,NA,1.1
HHS Region 2,3 wk ahead,percent,Point,NA,NA,1.2
HHS Region 2,4 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,Season peak percentage,percent,Point,NA,NA,4.2
HHS Region 2,Season peak week,week,Point,NA,NA,4
HHS Region 3,1 wk ahead,percent,Point,NA,NA,2
HHS Region 3,2 wk ahead,percent,Point,NA,NA,1.6
HHS Region 3,3 wk ahead,percent,Point,NA,NA,1.5
HHS Region 3,4 wk ahead,percent,Point,NA,NA,1.4
HHS Region 3,Season peak percentage,percent,Point,NA,NA,5.8
HHS Region 3,Season peak week,week,Point,NA,NA,5
HHS Region 4,1 wk ahead,percent,Point,NA,NA,0.9
HHS Region 4,2 wk ahead,percent,Point,NA,NA,0.8
HHS Region 4,3 wk ahead,percent,Point,NA,NA,0.8
HHS Region 4,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,Season peak percentage,percent,Point,NA,NA,3.9
HHS Region 4,Season peak week,week,Point,NA,NA,5
HHS Region 5,1 wk ahead,percent,Point,NA,NA,1.1
HHS Region 5,2 wk ahead,percent,Point,NA,NA,1
HHS Region 5,3 wk ahead,percent,Point,NA,NA,0.8
HHS Region 5,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,Season peak percentage,percent,Point,NA,NA,3.7
HHS Region 5,Season peak week,week,Point,NA,NA,7
HHS Region 6,1 wk ahead,percent,Point,NA,NA,1.6
HHS Region 6,2 wk ahead,percent,Point,NA,NA,1.5
HHS Region 6,3 wk ahead,percent,Point,NA,NA,1.3
HHS Region 6,4 wk ahead,percent,Point,NA,NA,1.1
HHS Region 6,Season peak percentage,percent,Point,NA,NA,8
HHS Region 6,Season peak week,week,Point,NA,NA,3
HHS Region 7,1 wk ahead,percent,Point,NA,NA,0.8
HHS Region 7,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,4 wk ahead,percent,Point,NA,NA,0.6
HHS Region 7,Season onset,week,Point,NA,NA,NA
HHS Region 7,Season peak percentage,percent,Point,NA,NA,4.4
HHS Region 7,Season peak week,week,Point,NA,NA,6
HHS Region 8,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 8,2 wk ahead,percent,Point,NA,NA,0.6
HHS Region 8,3 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,4 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,Season onset,week,Point,NA,NA,NA
HHS Region 8,Season peak percentage,percent,Point,NA,NA,3.5
HHS Region 8,Season peak week,week,Point,NA,NA,5
HHS Region 9,1 wk ahead,percent,Point,NA,NA,1.8
HHS Region 9,2 wk ahead,percent,Point,NA,NA,1.4
HHS Region 9,3 wk ahead,percent,Point,NA,NA,1.5
HHS Region 9,4 wk ahead,percent,Point,NA,NA,1.2
HHS Region 9,Season peak percentage,percent,Point,NA,NA,6.2
HHS Region 9,Season peak week,week,Point,NA,NA,4
US National,1 wk ahead,percent,Point,NA,NA,1.4
US National,2 wk ahead,percent,Point,NA,NA,1.2
US National,3 wk ahead,percent,Point,NA,NA,1
US National,4 wk ahead,percent,Point,NA,NA,1
US National,Season peak percentage,percent,Point,NA,NA,4.3
US National,Season peak week,week,Point,NA,NA,6
US National,Season onset,week,Bin,none,none,NaN
US National,Season peak week,week,Bin,40,41,0.0010690793699285695
US National,Season peak week,week,Bin,41,42,0.0010690793699285695
US National,Season peak week,week,Bin,42,43,0.0010690793699285695
US National,Season peak week,week,Bin,43,44,0.0010690793699285695
US National,Season peak week,week,Bin,44,45,0.0010690793699285695
US National,Season peak week,week,Bin,45,46,0.0010690793699285695
US National,Season peak week,week,Bin,46,47,0.0010690793699285695
US National,Season peak week,week,Bin,47,48,0.0010690793699285695
US National,Season peak week,week,Bin,48,49,0.0010690793699285695
US National,Season peak week,week,Bin,49,50,0.0011338981377131184
US National,Season peak week,week,Bin,50,51,0.009334587623700395
US National,Season peak week,week,Bin,51,52,0.05135434791414953
US National,Season peak week,week,Bin,52,53,0.09061520916939608
US National,Season peak week,week,Bin,1,2,0.05518955749151682
US National,Season peak week,week,Bin,2,3,0.030655228271026482
US National,Season peak week,week,Bin,3,4,0.04175614709382503
US National,Season peak week,week,Bin,4,5,0.047311841522520985
US National,Season peak week,week,Bin,5,6,0.08166996118354368
US National,Season peak week,week,Bin,6,7,0.16409429349489532
US National,Season peak week,week,Bin,7,8,0.2233715758669672
US National,Season peak week,week,Bin,8,9,0.14299801855359312
US National,Season peak week,week,Bin,9,10,0.040700373649931676
US National,Season peak week,week,Bin,10,11,0.005108946500470612
US National,Season peak week,week,Bin,11,12,5.369645954015994e-4
US National,Season peak week,week,Bin,12,13,5.052594002212433e-4
