location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,percent,Point,NA,NA,0.5
HHS Region 1,2 wk ahead,percent,Point,NA,NA,0.4
HHS Region 1,3 wk ahead,percent,Point,NA,NA,0.3
HHS Region 1,4 wk ahead,percent,Point,NA,NA,0.3
HHS Region 1,Season peak percentage,percent,Point,NA,NA,2.7
HHS Region 1,Season peak week,week,Point,NA,NA,7
HHS Region 10,1 wk ahead,percent,Point,NA,NA,1
HHS Region 10,2 wk ahead,percent,Point,NA,NA,1.2
HHS Region 10,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 10,4 wk ahead,percent,Point,NA,NA,0.9
HHS Region 10,Season peak percentage,percent,Point,NA,NA,6.4
HHS Region 10,Season peak week,week,Point,NA,NA,7
HHS Region 2,1 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,2 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,3 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,4 wk ahead,percent,Point,NA,NA,1.1
HHS Region 2,Season peak percentage,percent,Point,NA,NA,4.2
HHS Region 2,Season peak week,week,Point,NA,NA,4
HHS Region 3,1 wk ahead,percent,Point,NA,NA,1.4
HHS Region 3,2 wk ahead,percent,Point,NA,NA,1.8
HHS Region 3,3 wk ahead,percent,Point,NA,NA,1.4
HHS Region 3,4 wk ahead,percent,Point,NA,NA,1.4
HHS Region 3,Season peak percentage,percent,Point,NA,NA,5.9
HHS Region 3,Season peak week,week,Point,NA,NA,5
HHS Region 4,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,3 wk ahead,percent,Point,NA,NA,0.6
HHS Region 4,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,Season peak percentage,percent,Point,NA,NA,3.9
HHS Region 4,Season peak week,week,Point,NA,NA,5
HHS Region 5,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,3 wk ahead,percent,Point,NA,NA,0.6
HHS Region 5,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,Season peak percentage,percent,Point,NA,NA,3.7
HHS Region 5,Season peak week,week,Point,NA,NA,7
HHS Region 6,1 wk ahead,percent,Point,NA,NA,1.1
HHS Region 6,2 wk ahead,percent,Point,NA,NA,1.4
HHS Region 6,3 wk ahead,percent,Point,NA,NA,1.3
HHS Region 6,4 wk ahead,percent,Point,NA,NA,1.4
HHS Region 6,Season peak percentage,percent,Point,NA,NA,8
HHS Region 6,Season peak week,week,Point,NA,NA,3
HHS Region 7,1 wk ahead,percent,Point,NA,NA,0.6
HHS Region 7,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,3 wk ahead,percent,Point,NA,NA,0.8
HHS Region 7,4 wk ahead,percent,Point,NA,NA,0.5
HHS Region 7,Season onset,week,Point,NA,NA,NA
HHS Region 7,Season peak percentage,percent,Point,NA,NA,4.4
HHS Region 7,Season peak week,week,Point,NA,NA,6
HHS Region 8,1 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,2 wk ahead,percent,Point,NA,NA,0.3
HHS Region 8,3 wk ahead,percent,Point,NA,NA,0.4
HHS Region 8,4 wk ahead,percent,Point,NA,NA,0.3
HHS Region 8,Season onset,week,Point,NA,NA,NA
HHS Region 8,Season peak percentage,percent,Point,NA,NA,3.5
HHS Region 8,Season peak week,week,Point,NA,NA,5
HHS Region 9,1 wk ahead,percent,Point,NA,NA,1.2
HHS Region 9,2 wk ahead,percent,Point,NA,NA,1.1
HHS Region 9,3 wk ahead,percent,Point,NA,NA,1.1
HHS Region 9,4 wk ahead,percent,Point,NA,NA,0.9
HHS Region 9,Season peak percentage,percent,Point,NA,NA,6.2
HHS Region 9,Season peak week,week,Point,NA,NA,4
US National,1 wk ahead,percent,Point,NA,NA,1
US National,2 wk ahead,percent,Point,NA,NA,1
US National,3 wk ahead,percent,Point,NA,NA,0.8
US National,4 wk ahead,percent,Point,NA,NA,0.9
US National,Season peak percentage,percent,Point,NA,NA,4.3
US National,Season peak week,week,Point,NA,NA,6
US National,Season onset,week,Bin,none,none,NaN
US National,Season peak week,week,Bin,40,41,0.0010708947176248113
US National,Season peak week,week,Bin,41,42,0.0010708947176248113
US National,Season peak week,week,Bin,42,43,0.0010708947176248113
US National,Season peak week,week,Bin,43,44,0.0010708947176248113
US National,Season peak week,week,Bin,44,45,0.0010708947176248113
US National,Season peak week,week,Bin,45,46,0.0010708947176248113
US National,Season peak week,week,Bin,46,47,0.0010708947176248113
US National,Season peak week,week,Bin,47,48,0.0010708947176248113
US National,Season peak week,week,Bin,48,49,0.0010708947176248113
US National,Season peak week,week,Bin,49,50,0.0011358235931597574
US National,Season peak week,week,Bin,50,51,0.009350438108145264
US National,Season peak week,week,Bin,51,52,0.05144153243428559
US National,Season peak week,week,Bin,52,53,0.09076806978222392
US National,Season peak week,week,Bin,1,2,0.05526557911411833
US National,Season peak week,week,Bin,2,3,0.03060903848016873
US National,Season peak week,week,Bin,3,4,0.041637499103785655
US National,Season peak week,week,Bin,4,5,0.04718440390290393
US National,Season peak week,week,Bin,5,6,0.08153664512963796
US National,Season peak week,week,Bin,6,7,0.16406686832408415
US National,Season peak week,week,Bin,7,8,0.22346529239059099
US National,Season peak week,week,Bin,8,9,0.1430319909344311
US National,Season peak week,week,Bin,9,10,0.0406862941079257
US National,Season peak week,week,Bin,10,11,0.005104292112817486
US National,Season peak week,week,Bin,11,12,5.363205937912838e-4
US National,Season peak week,week,Bin,12,13,5.046510477007536e-4
US National,Season peak week,week,Bin,13,14,5.046510477007536e-4
US National,Season peak week,week,Bin,14,15,5.046510477007536e-4
US National,Season peak week,week,Bin,15,16,5.046510477007536e-4
US National,Season peak week,week,Bin,16,17,5.046510477007536e-4
US National,Season peak week,week,Bin,17,18,5.046510477007536e-4
US National,Season peak week,week,Bin,18,19,5.046510477007536e-4
US National,Season peak week,week,Bin,19,20,5.046510477007536e-4
US National,Season peak week,week,Bin,20,21,5.046510477007536e-4
US National,Season peak percentage,percent,Bin,0,0.1,7.858587557237584e-5
US National,Season peak percentage,percent,Bin,0.1,0.2,1.571717511447517e-4
US National,Season peak percentage,percent,Bin,0.2,0.3,1.5717175114475165e-4
US National,Season peak percentage,percent,Bin,0.3,0.4,1.5717175114475165e-4
US National,Season peak percentage,percent,Bin,0.4,0.5,1.5717175114475165e-4
US National,Season peak percentage,percent,Bin,0.5,0.6,1.5717175114475173e-4
US National,Season peak percentage,percent,Bin,0.6,0.7,1.5717175114475182e-4
US National,Season peak percentage,percent,Bin,0.7,0.8,1.5717175114475182e-4
US National,Season peak percentage,percent,Bin,0.8,0.9,1.5717175114475182e-4
US National,Season peak percentage,percent,Bin,0.9,1,1.5717175114475182e-4
US National,Season peak percentage,percent,Bin,1,1.1,1.5717175114475182e-4
US National,Season peak percentage,percent,Bin,1.1,1.2,1.5717175114475182e-4
US National,Season peak percentage,percent,Bin,1.2,1.3,1.6023638040510237e-4
US National,Season peak percentage,percent,Bin,1.3,1.4,2.274222161018182e-4
US National,Season peak percentage,percent,Bin,1.4,1.5,3.54030972614959e-4
US National,Season peak percentage,percent,Bin,1.5,1.6,5.392548400320272e-4
US National,Season peak percentage,percent,Bin,1.6,1.7,8.037345234203591e-4
US National,Season peak percentage,percent,Bin,1.7,1.8,0.001172371419117798
US National,Season peak percentage,percent,Bin,1.8,1.9,0.0016735945785249571
US National,Season peak percentage,percent,Bin,1.9,2,0.00233860970091508
US National,Season peak percentage,percent,Bin,2,2.1,0.003199311233823231
US National,Season peak percentage,percent,Bin,2.1,2.2,0.004285097576895967
US National,Season peak percentage,percent,Bin,2.2,2.3,0.005620570861867069
US National,Season peak percentage,percent,Bin,2.3,2.4,0.00722059062818079
US National,Season peak percentage,percent,Bin,2.4,2.5,0.009086946935064798
US National,Season peak percentage,percent,Bin,2.5,2.6,0.011205364339471478
US National,Season peak percentage,percent,Bin,2.6,2.7,0.013541950815307388
US National,Season peak percentage,percent,Bin,2.7,2.8,0.016043816563168858
US National,Season peak percentage,percent,Bin,2.8,2.9,0.01863945849096016
US National,Season peak percentage,percent,Bin,2.9,3,0.02124230604463263
US National,Season peak percentage,percent,Bin,3,3.1,0.02375613869139553
US National,Season peak percentage,percent,Bin,3.1,3.2,0.026081867927666338
US National,Season peak percentage,percent,Bin,3.2,3.3,0.028125490868954345
US National,Season peak percentage,percent,Bin,3.3,3.4,0.029805049173212736
US National,Season peak percentage,percent,Bin,3.4,3.5,0.031058068867702307
US National,Season peak percentage,percent,Bin,3.5,3.6,0.03184605876786955
