location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,percent,Point,NA,NA,0.5
HHS Region 1,2 wk ahead,percent,Point,NA,NA,0.5
HHS Region 1,3 wk ahead,percent,Point,NA,NA,0.4
HHS Region 1,4 wk ahead,percent,Point,NA,NA,0.3
HHS Region 1,Season peak percentage,percent,Point,NA,NA,2.7
HHS Region 1,Season peak week,week,Point,NA,NA,7
HHS Region 10,1 wk ahead,percent,Point,NA,NA,1
HHS Region 10,2 wk ahead,percent,Point,NA,NA,1
HHS Region 10,3 wk ahead,percent,Point,NA,NA,1.2
HHS Region 10,4 wk ahead,percent,Point,NA,NA,0.7
HHS Region 10,Season peak percentage,percent,Point,NA,NA,6.4
HHS Region 10,Season peak week,week,Point,NA,NA,7
HHS Region 2,1 wk ahead,percent,Point,NA,NA,1.1
HHS Region 2,2 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,3 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,4 wk ahead,percent,Point,NA,NA,0.9
HHS Region 2,Season peak percentage,percent,Point,NA,NA,4.2
HHS Region 2,Season peak week,week,Point,NA,NA,4
HHS Region 3,1 wk ahead,percent,Point,NA,NA,1.5
HHS Region 3,2 wk ahead,percent,Point,NA,NA,1.4
HHS Region 3,3 wk ahead,percent,Point,NA,NA,1.8
HHS Region 3,4 wk ahead,percent,Point,NA,NA,1.4
HHS Region 3,Season peak percentage,percent,Point,NA,NA,5.9
HHS Region 3,Season peak week,week,Point,NA,NA,5
HHS Region 4,1 wk ahead,percent,Point,NA,NA,0.8
HHS Region 4,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 4,4 wk ahead,percent,Point,NA,NA,0.6
HHS Region 4,Season peak percentage,percent,Point,NA,NA,3.9
HHS Region 4,Season peak week,week,Point,NA,NA,5
HHS Region 5,1 wk ahead,percent,Point,NA,NA,0.8
HHS Region 5,2 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 5,4 wk ahead,percent,Point,NA,NA,0.6
HHS Region 5,Season peak percentage,percent,Point,NA,NA,3.7
HHS Region 5,Season peak week,week,Point,NA,NA,7
HHS Region 6,1 wk ahead,percent,Point,NA,NA,1.3
HHS Region 6,2 wk ahead,percent,Point,NA,NA,1.1
HHS Region 6,3 wk ahead,percent,Point,NA,NA,1.4
HHS Region 6,4 wk ahead,percent,Point,NA,NA,1.3
HHS Region 6,Season peak percentage,percent,Point,NA,NA,8
HHS Region 6,Season peak week,week,Point,NA,NA,3
HHS Region 7,1 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,2 wk ahead,percent,Point,NA,NA,0.6
HHS Region 7,3 wk ahead,percent,Point,NA,NA,0.7
HHS Region 7,4 wk ahead,percent,Point,NA,NA,0.8
HHS Region 7,Season onset,week,Point,NA,NA,NA
HHS Region 7,Season peak percentage,percent,Point,NA,NA,4.4
HHS Region 7,Season peak week,week,Point,NA,NA,6
HHS Region 8,1 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,2 wk ahead,percent,Point,NA,NA,0.5
HHS Region 8,3 wk ahead,percent,Point,NA,NA,0.3
HHS Region 8,4 wk ahead,percent,Point,NA,NA,0.4
HHS Region 8,Season onset,week,Point,NA,NA,NA
HHS Region 8,Season peak percentage,percent,Point,NA,NA,3.5
HHS Region 8,Season peak week,week,Point,NA,NA,5
HHS Region 9,1 wk ahead,percent,Point,NA,NA,1.5
HHS Region 9,2 wk ahead,percent,Point,NA,NA,1.2
HHS Region 9,3 wk ahead,percent,Point,NA,NA,1.1
HHS Region 9,4 wk ahead,percent,Point,NA,NA,1.1
HHS Region 9,Season peak percentage,percent,Point,NA,NA,6.2
HHS Region 9,Season peak week,week,Point,NA,NA,4
US National,1 wk ahead,percent,Point,NA,NA,1
US National,2 wk ahead,percent,Point,NA,NA,1
US National,3 wk ahead,percent,Point,NA,NA,1
US National,4 wk ahead,percent,Point,NA,NA,0.8
US National,Season peak percentage,percent,Point,NA,NA,4.3
US National,Season peak week,week,Point,NA,NA,6
US National,Season onset,week,Bin,none,none,NaN
US National,Season peak week,week,Bin,40,41,0.0010706581055053837
US National,Season peak week,week,Bin,41,42,0.0010706581055053837
US National,Season peak week,week,Bin,42,43,0.0010706581055053837
US National,Season peak week,week,Bin,43,44,0.0010706581055053837
US National,Season peak week,week,Bin,44,45,0.0010706581055053837
US National,Season peak week,week,Bin,45,46,0.0010706581055053837
US National,Season peak week,week,Bin,46,47,0.0010706581055053837
US National,Season peak week,week,Bin,47,48,0.0010706581055053837
US National,Season peak week,week,Bin,48,49,0.0010706581055053837
US National,Season peak week,week,Bin,49,50,0.0011355726296142967
US National,Season peak week,week,Bin,50,51,0.009348372158616024
US National,Season peak week,week,Bin,51,52,0.05143016881830535
US National,Season peak week,week,Bin,52,53,0.0907481459551504
US National,Season peak week,week,Bin,1,2,0.0552556704683623
US National,Season peak week,week,Bin,2,3,0.030615058849893722
US National,Season peak week,week,Bin,3,4,0.041652963663245654
US National,Season peak week,week,Bin,4,5,0.04720101410123392
US National,Season peak week,week,Bin,5,6,0.08155402152212392
US National,Season peak week,week,Bin,6,7,0.16407044291632603
US National,Season peak week,week,Bin,7,8,0.22345307739435308
US National,Season peak week,week,Bin,8,9,0.14302756297991379
US National,Season peak week,week,Bin,9,10,0.040688129233109445
US National,Season peak week,week,Bin,10,11,0.005104898764936817
US National,Season peak week,week,Bin,11,12,5.364045328549945e-4
US National,Season peak week,week,Bin,12,13,5.047303402679738e-4
US National,Season peak week,week,Bin,13,14,5.047303402679738e-4
US National,Season peak week,week,Bin,14,15,5.047303402679738e-4
US National,Season peak week,week,Bin,15,16,5.047303402679738e-4
US National,Season peak week,week,Bin,16,17,5.047303402679738e-4
US National,Season peak week,week,Bin,17,18,5.047303402679738e-4
US National,Season peak week,week,Bin,18,19,5.047303402679738e-4
US National,Season peak week,week,Bin,19,20,5.047303402679738e-4
US National,Season peak week,week,Bin,20,21,5.047303402679738e-4
US National,Season peak percentage,percent,Bin,0,0.1,7.859312941047941e-5
US National,Season peak percentage,percent,Bin,0.1,0.2,1.5718625882095886e-4
US National,Season peak percentage,percent,Bin,0.2,0.3,1.5718625882095877e-4
US National,Season peak percentage,percent,Bin,0.3,0.4,1.5718625882095877e-4
US National,Season peak percentage,percent,Bin,0.4,0.5,1.5718625882095877e-4
US National,Season peak percentage,percent,Bin,0.5,0.6,1.5718625882095888e-4
US National,Season peak percentage,percent,Bin,0.6,0.7,1.5718625882095896e-4
US National,Season peak percentage,percent,Bin,0.7,0.8,1.5718625882095896e-4
US National,Season peak percentage,percent,Bin,0.8,0.9,1.5718625882095896e-4
US National,Season peak percentage,percent,Bin,0.9,1,1.5718625882095896e-4
US National,Season peak percentage,percent,Bin,1,1.1,1.5718625882095896e-4
US National,Season peak percentage,percent,Bin,1.1,1.2,1.5718625882095896e-4
US National,Season peak percentage,percent,Bin,1.2,1.3,1.6025115570374225e-4
US National,Season peak percentage,percent,Bin,1.3,1.4,2.274427961722528e-4
US National,Season peak percentage,percent,Bin,1.4,1.5,3.540622216716264e-4
US National,Season peak percentage,percent,Bin,1.5,1.6,5.393012213523161e-4
US National,Season peak percentage,percent,Bin,1.6,1.7,8.038018154591954e-4
US National,Season peak percentage,percent,Bin,1.7,1.8,0.0011724668608567176
US National,Season peak percentage,percent,Bin,1.8,1.9,0.001673726907655088
US National,Season peak percentage,percent,Bin,1.9,2,0.002338789085793408
US National,Season peak percentage,percent,Bin,2,2.1,0.003199549023636211
US National,Season peak percentage,percent,Bin,2.1,2.2,0.004285405840401973
US National,Season peak percentage,percent,Bin,2.2,2.3,0.00562096180557333
US National,Season peak percentage,percent,Bin,2.3,2.4,0.0072210758187004325
US National,Season peak percentage,percent,Bin,2.4,2.5,0.009087536498442076
US National,Season peak percentage,percent,Bin,2.5,2.6,0.011206066231516418
US National,Season peak percentage,percent,Bin,2.6,2.7,0.013542770254205028
US National,Season peak percentage,percent,Bin,2.7,2.8,0.016044755835774693
US National,Season peak percentage,percent,Bin,2.8,2.9,0.01864051716350159
US National,Season peak percentage,percent,Bin,2.9,3,0.021243481649167405
US National,Season peak percentage,percent,Bin,3,3.1,0.02375742780252526
US National,Season peak percentage,percent,Bin,3.1,3.2,0.026083267487887918
US National,Season peak percentage,percent,Bin,3.2,3.3,0.02812699948780093
US National,Season peak percentage,percent,Bin,3.3,3.4,0.029806668091303553
US National,Season peak percentage,percent,Bin,3.4,3.5,0.031059802270583275
US National,Season peak percentage,percent,Bin,3.5,3.6,0.031847913191585094
US National,Season peak percentage,percent,Bin,3.6,3.7,0.032158447811805185
US National,Season peak percentage,percent,Bin,3.7,3.8,0.03200594741770678
US National,Season peak percentage,percent,Bin,3.8,3.9,0.03142886499321352
US National,Season peak percentage,percent,Bin,3.9,4,0.030485052543441627
US National,Season peak percentage,percent,Bin,4,4.1,0.029247760127899036
US National,Season peak percentage,percent,Bin,4.1,4.2,0.027797923780509173
US National,Season peak percentage,percent,Bin,4.2,4.3,0.026219156596189327
US National,Season peak percentage,percent,Bin,4.3,4.4,0.024592555912153324
US National,Season peak percentage,percent,Bin,4.4,4.5,0.02299182441941954
US National,Season peak percentage,percent,Bin,4.5,4.6,0.021480111739960485
US National,Season peak percentage,percent,Bin,4.6,4.7,0.02010716588066491
US National,Season peak percentage,percent,Bin,4.7,4.8,0.01890874153026608
US National,Season peak percentage,percent,Bin,4.8,4.9,0.017904096429319186
US National,Season peak percentage,percent,Bin,4.9,5,0.017097486020210887
US National,Season peak percentage,percent,Bin,5,5.1,0.016478655552194427
US National,Season peak percentage,percent,Bin,5.1,5.2,0.016023256753094586
US National,Season peak percentage,percent,Bin,5.2,5.3,0.015697075026381208
US National,Season peak percentage,percent,Bin,5.3,5.4,0.015457674271194943
US National,Season peak percentage,percent,Bin,5.4,5.5,0.015259046366704691
US National,Season peak percentage,percent,Bin,5.5,5.6,0.015055504154019395
US National,Season peak percentage,percent,Bin,5.6,5.7,0.014805904078739898
US National,Season peak percentage,percent,Bin,5.7,5.8,0.014477386315565171
US National,Season peak percentage,percent,Bin,5.8,5.9,0.014048272029450283
US National,Season peak percentage,percent,Bin,5.9,6,0.013510613408509767
US National,Season peak percentage,percent,Bin,6,6.1,0.012869788877208358
US National,Season peak percentage,percent,Bin,6.1,6.2,0.012144859938049323
US National,Season peak percentage,percent,Bin,6.2,6.3,0.011365641004986864
US National,Season peak percentage,percent,Bin,6.3,6.4,0.010569603787576418
US National,Season peak percentage,percent,Bin,6.4,6.5,0.009797848002918426
US National,Season peak percentage,percent,Bin,6.5,6.6,0.009090340770495534
US National,Season peak percentage,percent,Bin,6.6,6.7,0.008481572445464703
