location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,4.6
HHS Region 1,2 wk ahead,Point,percent,NA,NA,6.6
HHS Region 1,3 wk ahead,Point,percent,NA,NA,6.2
HHS Region 1,4 wk ahead,Point,percent,NA,NA,4.7
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.1
HHS Region 1,Season peak week,Point,week,NA,NA,7
HHS Region 10,1 wk ahead,Point,percent,NA,NA,2.3
HHS Region 10,2 wk ahead,Point,percent,NA,NA,2.9
HHS Region 10,3 wk ahead,Point,percent,NA,NA,2.7
HHS Region 10,4 wk ahead,Point,percent,NA,NA,2.2
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,3.4
HHS Region 10,Season peak week,Point,week,NA,NA,6
HHS Region 2,1 wk ahead,Point,percent,NA,NA,4.7
HHS Region 2,2 wk ahead,Point,percent,NA,NA,4.8
HHS Region 2,3 wk ahead,Point,percent,NA,NA,4.8
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.6
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.6
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,3.6
HHS Region 3,2 wk ahead,Point,percent,NA,NA,4.6
HHS Region 3,3 wk ahead,Point,percent,NA,NA,4.6
HHS Region 3,4 wk ahead,Point,percent,NA,NA,3.7
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,4.9
HHS Region 3,Season peak week,Point,week,NA,NA,6
HHS Region 4,1 wk ahead,Point,percent,NA,NA,4
HHS Region 4,2 wk ahead,Point,percent,NA,NA,4.8
HHS Region 4,3 wk ahead,Point,percent,NA,NA,4.4
HHS Region 4,4 wk ahead,Point,percent,NA,NA,3.7
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,5
HHS Region 4,Season peak week,Point,week,NA,NA,6
HHS Region 5,1 wk ahead,Point,percent,NA,NA,2.7
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.7
HHS Region 5,3 wk ahead,Point,percent,NA,NA,2.7
HHS Region 5,4 wk ahead,Point,percent,NA,NA,2.7
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.1
HHS Region 5,Season peak week,Point,week,NA,NA,6
HHS Region 6,1 wk ahead,Point,percent,NA,NA,5.9
HHS Region 6,2 wk ahead,Point,percent,NA,NA,5.6
HHS Region 6,3 wk ahead,Point,percent,NA,NA,5.3
HHS Region 6,4 wk ahead,Point,percent,NA,NA,5.1
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,7.4
HHS Region 6,Season peak week,Point,week,NA,NA,5
HHS Region 7,1 wk ahead,Point,percent,NA,NA,4
HHS Region 7,2 wk ahead,Point,percent,NA,NA,5.5
HHS Region 7,3 wk ahead,Point,percent,NA,NA,4.9
HHS Region 7,4 wk ahead,Point,percent,NA,NA,3.8
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,6.1
HHS Region 7,Season peak week,Point,week,NA,NA,6
HHS Region 8,1 wk ahead,Point,percent,NA,NA,3.6
HHS Region 8,2 wk ahead,Point,percent,NA,NA,3.7
HHS Region 8,3 wk ahead,Point,percent,NA,NA,3.2
HHS Region 8,4 wk ahead,Point,percent,NA,NA,2.8
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,5.5
HHS Region 8,Season peak week,Point,week,NA,NA,52
HHS Region 9,1 wk ahead,Point,percent,NA,NA,3.1
HHS Region 9,2 wk ahead,Point,percent,NA,NA,3.5
HHS Region 9,3 wk ahead,Point,percent,NA,NA,3.4
HHS Region 9,4 wk ahead,Point,percent,NA,NA,3.2
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,3.6
HHS Region 9,Season peak week,Point,week,NA,NA,6
US National,1 wk ahead,Point,percent,NA,NA,4
US National,2 wk ahead,Point,percent,NA,NA,4.6
US National,3 wk ahead,Point,percent,NA,NA,4.2
US National,4 wk ahead,Point,percent,NA,NA,3.8
US National,Season onset,Point,week,NA,NA,47
US National,Season peak percentage,Point,percent,NA,NA,4.7
US National,Season peak week,Point,week,NA,NA,6
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,1.85684709260001e-11
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,5.07891637721783e-11
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,7.4319224428247e-11
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,1.05294489443028e-10
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,1.44894603446909e-10
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,1.94297773651885e-10
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,2.54602274893872e-10
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,3.26715339647926e-10
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,4.11111636106149e-10
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,5.0738970824347e-10
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,6.13915821464368e-10
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,7.27413503408719e-10
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00300000077232331
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,9.53970044852324e-10
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,1.05334920838943e-09
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,1.13379601643094e-09
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,1.18904890516653e-09
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00100000119112035
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.00300000113782984
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,1.17083694017238e-09
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00300000103421599
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00100000099183012
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,9.0901358496298e-10
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,7.92996845062789e-10
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00200000062743045
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,5.59892191326595e-10
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.00200000040725612
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.00300000029070885
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,2.82763846875135e-10
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0010000001956917
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.00500000005236656
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.00500000001597921
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.00300000003748927
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0109999998323423
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0239999995160975
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0119999997929329
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0119999997912268
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0169999996754008
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0209999995870685
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0239999995271716
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.0619999986497184
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.0469999990258267
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.0359999993140614
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.0429999991834709
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.0669999986547905
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.0499999990889643
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.0529999990467148
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.0779999984773989
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.038999999402048
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.0499999991375301
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.041999999308136
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.0399999993278541
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.0349999994115355
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.0179999997743192
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,0.0309999994311263
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.0279999994667843
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,0.0139999997653583
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,0.0109999998101225
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,0.00799999986009364
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,0.00899999982085819
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,0.0139999996917721
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,0.00299999994261944
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,0.0119999997255611
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,0.00899999979277705
HHS Region 1,1 wk ahead,Bin,percent,6.4,6.5,0.0019999999554348
HHS Region 1,1 wk ahead,Bin,percent,6.5,6.6,0.00699999983661382
HHS Region 1,1 wk ahead,Bin,percent,6.6,6.7,0.00899999978923658
HHS Region 1,1 wk ahead,Bin,percent,6.7,6.8,0.00199999995393748
HHS Region 1,1 wk ahead,Bin,percent,6.8,6.9,0.00299999993040878
HHS Region 1,1 wk ahead,Bin,percent,6.9,7.0,0.00399999990688008
HHS Region 1,1 wk ahead,Bin,percent,7.0,7.1,0.00199999995393748
HHS Region 1,1 wk ahead,Bin,percent,7.1,7.2,9.94876109428652e-13
HHS Region 1,1 wk ahead,Bin,percent,7.2,7.3,0.00399999990688008
HHS Region 1,1 wk ahead,Bin,percent,7.3,7.4,0.00199999995393748
HHS Region 1,1 wk ahead,Bin,percent,7.4,7.5,0.00299999993040878
HHS Region 1,1 wk ahead,Bin,percent,7.5,7.6,9.94876109428652e-13
HHS Region 1,1 wk ahead,Bin,percent,7.6,7.7,9.94876109428652e-13
HHS Region 1,1 wk ahead,Bin,percent,7.7,7.8,0.000999999977466177
HHS Region 1,1 wk ahead,Bin,percent,7.8,7.9,0.000999999977466177
HHS Region 1,1 wk ahead,Bin,percent,7.9,8.0,9.94876109428652e-13
HHS Region 1,1 wk ahead,Bin,percent,8.0,8.1,9.94876109428661e-13
HHS Region 1,1 wk ahead,Bin,percent,8.1,8.2,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,8.2,8.3,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,8.3,8.4,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,8.4,8.5,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,8.5,8.6,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,8.6,8.7,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,8.7,8.8,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,8.8,8.9,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,8.9,9.0,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,9.0,9.1,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,9.1,9.2,0.000999999977466177
HHS Region 1,1 wk ahead,Bin,percent,9.2,9.3,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,9.3,9.4,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,9.4,9.5,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,9.5,9.6,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,9.6,9.7,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,9.7,9.8,0.000999999977466177
HHS Region 1,1 wk ahead,Bin,percent,9.8,9.9,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,9.9,10.0,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.0,10.1,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.1,10.2,0.00199999995393748
HHS Region 1,1 wk ahead,Bin,percent,10.2,10.3,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.3,10.4,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.4,10.5,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.5,10.6,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.6,10.7,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.7,10.8,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.8,10.9,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,10.9,11.0,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.0,11.1,0.00299999993040878
HHS Region 1,1 wk ahead,Bin,percent,11.1,11.2,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.2,11.3,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.3,11.4,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.4,11.5,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.5,11.6,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.6,11.7,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.7,11.8,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.8,11.9,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,11.9,12.0,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.0,12.1,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.1,12.2,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.2,12.3,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.3,12.4,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.4,12.5,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.5,12.6,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.6,12.7,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.7,12.8,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.8,12.9,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,12.9,13.0,9.9487610942867e-13
HHS Region 1,1 wk ahead,Bin,percent,13.0,100.0,0.000999999977466177
HHS Region 1,2 wk ahead,Bin,percent,0.0,0.1,3.49416372889894e-07
HHS Region 1,2 wk ahead,Bin,percent,0.1,0.2,1.17084692830957e-06
HHS Region 1,2 wk ahead,Bin,percent,0.2,0.3,2.11745853324863e-06
HHS Region 1,2 wk ahead,Bin,percent,0.3,0.4,3.50212294597548e-06
HHS Region 1,2 wk ahead,Bin,percent,0.4,0.5,5.29683107859892e-06
HHS Region 1,2 wk ahead,Bin,percent,0.5,0.6,7.3279291789553e-06
HHS Region 1,2 wk ahead,Bin,percent,0.6,0.7,9.28236670949509e-06
HHS Region 1,2 wk ahead,Bin,percent,0.7,0.8,1.08005115999734e-05
HHS Region 1,2 wk ahead,Bin,percent,0.8,0.9,1.1649894999181e-05
HHS Region 1,2 wk ahead,Bin,percent,0.9,1.0,1.19167077964197e-05
HHS Region 1,2 wk ahead,Bin,percent,1.0,1.1,1.21393272743106e-05
HHS Region 1,2 wk ahead,Bin,percent,1.1,1.2,1.33018404724476e-05
HHS Region 1,2 wk ahead,Bin,percent,1.2,1.3,1.66587806948296e-05
HHS Region 1,2 wk ahead,Bin,percent,1.3,1.4,2.34042711391236e-05
HHS Region 1,2 wk ahead,Bin,percent,1.4,1.5,3.42418326575308e-05
HHS Region 1,2 wk ahead,Bin,percent,1.5,1.6,0.00104710793414756
HHS Region 1,2 wk ahead,Bin,percent,1.6,1.7,6.61354631189458e-05
HHS Region 1,2 wk ahead,Bin,percent,1.7,1.8,8.33342297739048e-05
HHS Region 1,2 wk ahead,Bin,percent,1.8,1.9,9.75403783622313e-05
HHS Region 1,2 wk ahead,Bin,percent,1.9,2.0,0.000106055755380235
HHS Region 1,2 wk ahead,Bin,percent,2.0,2.1,0.000107305401595801
HHS Region 1,2 wk ahead,Bin,percent,2.1,2.2,0.000101296633570004
HHS Region 1,2 wk ahead,Bin,percent,2.2,2.3,8.95001444316467e-05
HHS Region 1,2 wk ahead,Bin,percent,2.3,2.4,7.43236740810456e-05
HHS Region 1,2 wk ahead,Bin,percent,2.4,2.5,5.83862732227556e-05
HHS Region 1,2 wk ahead,Bin,percent,2.5,2.6,0.00204027980001148
HHS Region 1,2 wk ahead,Bin,percent,2.6,2.7,0.00202900512912088
HHS Region 1,2 wk ahead,Bin,percent,2.7,2.8,2.55156789115703e-05
HHS Region 1,2 wk ahead,Bin,percent,2.8,2.9,2.28341808436602e-05
HHS Region 1,2 wk ahead,Bin,percent,2.9,3.0,2.46258766222603e-05
HHS Region 1,2 wk ahead,Bin,percent,3.0,3.1,0.00202686311880629
HHS Region 1,2 wk ahead,Bin,percent,3.1,3.2,0.00203619266762144
HHS Region 1,2 wk ahead,Bin,percent,3.2,3.3,0.00404397672077872
HHS Region 1,2 wk ahead,Bin,percent,3.3,3.4,0.00106113601456203
HHS Region 1,2 wk ahead,Bin,percent,3.4,3.5,7.22692047262282e-05
HHS Region 1,2 wk ahead,Bin,percent,3.5,3.6,0.00406939672659622
HHS Region 1,2 wk ahead,Bin,percent,3.6,3.7,0.00107310669806206
