location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,2.5
HHS Region 1,2 wk ahead,Point,percent,NA,NA,2.3
HHS Region 1,3 wk ahead,Point,percent,NA,NA,2
HHS Region 1,4 wk ahead,Point,percent,NA,NA,1.7
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,3.7
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,2.2
HHS Region 10,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 10,3 wk ahead,Point,percent,NA,NA,1.4
HHS Region 10,4 wk ahead,Point,percent,NA,NA,1.2
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,4.4
HHS Region 10,Season peak week,Point,week,NA,NA,11
HHS Region 2,1 wk ahead,Point,percent,NA,NA,3.3
HHS Region 2,2 wk ahead,Point,percent,NA,NA,3.1
HHS Region 2,3 wk ahead,Point,percent,NA,NA,2.8
HHS Region 2,4 wk ahead,Point,percent,NA,NA,2.6
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.2
HHS Region 2,Season peak week,Point,week,NA,NA,7
HHS Region 3,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 3,2 wk ahead,Point,percent,NA,NA,2.2
HHS Region 3,3 wk ahead,Point,percent,NA,NA,1.8
HHS Region 3,4 wk ahead,Point,percent,NA,NA,1.6
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,4.6
HHS Region 3,Season peak week,Point,week,NA,NA,8
HHS Region 4,1 wk ahead,Point,percent,NA,NA,2.2
HHS Region 4,2 wk ahead,Point,percent,NA,NA,1.9
HHS Region 4,3 wk ahead,Point,percent,NA,NA,1.7
HHS Region 4,4 wk ahead,Point,percent,NA,NA,1.5
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 4,Season peak week,Point,week,NA,NA,6
HHS Region 5,1 wk ahead,Point,percent,NA,NA,2.1
HHS Region 5,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 5,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 5,4 wk ahead,Point,percent,NA,NA,1.2
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.5
HHS Region 5,Season peak week,Point,week,NA,NA,11
HHS Region 6,1 wk ahead,Point,percent,NA,NA,3.9
HHS Region 6,2 wk ahead,Point,percent,NA,NA,3.3
HHS Region 6,3 wk ahead,Point,percent,NA,NA,2.9
HHS Region 6,4 wk ahead,Point,percent,NA,NA,2.6
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,10.2
HHS Region 6,Season peak week,Point,week,NA,NA,7
HHS Region 7,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 7,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 7,3 wk ahead,Point,percent,NA,NA,1.2
HHS Region 7,4 wk ahead,Point,percent,NA,NA,0.9
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 7,Season peak week,Point,week,NA,NA,11
HHS Region 8,1 wk ahead,Point,percent,NA,NA,2.4
HHS Region 8,2 wk ahead,Point,percent,NA,NA,1.8
HHS Region 8,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 8,4 wk ahead,Point,percent,NA,NA,1.2
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 8,Season peak week,Point,week,NA,NA,8
HHS Region 9,1 wk ahead,Point,percent,NA,NA,2.3
HHS Region 9,2 wk ahead,Point,percent,NA,NA,2.2
HHS Region 9,3 wk ahead,Point,percent,NA,NA,2
HHS Region 9,4 wk ahead,Point,percent,NA,NA,2
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,3.7
HHS Region 9,Season peak week,Point,week,NA,NA,7
US National,1 wk ahead,Point,percent,NA,NA,2.8
US National,2 wk ahead,Point,percent,NA,NA,2.6
US National,3 wk ahead,Point,percent,NA,NA,2.4
US National,4 wk ahead,Point,percent,NA,NA,2.2
US National,Season onset,Point,week,NA,NA,47
US National,Season peak percentage,Point,percent,NA,NA,5.1
US National,Season peak week,Point,week,NA,NA,7
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,1.82362074194393e-10
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,5.34019990588865e-10
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,8.20998896384147e-10
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,1.16716001882458e-09
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,1.53756821252282e-09
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,1.88250604164012e-09
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.0010000021140141
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,2.30665244470354e-09
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,2.34086088003022e-09
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00200000219944274
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,2.14260736892899e-09
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00200000191958756
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00100000182379115
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.00400000161675606
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00100000166882641
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00100000163530473
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.00300000153016147
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.010000001217474
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.0160000008988061
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.0280000003093424
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0459999994567184
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.0449999992806044
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.0809999977402655
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.0829999974711076
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.0899999970489685
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0919999968474406
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0929999967181181
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.106999996140162
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0569999979436175
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0609999977740277
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0449999983517832
