location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,3.5
HHS Region 1,2 wk ahead,Point,percent,NA,NA,5.2
HHS Region 1,3 wk ahead,Point,percent,NA,NA,7
HHS Region 1,4 wk ahead,Point,percent,NA,NA,6.9
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.9
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,1.8
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3.4
HHS Region 10,3 wk ahead,Point,percent,NA,NA,3.3
HHS Region 10,4 wk ahead,Point,percent,NA,NA,2.7
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,3.9
HHS Region 10,Season peak week,Point,week,NA,NA,5
HHS Region 2,1 wk ahead,Point,percent,NA,NA,4.5
HHS Region 2,2 wk ahead,Point,percent,NA,NA,4.7
HHS Region 2,3 wk ahead,Point,percent,NA,NA,4.7
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.7
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.7
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,3
HHS Region 3,2 wk ahead,Point,percent,NA,NA,4.4
HHS Region 3,3 wk ahead,Point,percent,NA,NA,4.8
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.5
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,5.2
HHS Region 3,Season peak week,Point,week,NA,NA,5
HHS Region 4,1 wk ahead,Point,percent,NA,NA,2.8
HHS Region 4,2 wk ahead,Point,percent,NA,NA,4
HHS Region 4,3 wk ahead,Point,percent,NA,NA,4.1
HHS Region 4,4 wk ahead,Point,percent,NA,NA,3.8
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,4.4
HHS Region 4,Season peak week,Point,week,NA,NA,5
HHS Region 5,1 wk ahead,Point,percent,NA,NA,2.1
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.3
HHS Region 5,3 wk ahead,Point,percent,NA,NA,2.4
HHS Region 5,4 wk ahead,Point,percent,NA,NA,2.5
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.1
HHS Region 5,Season peak week,Point,week,NA,NA,52
HHS Region 6,1 wk ahead,Point,percent,NA,NA,4.4
HHS Region 6,2 wk ahead,Point,percent,NA,NA,4.7
HHS Region 6,3 wk ahead,Point,percent,NA,NA,4.7
HHS Region 6,4 wk ahead,Point,percent,NA,NA,4.9
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,7
HHS Region 6,Season peak week,Point,week,NA,NA,5
HHS Region 7,1 wk ahead,Point,percent,NA,NA,3.5
HHS Region 7,2 wk ahead,Point,percent,NA,NA,4.9
HHS Region 7,3 wk ahead,Point,percent,NA,NA,4.8
HHS Region 7,4 wk ahead,Point,percent,NA,NA,4.6
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,6
HHS Region 7,Season peak week,Point,week,NA,NA,5
HHS Region 8,1 wk ahead,Point,percent,NA,NA,3.8
HHS Region 8,2 wk ahead,Point,percent,NA,NA,4.7
HHS Region 8,3 wk ahead,Point,percent,NA,NA,4.5
HHS Region 8,4 wk ahead,Point,percent,NA,NA,4
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,5.1
HHS Region 8,Season peak week,Point,week,NA,NA,4
HHS Region 9,1 wk ahead,Point,percent,NA,NA,3.4
HHS Region 9,2 wk ahead,Point,percent,NA,NA,3.7
HHS Region 9,3 wk ahead,Point,percent,NA,NA,3.7
HHS Region 9,4 wk ahead,Point,percent,NA,NA,3.7
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,4
HHS Region 9,Season peak week,Point,week,NA,NA,5
US National,1 wk ahead,Point,percent,NA,NA,3
US National,2 wk ahead,Point,percent,NA,NA,3.9
US National,3 wk ahead,Point,percent,NA,NA,4
US National,4 wk ahead,Point,percent,NA,NA,3.8
US National,Season onset,Point,week,NA,NA,47
US National,Season peak percentage,Point,percent,NA,NA,4.2
US National,Season peak week,Point,week,NA,NA,5
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,0.000105384205012292
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.000306169764078827
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.000473001798675972
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.000687565621286103
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.000942488134114951
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.00122181521825503
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.00150378157163692
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.00176582275208323
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.00199006026010563
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00312227307104716
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.00229410703071837
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.0023745965663224
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00241027309579565
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.00526589011804242
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00233647402317544
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00221605537946492
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.00299277394383782
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00180769204763835
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.0101438900895679
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00127061505709571
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00387915448264611
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00270442769290072
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.00349636056535062
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.00721909973672472
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00240660946375699
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0158054125954428
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0273349233473862
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.0274199167316045
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0169934103197941
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0218332441370256
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.065811989188143
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0600605225625652
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0494915858287515
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0675595257779654
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0483487375539411
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0864689477526365
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0739564560354254
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0442583487818727
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0537497892800207
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0450975971899762
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.0345429965224533
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.0325950045251276
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.028742287130414
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.0268067322151192
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.0191440117916743
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.0114866543338849
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.0114778621430858
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.00860588645525565
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.00860276733967896
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.00955688858814473
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.00477925148003866
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.0095568235913004
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.00382373705778631
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.00191270821328161
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.00286822263553396
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,0.00286822263553396
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,0.000957193791029264
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,0.000957193791029264
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.4,6.5,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.5,6.6,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.6,6.7,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.7,6.8,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.8,6.9,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,6.9,7.0,1.67936877691504e-06
HHS Region 1,1 wk ahead,Bin,percent,7.0,7.1,0.00477925148003866
HHS Region 1,1 wk ahead,Bin,percent,7.1,7.2,1.67936877691504e-06
