location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,3.8
HHS Region 1,2 wk ahead,Point,percent,NA,NA,6.4
HHS Region 1,3 wk ahead,Point,percent,NA,NA,6.6
HHS Region 1,4 wk ahead,Point,percent,NA,NA,6.5
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.4
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,2
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3.1
HHS Region 10,3 wk ahead,Point,percent,NA,NA,2.7
HHS Region 10,4 wk ahead,Point,percent,NA,NA,2.5
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,3.5
HHS Region 10,Season peak week,Point,week,NA,NA,5
HHS Region 2,1 wk ahead,Point,percent,NA,NA,4.9
HHS Region 2,2 wk ahead,Point,percent,NA,NA,4.9
HHS Region 2,3 wk ahead,Point,percent,NA,NA,4.8
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.7
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.8
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,3
HHS Region 3,2 wk ahead,Point,percent,NA,NA,4.7
HHS Region 3,3 wk ahead,Point,percent,NA,NA,4.4
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.3
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,5
HHS Region 3,Season peak week,Point,week,NA,NA,5
HHS Region 4,1 wk ahead,Point,percent,NA,NA,3.1
HHS Region 4,2 wk ahead,Point,percent,NA,NA,4.2
HHS Region 4,3 wk ahead,Point,percent,NA,NA,3.9
HHS Region 4,4 wk ahead,Point,percent,NA,NA,3.5
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,4.4
HHS Region 4,Season peak week,Point,week,NA,NA,5
HHS Region 5,1 wk ahead,Point,percent,NA,NA,2.4
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.5
HHS Region 5,3 wk ahead,Point,percent,NA,NA,2.6
HHS Region 5,4 wk ahead,Point,percent,NA,NA,2.6
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.1
HHS Region 5,Season peak week,Point,week,NA,NA,52
HHS Region 6,1 wk ahead,Point,percent,NA,NA,5.3
HHS Region 6,2 wk ahead,Point,percent,NA,NA,5.2
HHS Region 6,3 wk ahead,Point,percent,NA,NA,5.2
HHS Region 6,4 wk ahead,Point,percent,NA,NA,4.9
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,7
HHS Region 6,Season peak week,Point,week,NA,NA,5
HHS Region 7,1 wk ahead,Point,percent,NA,NA,3.9
HHS Region 7,2 wk ahead,Point,percent,NA,NA,6.1
HHS Region 7,3 wk ahead,Point,percent,NA,NA,5.7
HHS Region 7,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,6.9
HHS Region 7,Season peak week,Point,week,NA,NA,5
HHS Region 8,1 wk ahead,Point,percent,NA,NA,3.6
HHS Region 8,2 wk ahead,Point,percent,NA,NA,4.4
HHS Region 8,3 wk ahead,Point,percent,NA,NA,3.9
HHS Region 8,4 wk ahead,Point,percent,NA,NA,3.2
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,4.7
HHS Region 8,Season peak week,Point,week,NA,NA,5
HHS Region 9,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 9,2 wk ahead,Point,percent,NA,NA,3.3
HHS Region 9,3 wk ahead,Point,percent,NA,NA,3.5
HHS Region 9,4 wk ahead,Point,percent,NA,NA,3.4
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,3.7
HHS Region 9,Season peak week,Point,week,NA,NA,6
US National,1 wk ahead,Point,percent,NA,NA,3.4
US National,2 wk ahead,Point,percent,NA,NA,4.2
US National,3 wk ahead,Point,percent,NA,NA,3.9
US National,4 wk ahead,Point,percent,NA,NA,3.6
US National,Season onset,Point,week,NA,NA,47
US National,Season peak percentage,Point,percent,NA,NA,4.4
US National,Season peak week,Point,week,NA,NA,5
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,1.4754204417189e-11
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,4.98033519667372e-11
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,9.26908372043179e-11
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,1.61595878856186e-10
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,2.64465174122467e-10
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,4.0737851183281e-10
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,5.92242113016847e-10
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,8.14982555591695e-10
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,1.06470195443434e-09
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00100000128897527
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,1.57324392031973e-09
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,1.7899777767719e-09
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,1.95671872046899e-09
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,2.06187248591458e-09
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0020000020304398
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00200000200627975
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,1.99535582209486e-09
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,1.86336915655855e-09
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,1.68929778354672e-09
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00200000141200449
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00100000122124613
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00100000099079793
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,8.07685176660937e-10
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.00400000047284885
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,4.54861729389714e-10
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.00600000011801589
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.00500000006199159
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.00499999999919828
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0229999993242277
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0369999988155653
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0219999993599023
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0339999989746513
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0229999994300049
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0709999978155329
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0619999982297917
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0489999987805265
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0469999989211202
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0489999988880104
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0729999980389165
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0739999979709938
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.0649999982323178
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.0689999980188211
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.0449999987925003
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.0259999993910408
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.0249999993578436
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.0299999991200988
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.0229999993166277
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.0239999992395322
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.00899999973903071
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.0129999995744935
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.00699999977184203
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.0149999994790693
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.00199999993427185
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.00599999978980925
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,0.00699999975380244
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.0109999996121008
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,0.00799999971837703
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,0.00499999982465325
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,1.78028406032647e-12
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,0.00199999993092947
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,0.000999999966354877
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,1.78028406032647e-12
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,1.78028406032647e-12
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,1.78028406032647e-12
