location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,2.7
HHS Region 1,2 wk ahead,Point,percent,NA,NA,2.4
HHS Region 1,3 wk ahead,Point,percent,NA,NA,2
HHS Region 1,4 wk ahead,Point,percent,NA,NA,1.7
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,1.7
HHS Region 10,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 10,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 10,4 wk ahead,Point,percent,NA,NA,1.3
HHS Region 10,Season onset,Point,week,NA,NA,47
HHS Region 10,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 10,Season peak week,Point,week,NA,NA,52
HHS Region 2,1 wk ahead,Point,percent,NA,NA,6.7
HHS Region 2,2 wk ahead,Point,percent,NA,NA,5.7
HHS Region 2,3 wk ahead,Point,percent,NA,NA,5
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.5
HHS Region 2,Season onset,Point,week,NA,NA,48
HHS Region 2,Season peak percentage,Point,percent,NA,NA,12.1
HHS Region 2,Season peak week,Point,week,NA,NA,13
HHS Region 3,1 wk ahead,Point,percent,NA,NA,2.4
HHS Region 3,2 wk ahead,Point,percent,NA,NA,2
HHS Region 3,3 wk ahead,Point,percent,NA,NA,1.8
HHS Region 3,4 wk ahead,Point,percent,NA,NA,1.7
HHS Region 3,Season onset,Point,week,NA,NA,46
HHS Region 3,Season peak percentage,Point,percent,NA,NA,6.8
HHS Region 3,Season peak week,Point,week,NA,NA,12
HHS Region 4,1 wk ahead,Point,percent,NA,NA,1.8
HHS Region 4,2 wk ahead,Point,percent,NA,NA,1.6
HHS Region 4,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 4,4 wk ahead,Point,percent,NA,NA,1.4
HHS Region 4,Season onset,Point,week,NA,NA,45
HHS Region 4,Season peak percentage,Point,percent,NA,NA,8.8
HHS Region 4,Season peak week,Point,week,NA,NA,52
HHS Region 5,1 wk ahead,Point,percent,NA,NA,1.6
HHS Region 5,2 wk ahead,Point,percent,NA,NA,1.3
HHS Region 5,3 wk ahead,Point,percent,NA,NA,1.2
HHS Region 5,4 wk ahead,Point,percent,NA,NA,1
HHS Region 5,Season onset,Point,week,NA,NA,48
HHS Region 5,Season peak percentage,Point,percent,NA,NA,5.5
HHS Region 5,Season peak week,Point,week,NA,NA,6
HHS Region 6,1 wk ahead,Point,percent,NA,NA,3
HHS Region 6,2 wk ahead,Point,percent,NA,NA,2.7
HHS Region 6,3 wk ahead,Point,percent,NA,NA,2.5
HHS Region 6,4 wk ahead,Point,percent,NA,NA,2.4
HHS Region 6,Season onset,Point,week,NA,NA,45
HHS Region 6,Season peak percentage,Point,percent,NA,NA,13
HHS Region 6,Season peak week,Point,week,NA,NA,52
HHS Region 7,1 wk ahead,Point,percent,NA,NA,1.1
HHS Region 7,2 wk ahead,Point,percent,NA,NA,0.9
HHS Region 7,3 wk ahead,Point,percent,NA,NA,0.7
HHS Region 7,4 wk ahead,Point,percent,NA,NA,0.6
HHS Region 7,Season onset,Point,week,NA,NA,48
HHS Region 7,Season peak percentage,Point,percent,NA,NA,7.3
HHS Region 7,Season peak week,Point,week,NA,NA,6
HHS Region 8,1 wk ahead,Point,percent,NA,NA,1.8
HHS Region 8,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 8,3 wk ahead,Point,percent,NA,NA,1.6
HHS Region 8,4 wk ahead,Point,percent,NA,NA,1.5
HHS Region 8,Season onset,Point,week,NA,NA,48
HHS Region 8,Season peak percentage,Point,percent,NA,NA,6.8
HHS Region 8,Season peak week,Point,week,NA,NA,5
HHS Region 9,1 wk ahead,Point,percent,NA,NA,2
HHS Region 9,2 wk ahead,Point,percent,NA,NA,1.9
HHS Region 9,3 wk ahead,Point,percent,NA,NA,1.7
HHS Region 9,4 wk ahead,Point,percent,NA,NA,1.7
HHS Region 9,Season onset,Point,week,NA,NA,46
HHS Region 9,Season peak percentage,Point,percent,NA,NA,4.9
HHS Region 9,Season peak week,Point,week,NA,NA,6
US National,1 wk ahead,Point,percent,NA,NA,2.5
US National,2 wk ahead,Point,percent,NA,NA,2.4
US National,3 wk ahead,Point,percent,NA,NA,2.1
US National,4 wk ahead,Point,percent,NA,NA,2
US National,Season onset,Point,week,NA,NA,45
US National,Season peak percentage,Point,percent,NA,NA,7.1
US National,Season peak week,Point,week,NA,NA,52
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,1.79044687260448e-09
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,4.52366613221533e-09
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,5.83428946752623e-09
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,7.12279366694439e-09
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,8.30888219154603e-09
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,9.33322154856113e-09
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,1.01409104531358e-08
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.00100001049573494
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,1.08456106757216e-08
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00100001048015459
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.0020000097880443
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00200000906586285
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.0010000084802713
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.00400000731996219
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0030000070128357
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,7.18214882571629e-09
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.0020000065276493
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00100000629678736
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.00700000470483765
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00900000362026199
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0190000010465936
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.0409999963858845
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.026999997919007
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.0569999920515244
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.0699999892324959
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0699999887856484
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0969999838671335
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.0929999843530947
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0739999874813035
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0749999872482211
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0739999873882703
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.053999990795017
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0479999918194203
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0329999943804283
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0359999938682267
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0169999971121702
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0169999971121702
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0129999977951057
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.00599999899024275
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0109999981365734
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.00699999881950888
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.00799999864877501
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.00499999916097662
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.00299999950244435
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.00199999967317822
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.000999999843912092
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.000999999843912092
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.000999999843912092
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,0.000999999843912092
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,0.000999999843912092
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,0.00199999967317822
HHS Region 1,1 wk ahead,Bin,percent,6.4,6.5,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,6.5,6.6,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,6.6,6.7,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,6.7,6.8,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,6.8,6.9,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,6.9,7.0,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.0,7.1,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.1,7.2,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.2,7.3,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.3,7.4,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.4,7.5,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.5,7.6,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.6,7.7,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.7,7.8,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.8,7.9,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,7.9,8.0,1.46459615700183e-11
HHS Region 1,1 wk ahead,Bin,percent,8.0,8.1,0.00199999967317822
HHS Region 1,1 wk ahead,Bin,percent,8.1,8.2,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,8.2,8.3,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,8.3,8.4,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,8.4,8.5,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,8.5,8.6,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,8.6,8.7,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,8.7,8.8,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,8.8,8.9,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,8.9,9.0,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.0,9.1,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.1,9.2,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.2,9.3,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.3,9.4,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.4,9.5,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.5,9.6,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.6,9.7,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.7,9.8,0.000999999843912092
HHS Region 1,1 wk ahead,Bin,percent,9.8,9.9,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,9.9,10.0,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.0,10.1,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.1,10.2,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.2,10.3,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.3,10.4,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.4,10.5,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.5,10.6,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.6,10.7,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.7,10.8,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.8,10.9,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,10.9,11.0,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.0,11.1,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.1,11.2,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.2,11.3,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.3,11.4,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.4,11.5,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.5,11.6,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.6,11.7,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.7,11.8,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.8,11.9,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,11.9,12.0,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.0,12.1,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.1,12.2,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.2,12.3,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.3,12.4,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.4,12.5,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.5,12.6,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.6,12.7,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.7,12.8,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.8,12.9,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,12.9,13.0,1.46459615700186e-11
HHS Region 1,1 wk ahead,Bin,percent,13.0,100.0,1.46459615700186e-11
HHS Region 1,2 wk ahead,Bin,percent,0.0,0.1,1.90017460930717e-09
HHS Region 1,2 wk ahead,Bin,percent,0.1,0.2,5.82965014801176e-09
HHS Region 1,2 wk ahead,Bin,percent,0.2,0.3,8.83994015439918e-09
HHS Region 1,2 wk ahead,Bin,percent,0.3,0.4,1.16355714441474e-08
HHS Region 1,2 wk ahead,Bin,percent,0.4,0.5,1.3687752198206e-08
HHS Region 1,2 wk ahead,Bin,percent,0.5,0.6,0.00100001455132085
HHS Region 1,2 wk ahead,Bin,percent,0.6,0.7,0.00200001426953637
HHS Region 1,2 wk ahead,Bin,percent,0.7,0.8,0.00200001306331979
HHS Region 1,2 wk ahead,Bin,percent,0.8,0.9,0.00200001118497865
HHS Region 1,2 wk ahead,Bin,percent,0.9,1.0,0.00100000952602465
HHS Region 1,2 wk ahead,Bin,percent,1.0,1.1,0.00400000779606775
HHS Region 1,2 wk ahead,Bin,percent,1.1,1.2,0.00100000776325541
HHS Region 1,2 wk ahead,Bin,percent,1.2,1.3,0.00400000708771446
HHS Region 1,2 wk ahead,Bin,percent,1.3,1.4,0.00400000701798804
HHS Region 1,2 wk ahead,Bin,percent,1.4,1.5,0.00200000716743385
HHS Region 1,2 wk ahead,Bin,percent,1.5,1.6,0.0140000045344225
HHS Region 1,2 wk ahead,Bin,percent,1.6,1.7,0.0130000035181244
HHS Region 1,2 wk ahead,Bin,percent,1.7,1.8,0.025999999642604
HHS Region 1,2 wk ahead,Bin,percent,1.8,1.9,0.0379999959306742
HHS Region 1,2 wk ahead,Bin,percent,1.9,2.0,0.0529999921244518
HHS Region 1,2 wk ahead,Bin,percent,2.0,2.1,0.0699999885105181
HHS Region 1,2 wk ahead,Bin,percent,2.1,2.2,0.0619999895613534
HHS Region 1,2 wk ahead,Bin,percent,2.2,2.3,0.0749999872417295
HHS Region 1,2 wk ahead,Bin,percent,2.3,2.4,0.0929999841633687
HHS Region 1,2 wk ahead,Bin,percent,2.4,2.5,0.0679999884317154
HHS Region 1,2 wk ahead,Bin,percent,2.5,2.6,0.0849999855292396
HHS Region 1,2 wk ahead,Bin,percent,2.6,2.7,0.0669999886024493
HHS Region 1,2 wk ahead,Bin,percent,2.7,2.8,0.0549999906512557
HHS Region 1,2 wk ahead,Bin,percent,2.8,2.9,0.0529999909927234
HHS Region 1,2 wk ahead,Bin,percent,2.9,3.0,0.0339999942366669
HHS Region 1,2 wk ahead,Bin,percent,3.0,3.1,0.0359999938951992
HHS Region 1,2 wk ahead,Bin,percent,3.1,3.2,0.0289999950903363
HHS Region 1,2 wk ahead,Bin,percent,3.2,3.3,0.0199999966269411
HHS Region 1,2 wk ahead,Bin,percent,3.3,3.4,0.0229999961147395
HHS Region 1,2 wk ahead,Bin,percent,3.4,3.5,0.0109999981635459
HHS Region 1,2 wk ahead,Bin,percent,3.5,3.6,0.0119999979928121
HHS Region 1,2 wk ahead,Bin,percent,3.6,3.7,0.00499999918794914
HHS Region 1,2 wk ahead,Bin,percent,3.7,3.8,0.00499999918794914
HHS Region 1,2 wk ahead,Bin,percent,3.8,3.9,0.00299999952941688
HHS Region 1,2 wk ahead,Bin,percent,3.9,4.0,0.00399999935868301
HHS Region 1,2 wk ahead,Bin,percent,4.0,4.1,0.00399999935868301
HHS Region 1,2 wk ahead,Bin,percent,4.1,4.2,0.00399999935868301
HHS Region 1,2 wk ahead,Bin,percent,4.2,4.3,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,4.3,4.4,0.000999999870884613
HHS Region 1,2 wk ahead,Bin,percent,4.4,4.5,0.00299999952941688
HHS Region 1,2 wk ahead,Bin,percent,4.5,4.6,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,4.6,4.7,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,4.7,4.8,0.000999999870884613
HHS Region 1,2 wk ahead,Bin,percent,4.8,4.9,0.000999999870884613
HHS Region 1,2 wk ahead,Bin,percent,4.9,5.0,0.00199999970015074
HHS Region 1,2 wk ahead,Bin,percent,5.0,5.1,0.000999999870884613
HHS Region 1,2 wk ahead,Bin,percent,5.1,5.2,0.000999999870884613
HHS Region 1,2 wk ahead,Bin,percent,5.2,5.3,0.000999999870884613
HHS Region 1,2 wk ahead,Bin,percent,5.3,5.4,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,5.4,5.5,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,5.5,5.6,0.00199999970015074
HHS Region 1,2 wk ahead,Bin,percent,5.6,5.7,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,5.7,5.8,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,5.8,5.9,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,5.9,6.0,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,6.0,6.1,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,6.1,6.2,0.000999999870884613
HHS Region 1,2 wk ahead,Bin,percent,6.2,6.3,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,6.3,6.4,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,6.4,6.5,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,6.5,6.6,4.16184823124403e-11
HHS Region 1,2 wk ahead,Bin,percent,6.6,6.7,4.16184823124403e-11
