location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,3.5
HHS Region 1,2 wk ahead,Point,percent,NA,NA,5.2
HHS Region 1,3 wk ahead,Point,percent,NA,NA,7.1
HHS Region 1,4 wk ahead,Point,percent,NA,NA,6.9
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.9
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,1.8
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3.3
HHS Region 10,3 wk ahead,Point,percent,NA,NA,3.2
HHS Region 10,4 wk ahead,Point,percent,NA,NA,2.7
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,3.9
HHS Region 10,Season peak week,Point,week,NA,NA,5
HHS Region 2,1 wk ahead,Point,percent,NA,NA,4.4
HHS Region 2,2 wk ahead,Point,percent,NA,NA,4.6
HHS Region 2,3 wk ahead,Point,percent,NA,NA,4.6
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.6
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.7
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,3
HHS Region 3,2 wk ahead,Point,percent,NA,NA,4.3
HHS Region 3,3 wk ahead,Point,percent,NA,NA,4.8
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,5.1
HHS Region 3,Season peak week,Point,week,NA,NA,5
HHS Region 4,1 wk ahead,Point,percent,NA,NA,2.8
HHS Region 4,2 wk ahead,Point,percent,NA,NA,3.9
HHS Region 4,3 wk ahead,Point,percent,NA,NA,4.1
HHS Region 4,4 wk ahead,Point,percent,NA,NA,3.7
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,4.4
HHS Region 4,Season peak week,Point,week,NA,NA,5
HHS Region 5,1 wk ahead,Point,percent,NA,NA,2.1
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.3
HHS Region 5,3 wk ahead,Point,percent,NA,NA,2.4
HHS Region 5,4 wk ahead,Point,percent,NA,NA,2.5
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.1
HHS Region 5,Season peak week,Point,week,NA,NA,4
HHS Region 6,1 wk ahead,Point,percent,NA,NA,4.4
HHS Region 6,2 wk ahead,Point,percent,NA,NA,4.7
HHS Region 6,3 wk ahead,Point,percent,NA,NA,4.7
HHS Region 6,4 wk ahead,Point,percent,NA,NA,4.9
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,7
HHS Region 6,Season peak week,Point,week,NA,NA,5
HHS Region 7,1 wk ahead,Point,percent,NA,NA,3.4
HHS Region 7,2 wk ahead,Point,percent,NA,NA,4.9
HHS Region 7,3 wk ahead,Point,percent,NA,NA,4.8
HHS Region 7,4 wk ahead,Point,percent,NA,NA,4.6
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,6
HHS Region 7,Season peak week,Point,week,NA,NA,5
HHS Region 8,1 wk ahead,Point,percent,NA,NA,3.8
HHS Region 8,2 wk ahead,Point,percent,NA,NA,4.7
HHS Region 8,3 wk ahead,Point,percent,NA,NA,4.4
HHS Region 8,4 wk ahead,Point,percent,NA,NA,4
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,5.1
HHS Region 8,Season peak week,Point,week,NA,NA,4
HHS Region 9,1 wk ahead,Point,percent,NA,NA,3.4
HHS Region 9,2 wk ahead,Point,percent,NA,NA,3.7
HHS Region 9,3 wk ahead,Point,percent,NA,NA,3.7
HHS Region 9,4 wk ahead,Point,percent,NA,NA,3.7
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,4.1
HHS Region 9,Season peak week,Point,week,NA,NA,5
US National,1 wk ahead,Point,percent,NA,NA,3
US National,2 wk ahead,Point,percent,NA,NA,3.9
US National,3 wk ahead,Point,percent,NA,NA,4
US National,4 wk ahead,Point,percent,NA,NA,3.8
US National,Season onset,Point,week,NA,NA,47
US National,Season peak percentage,Point,percent,NA,NA,4.2
US National,Season peak week,Point,week,NA,NA,5
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,7.77273253747776e-05
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.000225818930751513
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.000348867582797997
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.000507121143001699
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.000695141400544759
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.000901161128981986
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.00110912704526939
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.00130239653378076
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.00146778324573081
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.0025652964181412
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.0016920321575362
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00175139657315119
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00177770920705353
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.00467121848068815
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00172327733942861
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00163446133546453
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.00246977808471882
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00133326858938194
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.00984367709582949
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.000937141540108083
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00364841666214519
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00251954509354467
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.00336608390973181
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.00716158935770671
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00229988862060822
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0158564750110955
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0275094656153203
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.0275721545753865
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0169951385533632
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0218770088754313
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0663862260760723
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0605695332474584
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0498874654546966
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0682000207318143
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0487821059288576
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0873956593659097
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0747552220723685
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0447154371711188
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0543403470019137
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.045596873948859
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.034925380007014
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.0329637390083857
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.0290723681805532
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.027119900225169
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.0193686622700093
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.0116213797184653
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.01161489515339
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.00870932003565847
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.00870701957434897
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.00967318156089437
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.00483718610933578
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.00967313362336359
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.00386999660653022
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.0019356176009191
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.00290280710372466
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,0.00290280710372466
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,0.000968428098113536
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,0.000968428098113536
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.4,6.5,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.5,6.6,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.6,6.7,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.7,6.8,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.8,6.9,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,6.9,7.0,1.23859530797377e-06
HHS Region 1,1 wk ahead,Bin,percent,7.0,7.1,0.00483718610933578
HHS Region 1,1 wk ahead,Bin,percent,7.1,7.2,1.23859530797377e-06
