location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,6.6
HHS Region 1,2 wk ahead,Point,percent,NA,NA,7.5
HHS Region 1,3 wk ahead,Point,percent,NA,NA,6.9
HHS Region 1,4 wk ahead,Point,percent,NA,NA,6.1
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.8
HHS Region 1,Season peak week,Point,week,NA,NA,7
HHS Region 10,1 wk ahead,Point,percent,NA,NA,3.3
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3.6
HHS Region 10,3 wk ahead,Point,percent,NA,NA,3.4
HHS Region 10,4 wk ahead,Point,percent,NA,NA,3.2
HHS Region 10,Season onset,Point,week,NA,NA,47
HHS Region 10,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 10,Season peak week,Point,week,NA,NA,52
HHS Region 2,1 wk ahead,Point,percent,NA,NA,8
HHS Region 2,2 wk ahead,Point,percent,NA,NA,8.3
HHS Region 2,3 wk ahead,Point,percent,NA,NA,7.3
HHS Region 2,4 wk ahead,Point,percent,NA,NA,6.7
HHS Region 2,Season onset,Point,week,NA,NA,48
HHS Region 2,Season peak percentage,Point,percent,NA,NA,8.2
HHS Region 2,Season peak week,Point,week,NA,NA,7
HHS Region 3,1 wk ahead,Point,percent,NA,NA,5.8
HHS Region 3,2 wk ahead,Point,percent,NA,NA,5.5
HHS Region 3,3 wk ahead,Point,percent,NA,NA,5
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 3,Season onset,Point,week,NA,NA,46
HHS Region 3,Season peak percentage,Point,percent,NA,NA,6.3
HHS Region 3,Season peak week,Point,week,NA,NA,5
HHS Region 4,1 wk ahead,Point,percent,NA,NA,6.4
HHS Region 4,2 wk ahead,Point,percent,NA,NA,6.5
HHS Region 4,3 wk ahead,Point,percent,NA,NA,6.2
HHS Region 4,4 wk ahead,Point,percent,NA,NA,5.9
HHS Region 4,Season onset,Point,week,NA,NA,45
HHS Region 4,Season peak percentage,Point,percent,NA,NA,8.8
HHS Region 4,Season peak week,Point,week,NA,NA,52
HHS Region 5,1 wk ahead,Point,percent,NA,NA,4.5
HHS Region 5,2 wk ahead,Point,percent,NA,NA,4.2
HHS Region 5,3 wk ahead,Point,percent,NA,NA,3.8
HHS Region 5,4 wk ahead,Point,percent,NA,NA,3.4
HHS Region 5,Season onset,Point,week,NA,NA,48
HHS Region 5,Season peak percentage,Point,percent,NA,NA,4.8
HHS Region 5,Season peak week,Point,week,NA,NA,6
HHS Region 6,1 wk ahead,Point,percent,NA,NA,9.6
HHS Region 6,2 wk ahead,Point,percent,NA,NA,8.6
HHS Region 6,3 wk ahead,Point,percent,NA,NA,7.6
HHS Region 6,4 wk ahead,Point,percent,NA,NA,6.7
HHS Region 6,Season onset,Point,week,NA,NA,45
HHS Region 6,Season peak percentage,Point,percent,NA,NA,13
HHS Region 6,Season peak week,Point,week,NA,NA,52
HHS Region 7,1 wk ahead,Point,percent,NA,NA,5.8
HHS Region 7,2 wk ahead,Point,percent,NA,NA,5.3
HHS Region 7,3 wk ahead,Point,percent,NA,NA,4.6
HHS Region 7,4 wk ahead,Point,percent,NA,NA,4
HHS Region 7,Season onset,Point,week,NA,NA,48
HHS Region 7,Season peak percentage,Point,percent,NA,NA,7.4
HHS Region 7,Season peak week,Point,week,NA,NA,4
HHS Region 8,1 wk ahead,Point,percent,NA,NA,8.2
HHS Region 8,2 wk ahead,Point,percent,NA,NA,8.8
HHS Region 8,3 wk ahead,Point,percent,NA,NA,8.3
HHS Region 8,4 wk ahead,Point,percent,NA,NA,7.7
HHS Region 8,Season onset,Point,week,NA,NA,48
HHS Region 8,Season peak percentage,Point,percent,NA,NA,9.7
HHS Region 8,Season peak week,Point,week,NA,NA,7
HHS Region 9,1 wk ahead,Point,percent,NA,NA,5.1
HHS Region 9,2 wk ahead,Point,percent,NA,NA,4.8
HHS Region 9,3 wk ahead,Point,percent,NA,NA,4.4
HHS Region 9,4 wk ahead,Point,percent,NA,NA,4
HHS Region 9,Season onset,Point,week,NA,NA,46
HHS Region 9,Season peak percentage,Point,percent,NA,NA,5.3
HHS Region 9,Season peak week,Point,week,NA,NA,6
US National,1 wk ahead,Point,percent,NA,NA,6.5
US National,2 wk ahead,Point,percent,NA,NA,6.6
US National,3 wk ahead,Point,percent,NA,NA,6.4
US National,4 wk ahead,Point,percent,NA,NA,6.1
US National,Season onset,Point,week,NA,NA,45
US National,Season peak percentage,Point,percent,NA,NA,7.1
US National,Season peak week,Point,week,NA,NA,6
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,2.98828461752499e-05
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,7.6710078866806e-05
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.000102420607013618
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.000130682227313189
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.000159637272027878
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.000187251939276117
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.000211893670161118
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.000232957928273107
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.000251344409917228
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.000269592046622294
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.000291510513482698
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.000321329825508808
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00036256285803761
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.000416834495109509
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00048303038861409
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.000557122485978642
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.000632641821545841
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00363828413053579
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.000757188787492958
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.000792820879734904
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.000805570775637119
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.000795497451098653
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.000765599064590808
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.000721258320268269
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.000669217474151071
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.00159539833352699
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0025274899138196
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.00053414914094982
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.000512500865891719
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0014843854445443
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.000511556334821564
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.00150529340030697
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.000544852854364434
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.00153938317047137
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.000567900184594129
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.00154126368692289
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.000541814330906366
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.000505862449484652
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.000456664270480856
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.000397912424561305
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.000334259854014768
