location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,2.7
HHS Region 1,2 wk ahead,Point,percent,NA,NA,2.4
HHS Region 1,3 wk ahead,Point,percent,NA,NA,1.9
HHS Region 1,4 wk ahead,Point,percent,NA,NA,1.6
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,1.7
HHS Region 10,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 10,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 10,4 wk ahead,Point,percent,NA,NA,1.3
HHS Region 10,Season onset,Point,week,NA,NA,47
HHS Region 10,Season peak percentage,Point,percent,NA,NA,7.2
HHS Region 10,Season peak week,Point,week,NA,NA,52
HHS Region 2,1 wk ahead,Point,percent,NA,NA,6.7
HHS Region 2,2 wk ahead,Point,percent,NA,NA,5.6
HHS Region 2,3 wk ahead,Point,percent,NA,NA,4.9
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 2,Season onset,Point,week,NA,NA,48
HHS Region 2,Season peak percentage,Point,percent,NA,NA,12.1
HHS Region 2,Season peak week,Point,week,NA,NA,13
HHS Region 3,1 wk ahead,Point,percent,NA,NA,2.4
HHS Region 3,2 wk ahead,Point,percent,NA,NA,2
HHS Region 3,3 wk ahead,Point,percent,NA,NA,1.8
HHS Region 3,4 wk ahead,Point,percent,NA,NA,1.6
HHS Region 3,Season onset,Point,week,NA,NA,46
HHS Region 3,Season peak percentage,Point,percent,NA,NA,6.8
HHS Region 3,Season peak week,Point,week,NA,NA,12
HHS Region 4,1 wk ahead,Point,percent,NA,NA,1.8
HHS Region 4,2 wk ahead,Point,percent,NA,NA,1.6
HHS Region 4,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 4,4 wk ahead,Point,percent,NA,NA,1.3
HHS Region 4,Season onset,Point,week,NA,NA,45
HHS Region 4,Season peak percentage,Point,percent,NA,NA,8.8
HHS Region 4,Season peak week,Point,week,NA,NA,52
HHS Region 5,1 wk ahead,Point,percent,NA,NA,1.6
HHS Region 5,2 wk ahead,Point,percent,NA,NA,1.3
HHS Region 5,3 wk ahead,Point,percent,NA,NA,1.2
HHS Region 5,4 wk ahead,Point,percent,NA,NA,1
HHS Region 5,Season onset,Point,week,NA,NA,48
HHS Region 5,Season peak percentage,Point,percent,NA,NA,5.5
HHS Region 5,Season peak week,Point,week,NA,NA,6
HHS Region 6,1 wk ahead,Point,percent,NA,NA,3
HHS Region 6,2 wk ahead,Point,percent,NA,NA,2.7
HHS Region 6,3 wk ahead,Point,percent,NA,NA,2.5
HHS Region 6,4 wk ahead,Point,percent,NA,NA,2.3
HHS Region 6,Season onset,Point,week,NA,NA,45
HHS Region 6,Season peak percentage,Point,percent,NA,NA,13
HHS Region 6,Season peak week,Point,week,NA,NA,52
HHS Region 7,1 wk ahead,Point,percent,NA,NA,1.1
HHS Region 7,2 wk ahead,Point,percent,NA,NA,0.9
HHS Region 7,3 wk ahead,Point,percent,NA,NA,0.7
HHS Region 7,4 wk ahead,Point,percent,NA,NA,0.6
HHS Region 7,Season onset,Point,week,NA,NA,48
HHS Region 7,Season peak percentage,Point,percent,NA,NA,7.3
HHS Region 7,Season peak week,Point,week,NA,NA,6
HHS Region 8,1 wk ahead,Point,percent,NA,NA,1.8
HHS Region 8,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 8,3 wk ahead,Point,percent,NA,NA,1.6
HHS Region 8,4 wk ahead,Point,percent,NA,NA,1.4
HHS Region 8,Season onset,Point,week,NA,NA,48
HHS Region 8,Season peak percentage,Point,percent,NA,NA,6.8
HHS Region 8,Season peak week,Point,week,NA,NA,5
HHS Region 9,1 wk ahead,Point,percent,NA,NA,2
HHS Region 9,2 wk ahead,Point,percent,NA,NA,1.9
HHS Region 9,3 wk ahead,Point,percent,NA,NA,1.7
HHS Region 9,4 wk ahead,Point,percent,NA,NA,1.7
HHS Region 9,Season onset,Point,week,NA,NA,46
HHS Region 9,Season peak percentage,Point,percent,NA,NA,4.9
HHS Region 9,Season peak week,Point,week,NA,NA,6
US National,1 wk ahead,Point,percent,NA,NA,2.5
US National,2 wk ahead,Point,percent,NA,NA,2.3
US National,3 wk ahead,Point,percent,NA,NA,2.1
US National,4 wk ahead,Point,percent,NA,NA,1.9
US National,Season onset,Point,week,NA,NA,45
US National,Season peak percentage,Point,percent,NA,NA,7.1
US National,Season peak week,Point,week,NA,NA,52
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,2.50171968089498e-05
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,6.34785217563288e-05
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,8.21153799527681e-05
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.000100199499825605
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.000116379212342625
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.000129675911456366
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.000139321964628539
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.00114223023096611
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.000144817185084698
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00113774863346642
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.00212677635010596
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00211635145522219
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00110898654079875
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.00409491266511086
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00309332636303956
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,9.84994175297991e-05
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.00209201599100566
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00109048401504782
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.00706931358605577
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00905420835329645
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0190181712398053
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.0409533759773222
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.0269734162667817
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.0568923869367514
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.0698533075738904
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0698468836728676
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0967793980098729
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.0927859555134539
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0738287188700688
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0748255070960866
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0738274138385253
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0538740330952918
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0478880521561127
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.032923099808165
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0359160902777545
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.0169604839703542
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0169604839703542
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0129698300109015
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.00598618558185921
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0109745030311751
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.00698384907172239
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.00798151256158557
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.00498852209199603
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.00299319511226968
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.0019955316224065
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.000997868132543319
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.000997868132543319
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.000997868132543319
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,0.000997868132543319
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,0.000997868132543319
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,0.0019955316224065
HHS Region 1,1 wk ahead,Bin,percent,6.4,6.5,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,6.5,6.6,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,6.6,6.7,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,6.7,6.8,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,6.8,6.9,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,6.9,7.0,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.0,7.1,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.1,7.2,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.2,7.3,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.3,7.4,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.4,7.5,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.5,7.6,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.6,7.7,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.7,7.8,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.8,7.9,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,7.9,8.0,2.04642680141539e-07
HHS Region 1,1 wk ahead,Bin,percent,8.0,8.1,0.0019955316224065
HHS Region 1,1 wk ahead,Bin,percent,8.1,8.2,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,8.2,8.3,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,8.3,8.4,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,8.4,8.5,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,8.5,8.6,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,8.6,8.7,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,8.7,8.8,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,8.8,8.9,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,8.9,9.0,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.0,9.1,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.1,9.2,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.2,9.3,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.3,9.4,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.4,9.5,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.5,9.6,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.6,9.7,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.7,9.8,0.000997868132543319
HHS Region 1,1 wk ahead,Bin,percent,9.8,9.9,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,9.9,10.0,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.0,10.1,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.1,10.2,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.2,10.3,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.3,10.4,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.4,10.5,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.5,10.6,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.6,10.7,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.7,10.8,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.8,10.9,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,10.9,11.0,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.0,11.1,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.1,11.2,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.2,11.3,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.3,11.4,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.4,11.5,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.5,11.6,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.6,11.7,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.7,11.8,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.8,11.9,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,11.9,12.0,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.0,12.1,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.1,12.2,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.2,12.3,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.3,12.4,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.4,12.5,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.5,12.6,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.6,12.7,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.7,12.8,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.8,12.9,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,12.9,13.0,2.04642680141543e-07
HHS Region 1,1 wk ahead,Bin,percent,13.0,100.0,2.04642680141543e-07
HHS Region 1,2 wk ahead,Bin,percent,0.0,0.1,0.00043326089752421
HHS Region 1,2 wk ahead,Bin,percent,0.1,0.2,0.00132168998905789
HHS Region 1,2 wk ahead,Bin,percent,0.2,0.3,0.00198769672137579
HHS Region 1,2 wk ahead,Bin,percent,0.3,0.4,0.00259196999630443
HHS Region 1,2 wk ahead,Bin,percent,0.4,0.5,0.00301906024916029
HHS Region 1,2 wk ahead,Bin,percent,0.5,0.6,0.00417845375866081
HHS Region 1,2 wk ahead,Bin,percent,0.6,0.7,0.00508902863338756
HHS Region 1,2 wk ahead,Bin,percent,0.7,0.8,0.00480825459919665
HHS Region 1,2 wk ahead,Bin,percent,0.8,0.9,0.00439813982714999
HHS Region 1,2 wk ahead,Bin,percent,0.9,1.0,0.00305403977005479
HHS Region 1,2 wk ahead,Bin,percent,1.0,1.1,0.00570242990517293
HHS Region 1,2 wk ahead,Bin,percent,1.1,1.2,0.00271614185217587
HHS Region 1,2 wk ahead,Bin,percent,1.2,1.3,0.00557368582737884
HHS Region 1,2 wk ahead,Bin,percent,1.3,1.4,0.00555179437229139
HHS Region 1,2 wk ahead,Bin,percent,1.4,1.5,0.00357496209039016
HHS Region 1,2 wk ahead,Bin,percent,1.5,1.6,0.0149916618918541
HHS Region 1,2 wk ahead,Bin,percent,1.6,1.7,0.0137668778996472
HHS Region 1,2 wk ahead,Bin,percent,1.7,1.8,0.0259177605659567
HHS Region 1,2 wk ahead,Bin,percent,1.8,1.9,0.0371053144364195
HHS Region 1,2 wk ahead,Bin,percent,1.9,2.0,0.0512722281573268
HHS Region 1,2 wk ahead,Bin,percent,2.0,2.1,0.0674809664997424
HHS Region 1,2 wk ahead,Bin,percent,2.1,2.2,0.0597117565082907
HHS Region 1,2 wk ahead,Bin,percent,2.2,2.3,0.0722035124288627
HHS Region 1,2 wk ahead,Bin,percent,2.3,2.4,0.0895288001790933
HHS Region 1,2 wk ahead,Bin,percent,2.4,2.5,0.0654643461914647
HHS Region 1,2 wk ahead,Bin,percent,2.5,2.6,0.0818281749030521
HHS Region 1,2 wk ahead,Bin,percent,2.6,2.7,0.0645017680319595
HHS Region 1,2 wk ahead,Bin,percent,2.7,2.8,0.0529508301178978
HHS Region 1,2 wk ahead,Bin,percent,2.8,2.9,0.0510256737988875
HHS Region 1,2 wk ahead,Bin,percent,2.9,3.0,0.0327366887682897
HHS Region 1,2 wk ahead,Bin,percent,3.0,3.1,0.0346618450873
HHS Region 1,2 wk ahead,Bin,percent,3.1,3.2,0.027923797970764
HHS Region 1,2 wk ahead,Bin,percent,3.2,3.3,0.0192605945352177
HHS Region 1,2 wk ahead,Bin,percent,3.3,3.4,0.0221483290137331
HHS Region 1,2 wk ahead,Bin,percent,3.4,3.5,0.0105973910996714
HHS Region 1,2 wk ahead,Bin,percent,3.5,3.6,0.0115599692591765
HHS Region 1,2 wk ahead,Bin,percent,3.6,3.7,0.00482192214264052
HHS Region 1,2 wk ahead,Bin,percent,3.7,3.8,0.00482192214264052
HHS Region 1,2 wk ahead,Bin,percent,3.8,3.9,0.00289676582363023
HHS Region 1,2 wk ahead,Bin,percent,3.9,4.0,0.00385934398313538
HHS Region 1,2 wk ahead,Bin,percent,4.0,4.1,0.00385934398313538
HHS Region 1,2 wk ahead,Bin,percent,4.1,4.2,0.00385934398313538
HHS Region 1,2 wk ahead,Bin,percent,4.2,4.3,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,4.3,4.4,0.00097160950461994
HHS Region 1,2 wk ahead,Bin,percent,4.4,4.5,0.00289676582363023
HHS Region 1,2 wk ahead,Bin,percent,4.5,4.6,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,4.6,4.7,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,4.7,4.8,0.00097160950461994
HHS Region 1,2 wk ahead,Bin,percent,4.8,4.9,0.00097160950461994
HHS Region 1,2 wk ahead,Bin,percent,4.9,5.0,0.00193418766412508
HHS Region 1,2 wk ahead,Bin,percent,5.0,5.1,0.00097160950461994
HHS Region 1,2 wk ahead,Bin,percent,5.1,5.2,0.00097160950461994
HHS Region 1,2 wk ahead,Bin,percent,5.2,5.3,0.00097160950461994
HHS Region 1,2 wk ahead,Bin,percent,5.3,5.4,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,5.4,5.5,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,5.5,5.6,0.00193418766412508
HHS Region 1,2 wk ahead,Bin,percent,5.6,5.7,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,5.7,5.8,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,5.8,5.9,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,5.9,6.0,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,6.0,6.1,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,6.1,6.2,0.00097160950461994
HHS Region 1,2 wk ahead,Bin,percent,6.2,6.3,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,6.3,6.4,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,6.4,6.5,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,6.5,6.6,9.03134511479492e-06
HHS Region 1,2 wk ahead,Bin,percent,6.6,6.7,9.03134511479492e-06
