component_model_id,season,Model Week,location,target,weight
Historical Average,2017/2018,43,Virginia,2 wk ahead,3.28694855020421e-08
Historical Average,2017/2018,44,Virginia,2 wk ahead,3.28694855020421e-08
Subtype Historical Average,2017/2018,40,Virginia,2 wk ahead,1.81615934561483e-07
Subtype Historical Average,2017/2018,41,Virginia,2 wk ahead,1.81615934561483e-07
Subtype Historical Average,2017/2018,42,Virginia,2 wk ahead,1.81615934561483e-07
Subtype Historical Average,2017/2018,43,Virginia,2 wk ahead,1.81615934561483e-07
Subtype Historical Average,2017/2018,44,Virginia,2 wk ahead,1.81615934561483e-07
Dynamic Harmonic Model,2014/2015,45,Virginia,2 wk ahead,0.328509134808295
Dynamic Harmonic Model,2014/2015,46,Virginia,2 wk ahead,0.328509134808295
Dynamic Harmonic Model,2014/2015,47,Virginia,2 wk ahead,0.328509134808295
Dynamic Harmonic Model,2014/2015,48,Virginia,2 wk ahead,0.328509134808295
Historical Average,2014/2015,45,Virginia,2 wk ahead,1.96313159551881e-05
Historical Average,2014/2015,46,Virginia,2 wk ahead,1.96313159551881e-05
Historical Average,2014/2015,47,Virginia,2 wk ahead,1.96313159551881e-05
Historical Average,2014/2015,48,Virginia,2 wk ahead,1.96313159551881e-05
Subtype Historical Average,2014/2015,45,Virginia,2 wk ahead,0.67147123387575
Subtype Historical Average,2014/2015,46,Virginia,2 wk ahead,0.67147123387575
Subtype Historical Average,2014/2015,47,Virginia,2 wk ahead,0.67147123387575
Subtype Historical Average,2014/2015,48,Virginia,2 wk ahead,0.67147123387575
Dynamic Harmonic Model,2015/2016,45,Virginia,2 wk ahead,0.679304768450319
Dynamic Harmonic Model,2015/2016,46,Virginia,2 wk ahead,0.679304768450319
Dynamic Harmonic Model,2015/2016,47,Virginia,2 wk ahead,0.679304768450319
Dynamic Harmonic Model,2015/2016,48,Virginia,2 wk ahead,0.679304768450319
Historical Average,2015/2016,45,Virginia,2 wk ahead,5.756668662805e-05
Historical Average,2015/2016,46,Virginia,2 wk ahead,5.756668662805e-05
Historical Average,2015/2016,47,Virginia,2 wk ahead,5.756668662805e-05
Historical Average,2015/2016,48,Virginia,2 wk ahead,5.756668662805e-05
Subtype Historical Average,2015/2016,45,Virginia,2 wk ahead,0.320637664863053
Subtype Historical Average,2015/2016,46,Virginia,2 wk ahead,0.320637664863053
Subtype Historical Average,2015/2016,47,Virginia,2 wk ahead,0.320637664863053
Subtype Historical Average,2015/2016,48,Virginia,2 wk ahead,0.320637664863053
Dynamic Harmonic Model,2016/2017,45,Virginia,2 wk ahead,0.647439421490449
Dynamic Harmonic Model,2016/2017,46,Virginia,2 wk ahead,0.647439421490449
Dynamic Harmonic Model,2016/2017,47,Virginia,2 wk ahead,0.647439421490449
Dynamic Harmonic Model,2016/2017,48,Virginia,2 wk ahead,0.647439421490449
Historical Average,2016/2017,45,Virginia,2 wk ahead,1.87702764120023e-05
Historical Average,2016/2017,46,Virginia,2 wk ahead,1.87702764120023e-05
Historical Average,2016/2017,47,Virginia,2 wk ahead,1.87702764120023e-05
Historical Average,2016/2017,48,Virginia,2 wk ahead,1.87702764120023e-05
Subtype Historical Average,2016/2017,45,Virginia,2 wk ahead,0.352541808233139
Subtype Historical Average,2016/2017,46,Virginia,2 wk ahead,0.352541808233139
Subtype Historical Average,2016/2017,47,Virginia,2 wk ahead,0.352541808233139
Subtype Historical Average,2016/2017,48,Virginia,2 wk ahead,0.352541808233139
Dynamic Harmonic Model,2017/2018,45,Virginia,2 wk ahead,0.999999825185854
Dynamic Harmonic Model,2017/2018,46,Virginia,2 wk ahead,0.999999825185854
Dynamic Harmonic Model,2017/2018,47,Virginia,2 wk ahead,0.999999825185854
Dynamic Harmonic Model,2017/2018,48,Virginia,2 wk ahead,0.999999825185854
Historical Average,2017/2018,45,Virginia,2 wk ahead,2.37755967438271e-08
Historical Average,2017/2018,46,Virginia,2 wk ahead,2.37755967438271e-08
Historical Average,2017/2018,47,Virginia,2 wk ahead,2.37755967438271e-08
Historical Average,2017/2018,48,Virginia,2 wk ahead,2.37755967438271e-08
Subtype Historical Average,2017/2018,45,Virginia,2 wk ahead,1.51038549306449e-07
Subtype Historical Average,2017/2018,46,Virginia,2 wk ahead,1.51038549306449e-07
Subtype Historical Average,2017/2018,47,Virginia,2 wk ahead,1.51038549306449e-07
Subtype Historical Average,2017/2018,48,Virginia,2 wk ahead,1.51038549306449e-07
Dynamic Harmonic Model,2014/2015,49,Virginia,2 wk ahead,0.999999976661185
Dynamic Harmonic Model,2014/2015,50,Virginia,2 wk ahead,0.999999976661185
Dynamic Harmonic Model,2014/2015,51,Virginia,2 wk ahead,0.999999976661185
Dynamic Harmonic Model,2014/2015,52,Virginia,2 wk ahead,0.999999976661185
Historical Average,2014/2015,49,Virginia,2 wk ahead,1.78097260598864e-09
Historical Average,2014/2015,50,Virginia,2 wk ahead,1.78097260598864e-09
Historical Average,2014/2015,51,Virginia,2 wk ahead,1.78097260598864e-09
Historical Average,2014/2015,52,Virginia,2 wk ahead,1.78097260598864e-09
Subtype Historical Average,2014/2015,49,Virginia,2 wk ahead,2.1557842036267e-08
Subtype Historical Average,2014/2015,50,Virginia,2 wk ahead,2.1557842036267e-08
Subtype Historical Average,2014/2015,51,Virginia,2 wk ahead,2.1557842036267e-08
Subtype Historical Average,2014/2015,52,Virginia,2 wk ahead,2.1557842036267e-08
Dynamic Harmonic Model,2015/2016,49,Virginia,2 wk ahead,0.999999723565687
Dynamic Harmonic Model,2015/2016,50,Virginia,2 wk ahead,0.999999723565687
Dynamic Harmonic Model,2015/2016,51,Virginia,2 wk ahead,0.999999723565687
Dynamic Harmonic Model,2015/2016,52,Virginia,2 wk ahead,0.999999723565687
Historical Average,2015/2016,49,Virginia,2 wk ahead,3.05514549999364e-13
Historical Average,2015/2016,50,Virginia,2 wk ahead,3.05514549999364e-13
Historical Average,2015/2016,51,Virginia,2 wk ahead,3.05514549999364e-13
Historical Average,2015/2016,52,Virginia,2 wk ahead,3.05514549999364e-13
Subtype Historical Average,2015/2016,49,Virginia,2 wk ahead,2.76434007706632e-07
Subtype Historical Average,2015/2016,50,Virginia,2 wk ahead,2.76434007706632e-07
Subtype Historical Average,2015/2016,51,Virginia,2 wk ahead,2.76434007706632e-07
Subtype Historical Average,2015/2016,52,Virginia,2 wk ahead,2.76434007706632e-07
Dynamic Harmonic Model,2016/2017,49,Virginia,2 wk ahead,0.999999768833082
Dynamic Harmonic Model,2016/2017,50,Virginia,2 wk ahead,0.999999768833082
Dynamic Harmonic Model,2016/2017,51,Virginia,2 wk ahead,0.999999768833082
Dynamic Harmonic Model,2016/2017,52,Virginia,2 wk ahead,0.999999768833082
Historical Average,2016/2017,49,Virginia,2 wk ahead,3.04415395868094e-13
Historical Average,2016/2017,50,Virginia,2 wk ahead,3.04415395868094e-13
Historical Average,2016/2017,51,Virginia,2 wk ahead,3.04415395868094e-13
Historical Average,2016/2017,52,Virginia,2 wk ahead,3.04415395868094e-13
Subtype Historical Average,2016/2017,49,Virginia,2 wk ahead,2.3116661342915e-07
Subtype Historical Average,2016/2017,50,Virginia,2 wk ahead,2.3116661342915e-07
Subtype Historical Average,2016/2017,51,Virginia,2 wk ahead,2.3116661342915e-07
Subtype Historical Average,2016/2017,52,Virginia,2 wk ahead,2.3116661342915e-07
Dynamic Harmonic Model,2017/2018,49,Virginia,2 wk ahead,0.999999877438373
Dynamic Harmonic Model,2017/2018,50,Virginia,2 wk ahead,0.999999877438373
Dynamic Harmonic Model,2017/2018,51,Virginia,2 wk ahead,0.999999877438373
Dynamic Harmonic Model,2017/2018,52,Virginia,2 wk ahead,0.999999877438373
Historical Average,2017/2018,49,Virginia,2 wk ahead,1.70230433190823e-12
Historical Average,2017/2018,50,Virginia,2 wk ahead,1.70230433190823e-12
Historical Average,2017/2018,51,Virginia,2 wk ahead,1.70230433190823e-12
Historical Average,2017/2018,52,Virginia,2 wk ahead,1.70230433190823e-12
Subtype Historical Average,2017/2018,49,Virginia,2 wk ahead,1.22559925115029e-07
Subtype Historical Average,2017/2018,50,Virginia,2 wk ahead,1.22559925115029e-07
Subtype Historical Average,2017/2018,51,Virginia,2 wk ahead,1.22559925115029e-07
Subtype Historical Average,2017/2018,52,Virginia,2 wk ahead,1.22559925115029e-07
Dynamic Harmonic Model,2014/2015,53,Virginia,2 wk ahead,0.999999774285805
Dynamic Harmonic Model,2014/2015,54,Virginia,2 wk ahead,0.999999774285805
Dynamic Harmonic Model,2014/2015,55,Virginia,2 wk ahead,0.999999774285805
Dynamic Harmonic Model,2014/2015,56,Virginia,2 wk ahead,0.999999774285805
Historical Average,2014/2015,53,Virginia,2 wk ahead,1.5062820515585e-07
Historical Average,2014/2015,54,Virginia,2 wk ahead,1.5062820515585e-07
Historical Average,2014/2015,55,Virginia,2 wk ahead,1.5062820515585e-07
Historical Average,2014/2015,56,Virginia,2 wk ahead,1.5062820515585e-07
Subtype Historical Average,2014/2015,53,Virginia,2 wk ahead,7.50859896383059e-08
Subtype Historical Average,2014/2015,54,Virginia,2 wk ahead,7.50859896383059e-08
Subtype Historical Average,2014/2015,55,Virginia,2 wk ahead,7.50859896383059e-08
Subtype Historical Average,2014/2015,56,Virginia,2 wk ahead,7.50859896383059e-08
Dynamic Harmonic Model,2015/2016,53,Virginia,2 wk ahead,0.9998348792653
Dynamic Harmonic Model,2015/2016,54,Virginia,2 wk ahead,0.9998348792653
Dynamic Harmonic Model,2015/2016,55,Virginia,2 wk ahead,0.9998348792653
Dynamic Harmonic Model,2015/2016,56,Virginia,2 wk ahead,0.9998348792653
Historical Average,2015/2016,53,Virginia,2 wk ahead,0.000165120466331492
Historical Average,2015/2016,54,Virginia,2 wk ahead,0.000165120466331492
Historical Average,2015/2016,55,Virginia,2 wk ahead,0.000165120466331492
Historical Average,2015/2016,56,Virginia,2 wk ahead,0.000165120466331492
Subtype Historical Average,2015/2016,53,Virginia,2 wk ahead,2.6836876297586e-10
Subtype Historical Average,2015/2016,54,Virginia,2 wk ahead,2.6836876297586e-10
Subtype Historical Average,2015/2016,55,Virginia,2 wk ahead,2.6836876297586e-10
Subtype Historical Average,2015/2016,56,Virginia,2 wk ahead,2.6836876297586e-10
Dynamic Harmonic Model,2016/2017,53,Virginia,2 wk ahead,0.999999974553236
Dynamic Harmonic Model,2016/2017,54,Virginia,2 wk ahead,0.999999974553236
Dynamic Harmonic Model,2016/2017,55,Virginia,2 wk ahead,0.999999974553236
Dynamic Harmonic Model,2016/2017,56,Virginia,2 wk ahead,0.999999974553236
Historical Average,2016/2017,53,Virginia,2 wk ahead,2.40022138551812e-08
Historical Average,2016/2017,54,Virginia,2 wk ahead,2.40022138551812e-08
Historical Average,2016/2017,55,Virginia,2 wk ahead,2.40022138551812e-08
Historical Average,2016/2017,56,Virginia,2 wk ahead,2.40022138551812e-08
Subtype Historical Average,2016/2017,53,Virginia,2 wk ahead,1.4445498312668e-09
Subtype Historical Average,2016/2017,54,Virginia,2 wk ahead,1.4445498312668e-09
Subtype Historical Average,2016/2017,55,Virginia,2 wk ahead,1.4445498312668e-09
Subtype Historical Average,2016/2017,56,Virginia,2 wk ahead,1.4445498312668e-09
Dynamic Harmonic Model,2017/2018,53,Virginia,2 wk ahead,0.999988316047739
Dynamic Harmonic Model,2017/2018,54,Virginia,2 wk ahead,0.999988316047739
Dynamic Harmonic Model,2017/2018,55,Virginia,2 wk ahead,0.999988316047739
Dynamic Harmonic Model,2017/2018,56,Virginia,2 wk ahead,0.999988316047739
Historical Average,2017/2018,53,Virginia,2 wk ahead,1.16836156595112e-05
Historical Average,2017/2018,54,Virginia,2 wk ahead,1.16836156595112e-05
Historical Average,2017/2018,55,Virginia,2 wk ahead,1.16836156595112e-05
Historical Average,2017/2018,56,Virginia,2 wk ahead,1.16836156595112e-05
Subtype Historical Average,2017/2018,53,Virginia,2 wk ahead,3.36601704763609e-10
Subtype Historical Average,2017/2018,54,Virginia,2 wk ahead,3.36601704763609e-10
Subtype Historical Average,2017/2018,55,Virginia,2 wk ahead,3.36601704763609e-10
Subtype Historical Average,2017/2018,56,Virginia,2 wk ahead,3.36601704763609e-10
Dynamic Harmonic Model,2014/2015,57,Virginia,2 wk ahead,0.999063150670809
Dynamic Harmonic Model,2014/2015,58,Virginia,2 wk ahead,0.999063150670809
Dynamic Harmonic Model,2014/2015,59,Virginia,2 wk ahead,0.999063150670809
Dynamic Harmonic Model,2014/2015,60,Virginia,2 wk ahead,0.999063150670809
Historical Average,2014/2015,57,Virginia,2 wk ahead,0.000827695416240863
Historical Average,2014/2015,58,Virginia,2 wk ahead,0.000827695416240863
Historical Average,2014/2015,59,Virginia,2 wk ahead,0.000827695416240863
Historical Average,2014/2015,60,Virginia,2 wk ahead,0.000827695416240863
Subtype Historical Average,2014/2015,57,Virginia,2 wk ahead,0.000109153912950139
Subtype Historical Average,2014/2015,58,Virginia,2 wk ahead,0.000109153912950139
Subtype Historical Average,2014/2015,59,Virginia,2 wk ahead,0.000109153912950139
Subtype Historical Average,2014/2015,60,Virginia,2 wk ahead,0.000109153912950139
Dynamic Harmonic Model,2015/2016,57,Virginia,2 wk ahead,0.999999940887024
Dynamic Harmonic Model,2015/2016,58,Virginia,2 wk ahead,0.999999940887024
Dynamic Harmonic Model,2015/2016,59,Virginia,2 wk ahead,0.999999940887024
Dynamic Harmonic Model,2015/2016,60,Virginia,2 wk ahead,0.999999940887024
Historical Average,2015/2016,57,Virginia,2 wk ahead,4.70067111044848e-08
Historical Average,2015/2016,58,Virginia,2 wk ahead,4.70067111044848e-08
Historical Average,2015/2016,59,Virginia,2 wk ahead,4.70067111044848e-08
Historical Average,2015/2016,60,Virginia,2 wk ahead,4.70067111044848e-08
Subtype Historical Average,2015/2016,57,Virginia,2 wk ahead,1.21062647884709e-08
Subtype Historical Average,2015/2016,58,Virginia,2 wk ahead,1.21062647884709e-08
Subtype Historical Average,2015/2016,59,Virginia,2 wk ahead,1.21062647884709e-08
Subtype Historical Average,2015/2016,60,Virginia,2 wk ahead,1.21062647884709e-08
Dynamic Harmonic Model,2016/2017,57,Virginia,2 wk ahead,0.999999182349869
Dynamic Harmonic Model,2016/2017,58,Virginia,2 wk ahead,0.999999182349869
Dynamic Harmonic Model,2016/2017,59,Virginia,2 wk ahead,0.999999182349869
Dynamic Harmonic Model,2016/2017,60,Virginia,2 wk ahead,0.999999182349869
Historical Average,2016/2017,57,Virginia,2 wk ahead,7.96503375561017e-07
Historical Average,2016/2017,58,Virginia,2 wk ahead,7.96503375561017e-07
Historical Average,2016/2017,59,Virginia,2 wk ahead,7.96503375561017e-07
Historical Average,2016/2017,60,Virginia,2 wk ahead,7.96503375561017e-07
Subtype Historical Average,2016/2017,57,Virginia,2 wk ahead,2.11467559716428e-08
Subtype Historical Average,2016/2017,58,Virginia,2 wk ahead,2.11467559716428e-08
Subtype Historical Average,2016/2017,59,Virginia,2 wk ahead,2.11467559716428e-08
Subtype Historical Average,2016/2017,60,Virginia,2 wk ahead,2.11467559716428e-08
Dynamic Harmonic Model,2017/2018,57,Virginia,2 wk ahead,0.892974933469513
Dynamic Harmonic Model,2017/2018,58,Virginia,2 wk ahead,0.892974933469513
Dynamic Harmonic Model,2017/2018,59,Virginia,2 wk ahead,0.892974933469513
Dynamic Harmonic Model,2017/2018,60,Virginia,2 wk ahead,0.892974933469513
Historical Average,2017/2018,57,Virginia,2 wk ahead,0.107006488438114
Historical Average,2017/2018,58,Virginia,2 wk ahead,0.107006488438114
Historical Average,2017/2018,59,Virginia,2 wk ahead,0.107006488438114
Historical Average,2017/2018,60,Virginia,2 wk ahead,0.107006488438114
Subtype Historical Average,2017/2018,57,Virginia,2 wk ahead,1.8578092373247e-05
Subtype Historical Average,2017/2018,58,Virginia,2 wk ahead,1.8578092373247e-05
Subtype Historical Average,2017/2018,59,Virginia,2 wk ahead,1.8578092373247e-05
Subtype Historical Average,2017/2018,60,Virginia,2 wk ahead,1.8578092373247e-05
Dynamic Harmonic Model,2014/2015,61,Virginia,2 wk ahead,0.999999986204126
Dynamic Harmonic Model,2014/2015,62,Virginia,2 wk ahead,0.999999986204126
Dynamic Harmonic Model,2014/2015,63,Virginia,2 wk ahead,0.999999986204126
Dynamic Harmonic Model,2014/2015,64,Virginia,2 wk ahead,0.999999986204126
Historical Average,2014/2015,61,Virginia,2 wk ahead,8.58841225002741e-09
Historical Average,2014/2015,62,Virginia,2 wk ahead,8.58841225002741e-09
Historical Average,2014/2015,63,Virginia,2 wk ahead,8.58841225002741e-09
Historical Average,2014/2015,64,Virginia,2 wk ahead,8.58841225002741e-09
Subtype Historical Average,2014/2015,61,Virginia,2 wk ahead,5.20746202238276e-09
Subtype Historical Average,2014/2015,62,Virginia,2 wk ahead,5.20746202238276e-09
Subtype Historical Average,2014/2015,63,Virginia,2 wk ahead,5.20746202238276e-09
Subtype Historical Average,2014/2015,64,Virginia,2 wk ahead,5.20746202238276e-09
Dynamic Harmonic Model,2015/2016,61,Virginia,2 wk ahead,0.999999971568203
Dynamic Harmonic Model,2015/2016,62,Virginia,2 wk ahead,0.999999971568203
Dynamic Harmonic Model,2015/2016,63,Virginia,2 wk ahead,0.999999971568203
Dynamic Harmonic Model,2015/2016,64,Virginia,2 wk ahead,0.999999971568203
Historical Average,2015/2016,61,Virginia,2 wk ahead,2.60611116942667e-08
Historical Average,2015/2016,62,Virginia,2 wk ahead,2.60611116942667e-08
Historical Average,2015/2016,63,Virginia,2 wk ahead,2.60611116942667e-08
Historical Average,2015/2016,64,Virginia,2 wk ahead,2.60611116942667e-08
Subtype Historical Average,2015/2016,61,Virginia,2 wk ahead,2.37068538289814e-09
Subtype Historical Average,2015/2016,62,Virginia,2 wk ahead,2.37068538289814e-09
Subtype Historical Average,2015/2016,63,Virginia,2 wk ahead,2.37068538289814e-09
Subtype Historical Average,2015/2016,64,Virginia,2 wk ahead,2.37068538289814e-09
Dynamic Harmonic Model,2016/2017,61,Virginia,2 wk ahead,0.999999968547033
Dynamic Harmonic Model,2016/2017,62,Virginia,2 wk ahead,0.999999968547033
Dynamic Harmonic Model,2016/2017,63,Virginia,2 wk ahead,0.999999968547033
Dynamic Harmonic Model,2016/2017,64,Virginia,2 wk ahead,0.999999968547033
Historical Average,2016/2017,61,Virginia,2 wk ahead,3.05774590861096e-08
Historical Average,2016/2017,62,Virginia,2 wk ahead,3.05774590861096e-08
Historical Average,2016/2017,63,Virginia,2 wk ahead,3.05774590861096e-08
Historical Average,2016/2017,64,Virginia,2 wk ahead,3.05774590861096e-08
Subtype Historical Average,2016/2017,61,Virginia,2 wk ahead,8.75507687031294e-10
Subtype Historical Average,2016/2017,62,Virginia,2 wk ahead,8.75507687031294e-10
Subtype Historical Average,2016/2017,63,Virginia,2 wk ahead,8.75507687031294e-10
Subtype Historical Average,2016/2017,64,Virginia,2 wk ahead,8.75507687031294e-10
Dynamic Harmonic Model,2017/2018,61,Virginia,2 wk ahead,0.999999980151175
Dynamic Harmonic Model,2017/2018,62,Virginia,2 wk ahead,0.999999980151175
Dynamic Harmonic Model,2017/2018,63,Virginia,2 wk ahead,0.999999980151175
Dynamic Harmonic Model,2017/2018,64,Virginia,2 wk ahead,0.999999980151175
Historical Average,2017/2018,61,Virginia,2 wk ahead,1.88810056168826e-08
Historical Average,2017/2018,62,Virginia,2 wk ahead,1.88810056168826e-08
Historical Average,2017/2018,63,Virginia,2 wk ahead,1.88810056168826e-08
Historical Average,2017/2018,64,Virginia,2 wk ahead,1.88810056168826e-08
Subtype Historical Average,2017/2018,61,Virginia,2 wk ahead,9.67819093050024e-10
Subtype Historical Average,2017/2018,62,Virginia,2 wk ahead,9.67819093050024e-10
Subtype Historical Average,2017/2018,63,Virginia,2 wk ahead,9.67819093050024e-10
Subtype Historical Average,2017/2018,64,Virginia,2 wk ahead,9.67819093050024e-10
Dynamic Harmonic Model,2014/2015,65,Virginia,2 wk ahead,0.999999964755566
Dynamic Harmonic Model,2014/2015,66,Virginia,2 wk ahead,0.999999964755566
Dynamic Harmonic Model,2014/2015,67,Virginia,2 wk ahead,0.999999964755566
Dynamic Harmonic Model,2014/2015,68,Virginia,2 wk ahead,0.999999964755566
Historical Average,2014/2015,65,Virginia,2 wk ahead,2.21527352706966e-08
Historical Average,2014/2015,66,Virginia,2 wk ahead,2.21527352706966e-08
Historical Average,2014/2015,67,Virginia,2 wk ahead,2.21527352706966e-08
Historical Average,2014/2015,68,Virginia,2 wk ahead,2.21527352706966e-08
Subtype Historical Average,2014/2015,65,Virginia,2 wk ahead,1.30916984260731e-08
Subtype Historical Average,2014/2015,66,Virginia,2 wk ahead,1.30916984260731e-08
Subtype Historical Average,2014/2015,67,Virginia,2 wk ahead,1.30916984260731e-08
Subtype Historical Average,2014/2015,68,Virginia,2 wk ahead,1.30916984260731e-08
Dynamic Harmonic Model,2015/2016,65,Virginia,2 wk ahead,0.999999524370721
Dynamic Harmonic Model,2015/2016,66,Virginia,2 wk ahead,0.999999524370721
Dynamic Harmonic Model,2015/2016,67,Virginia,2 wk ahead,0.999999524370721
Dynamic Harmonic Model,2015/2016,68,Virginia,2 wk ahead,0.999999524370721
Historical Average,2015/2016,65,Virginia,2 wk ahead,3.27980747886337e-08
Historical Average,2015/2016,66,Virginia,2 wk ahead,3.27980747886337e-08
Historical Average,2015/2016,67,Virginia,2 wk ahead,3.27980747886337e-08
Historical Average,2015/2016,68,Virginia,2 wk ahead,3.27980747886337e-08
Subtype Historical Average,2015/2016,65,Virginia,2 wk ahead,4.42831203935102e-07
Subtype Historical Average,2015/2016,66,Virginia,2 wk ahead,4.42831203935102e-07
Subtype Historical Average,2015/2016,67,Virginia,2 wk ahead,4.42831203935102e-07
Subtype Historical Average,2015/2016,68,Virginia,2 wk ahead,4.42831203935102e-07
Dynamic Harmonic Model,2016/2017,65,Virginia,2 wk ahead,0.999999965442231
Dynamic Harmonic Model,2016/2017,66,Virginia,2 wk ahead,0.999999965442231
Dynamic Harmonic Model,2016/2017,67,Virginia,2 wk ahead,0.999999965442231
Dynamic Harmonic Model,2016/2017,68,Virginia,2 wk ahead,0.999999965442231
Historical Average,2016/2017,65,Virginia,2 wk ahead,4.52211829057808e-09
Historical Average,2016/2017,66,Virginia,2 wk ahead,4.52211829057808e-09
Historical Average,2016/2017,67,Virginia,2 wk ahead,4.52211829057808e-09
Historical Average,2016/2017,68,Virginia,2 wk ahead,4.52211829057808e-09
Subtype Historical Average,2016/2017,65,Virginia,2 wk ahead,3.00356503266334e-08
Subtype Historical Average,2016/2017,66,Virginia,2 wk ahead,3.00356503266334e-08
Subtype Historical Average,2016/2017,67,Virginia,2 wk ahead,3.00356503266334e-08
Subtype Historical Average,2016/2017,68,Virginia,2 wk ahead,3.00356503266334e-08
Dynamic Harmonic Model,2017/2018,65,Virginia,2 wk ahead,0.999999942581555
Dynamic Harmonic Model,2017/2018,66,Virginia,2 wk ahead,0.999999942581555
Dynamic Harmonic Model,2017/2018,67,Virginia,2 wk ahead,0.999999942581555
Dynamic Harmonic Model,2017/2018,68,Virginia,2 wk ahead,0.999999942581555
Historical Average,2017/2018,65,Virginia,2 wk ahead,7.50769204283958e-09
Historical Average,2017/2018,66,Virginia,2 wk ahead,7.50769204283958e-09
Historical Average,2017/2018,67,Virginia,2 wk ahead,7.50769204283958e-09
Historical Average,2017/2018,68,Virginia,2 wk ahead,7.50769204283958e-09
Subtype Historical Average,2017/2018,65,Virginia,2 wk ahead,4.9910752465631e-08
Subtype Historical Average,2017/2018,66,Virginia,2 wk ahead,4.9910752465631e-08
Subtype Historical Average,2017/2018,67,Virginia,2 wk ahead,4.9910752465631e-08
Subtype Historical Average,2017/2018,68,Virginia,2 wk ahead,4.9910752465631e-08
Dynamic Harmonic Model,2014/2015,69,Virginia,2 wk ahead,0.999999892405542
Dynamic Harmonic Model,2014/2015,70,Virginia,2 wk ahead,0.999999892405542
Dynamic Harmonic Model,2014/2015,71,Virginia,2 wk ahead,0.999999892405542
Dynamic Harmonic Model,2014/2015,72,Virginia,2 wk ahead,0.999999892405542
Historical Average,2014/2015,69,Virginia,2 wk ahead,7.30452203349411e-08
Historical Average,2014/2015,70,Virginia,2 wk ahead,7.30452203349411e-08
Historical Average,2014/2015,71,Virginia,2 wk ahead,7.30452203349411e-08
Historical Average,2014/2015,72,Virginia,2 wk ahead,7.30452203349411e-08
Subtype Historical Average,2014/2015,69,Virginia,2 wk ahead,3.45492380297903e-08
Subtype Historical Average,2014/2015,70,Virginia,2 wk ahead,3.45492380297903e-08
Subtype Historical Average,2014/2015,71,Virginia,2 wk ahead,3.45492380297903e-08
Subtype Historical Average,2014/2015,72,Virginia,2 wk ahead,3.45492380297903e-08
Dynamic Harmonic Model,2015/2016,69,Virginia,2 wk ahead,0.999999473099255
Dynamic Harmonic Model,2015/2016,70,Virginia,2 wk ahead,0.999999473099255
Dynamic Harmonic Model,2015/2016,71,Virginia,2 wk ahead,0.999999473099255
Dynamic Harmonic Model,2015/2016,72,Virginia,2 wk ahead,0.999999473099255
Historical Average,2015/2016,69,Virginia,2 wk ahead,1.20621825528577e-08
Historical Average,2015/2016,70,Virginia,2 wk ahead,1.20621825528577e-08
Historical Average,2015/2016,71,Virginia,2 wk ahead,1.20621825528577e-08
Historical Average,2015/2016,72,Virginia,2 wk ahead,1.20621825528577e-08
Subtype Historical Average,2015/2016,69,Virginia,2 wk ahead,5.14838562671131e-07
Subtype Historical Average,2015/2016,70,Virginia,2 wk ahead,5.14838562671131e-07
Subtype Historical Average,2015/2016,71,Virginia,2 wk ahead,5.14838562671131e-07
Subtype Historical Average,2015/2016,72,Virginia,2 wk ahead,5.14838562671131e-07
Dynamic Harmonic Model,2016/2017,69,Virginia,2 wk ahead,0.999999873400151
Dynamic Harmonic Model,2016/2017,70,Virginia,2 wk ahead,0.999999873400151
Dynamic Harmonic Model,2016/2017,71,Virginia,2 wk ahead,0.999999873400151
Dynamic Harmonic Model,2016/2017,72,Virginia,2 wk ahead,0.999999873400151
Historical Average,2016/2017,69,Virginia,2 wk ahead,2.67282630274694e-09
Historical Average,2016/2017,70,Virginia,2 wk ahead,2.67282630274694e-09
Historical Average,2016/2017,71,Virginia,2 wk ahead,2.67282630274694e-09
Historical Average,2016/2017,72,Virginia,2 wk ahead,2.67282630274694e-09
Subtype Historical Average,2016/2017,69,Virginia,2 wk ahead,1.23927022908928e-07
Subtype Historical Average,2016/2017,70,Virginia,2 wk ahead,1.23927022908928e-07
Subtype Historical Average,2016/2017,71,Virginia,2 wk ahead,1.23927022908928e-07
Subtype Historical Average,2016/2017,72,Virginia,2 wk ahead,1.23927022908928e-07
Dynamic Harmonic Model,2017/2018,69,Virginia,2 wk ahead,0.999999932860762
Dynamic Harmonic Model,2017/2018,70,Virginia,2 wk ahead,0.999999932860762
Dynamic Harmonic Model,2017/2018,71,Virginia,2 wk ahead,0.999999932860762
Dynamic Harmonic Model,2017/2018,72,Virginia,2 wk ahead,0.999999932860762
Historical Average,2017/2018,69,Virginia,2 wk ahead,9.26661768368994e-10
Historical Average,2017/2018,70,Virginia,2 wk ahead,9.26661768368994e-10
Historical Average,2017/2018,71,Virginia,2 wk ahead,9.26661768368994e-10
Historical Average,2017/2018,72,Virginia,2 wk ahead,9.26661768368994e-10
Subtype Historical Average,2017/2018,69,Virginia,2 wk ahead,6.6212576228598e-08
Subtype Historical Average,2017/2018,70,Virginia,2 wk ahead,6.6212576228598e-08
Subtype Historical Average,2017/2018,71,Virginia,2 wk ahead,6.6212576228598e-08
Subtype Historical Average,2017/2018,72,Virginia,2 wk ahead,6.6212576228598e-08
Dynamic Harmonic Model,2014/2015,40,West Virginia,2 wk ahead,0.999998275588234
Dynamic Harmonic Model,2014/2015,41,West Virginia,2 wk ahead,0.999998275588234
