component_model_id,season,Model Week,location,target,weight
Dynamic Harmonic Model,2014/2015,40,Delaware,Season peak week,0.999998365257346
Dynamic Harmonic Model,2014/2015,41,Delaware,Season peak week,0.999998365257346
Dynamic Harmonic Model,2014/2015,42,Delaware,Season peak week,0.999998365257346
Dynamic Harmonic Model,2014/2015,43,Delaware,Season peak week,0.999998365257346
Dynamic Harmonic Model,2014/2015,44,Delaware,Season peak week,0.999998365257346
Dynamic Harmonic Model,2014/2015,40,Delaware,Season peak percentage,0.999998365257346
Dynamic Harmonic Model,2014/2015,41,Delaware,Season peak percentage,0.999998365257346
Dynamic Harmonic Model,2014/2015,42,Delaware,Season peak percentage,0.999998365257346
Dynamic Harmonic Model,2014/2015,43,Delaware,Season peak percentage,0.999998365257346
Dynamic Harmonic Model,2014/2015,44,Delaware,Season peak percentage,0.999998365257346
Historical Average,2014/2015,40,Delaware,Season peak week,1.28106748112338e-06
Historical Average,2014/2015,41,Delaware,Season peak week,1.28106748112338e-06
Historical Average,2014/2015,42,Delaware,Season peak week,1.28106748112338e-06
Historical Average,2014/2015,43,Delaware,Season peak week,1.28106748112338e-06
Historical Average,2014/2015,44,Delaware,Season peak week,1.28106748112338e-06
Historical Average,2014/2015,40,Delaware,Season peak percentage,1.28106748112338e-06
Historical Average,2014/2015,41,Delaware,Season peak percentage,1.28106748112338e-06
Historical Average,2014/2015,42,Delaware,Season peak percentage,1.28106748112338e-06
Historical Average,2014/2015,43,Delaware,Season peak percentage,1.28106748112338e-06
Historical Average,2014/2015,44,Delaware,Season peak percentage,1.28106748112338e-06
Subtype Historical Average,2014/2015,40,Delaware,Season peak week,3.53675172959223e-07
Subtype Historical Average,2014/2015,41,Delaware,Season peak week,3.53675172959223e-07
Subtype Historical Average,2014/2015,42,Delaware,Season peak week,3.53675172959223e-07
Subtype Historical Average,2014/2015,43,Delaware,Season peak week,3.53675172959223e-07
Subtype Historical Average,2014/2015,44,Delaware,Season peak week,3.53675172959223e-07
Subtype Historical Average,2014/2015,40,Delaware,Season peak percentage,3.53675172959223e-07
Subtype Historical Average,2014/2015,41,Delaware,Season peak percentage,3.53675172959223e-07
Subtype Historical Average,2014/2015,42,Delaware,Season peak percentage,3.53675172959223e-07
Subtype Historical Average,2014/2015,43,Delaware,Season peak percentage,3.53675172959223e-07
Subtype Historical Average,2014/2015,44,Delaware,Season peak percentage,3.53675172959223e-07
Dynamic Harmonic Model,2015/2016,40,Delaware,Season peak week,0.708551560547685
Dynamic Harmonic Model,2015/2016,41,Delaware,Season peak week,0.708551560547685
Dynamic Harmonic Model,2015/2016,42,Delaware,Season peak week,0.708551560547685
Dynamic Harmonic Model,2015/2016,43,Delaware,Season peak week,0.708551560547685
Dynamic Harmonic Model,2015/2016,44,Delaware,Season peak week,0.708551560547685
Dynamic Harmonic Model,2015/2016,40,Delaware,Season peak percentage,0.708551560547685
Dynamic Harmonic Model,2015/2016,41,Delaware,Season peak percentage,0.708551560547685
Dynamic Harmonic Model,2015/2016,42,Delaware,Season peak percentage,0.708551560547685
Dynamic Harmonic Model,2015/2016,43,Delaware,Season peak percentage,0.708551560547685
Dynamic Harmonic Model,2015/2016,44,Delaware,Season peak percentage,0.708551560547685
Historical Average,2015/2016,40,Delaware,Season peak week,0.291441830398855
Historical Average,2015/2016,41,Delaware,Season peak week,0.291441830398855
Historical Average,2015/2016,42,Delaware,Season peak week,0.291441830398855
Historical Average,2015/2016,43,Delaware,Season peak week,0.291441830398855
Historical Average,2015/2016,44,Delaware,Season peak week,0.291441830398855
Historical Average,2015/2016,40,Delaware,Season peak percentage,0.291441830398855
Historical Average,2015/2016,41,Delaware,Season peak percentage,0.291441830398855
Historical Average,2015/2016,42,Delaware,Season peak percentage,0.291441830398855
Historical Average,2015/2016,43,Delaware,Season peak percentage,0.291441830398855
Historical Average,2015/2016,44,Delaware,Season peak percentage,0.291441830398855
Subtype Historical Average,2015/2016,40,Delaware,Season peak week,6.60905346011224e-06
Subtype Historical Average,2015/2016,41,Delaware,Season peak week,6.60905346011224e-06
Subtype Historical Average,2015/2016,42,Delaware,Season peak week,6.60905346011224e-06
Subtype Historical Average,2015/2016,43,Delaware,Season peak week,6.60905346011224e-06
Subtype Historical Average,2015/2016,44,Delaware,Season peak week,6.60905346011224e-06
Subtype Historical Average,2015/2016,40,Delaware,Season peak percentage,6.60905346011224e-06
Subtype Historical Average,2015/2016,41,Delaware,Season peak percentage,6.60905346011224e-06
Subtype Historical Average,2015/2016,42,Delaware,Season peak percentage,6.60905346011224e-06
Subtype Historical Average,2015/2016,43,Delaware,Season peak percentage,6.60905346011224e-06
Subtype Historical Average,2015/2016,44,Delaware,Season peak percentage,6.60905346011224e-06
Dynamic Harmonic Model,2016/2017,40,Delaware,Season peak week,0.64429053752103
Dynamic Harmonic Model,2016/2017,41,Delaware,Season peak week,0.64429053752103
Dynamic Harmonic Model,2016/2017,42,Delaware,Season peak week,0.64429053752103
Dynamic Harmonic Model,2016/2017,43,Delaware,Season peak week,0.64429053752103
Dynamic Harmonic Model,2016/2017,44,Delaware,Season peak week,0.64429053752103
Dynamic Harmonic Model,2016/2017,40,Delaware,Season peak percentage,0.64429053752103
Dynamic Harmonic Model,2016/2017,41,Delaware,Season peak percentage,0.64429053752103
Dynamic Harmonic Model,2016/2017,42,Delaware,Season peak percentage,0.64429053752103
Dynamic Harmonic Model,2016/2017,43,Delaware,Season peak percentage,0.64429053752103
Dynamic Harmonic Model,2016/2017,44,Delaware,Season peak percentage,0.64429053752103
Historical Average,2016/2017,40,Delaware,Season peak week,0.355701308912491
Historical Average,2016/2017,41,Delaware,Season peak week,0.355701308912491
Historical Average,2016/2017,42,Delaware,Season peak week,0.355701308912491
Historical Average,2016/2017,43,Delaware,Season peak week,0.355701308912491
Historical Average,2016/2017,44,Delaware,Season peak week,0.355701308912491
Historical Average,2016/2017,40,Delaware,Season peak percentage,0.355701308912491
Historical Average,2016/2017,41,Delaware,Season peak percentage,0.355701308912491
Historical Average,2016/2017,42,Delaware,Season peak percentage,0.355701308912491
Historical Average,2016/2017,43,Delaware,Season peak percentage,0.355701308912491
Historical Average,2016/2017,44,Delaware,Season peak percentage,0.355701308912491
Subtype Historical Average,2016/2017,40,Delaware,Season peak week,8.15356647919125e-06
Subtype Historical Average,2016/2017,41,Delaware,Season peak week,8.15356647919125e-06
Subtype Historical Average,2016/2017,42,Delaware,Season peak week,8.15356647919125e-06
Subtype Historical Average,2016/2017,43,Delaware,Season peak week,8.15356647919125e-06
Subtype Historical Average,2016/2017,44,Delaware,Season peak week,8.15356647919125e-06
Subtype Historical Average,2016/2017,40,Delaware,Season peak percentage,8.15356647919125e-06
Subtype Historical Average,2016/2017,41,Delaware,Season peak percentage,8.15356647919125e-06
Subtype Historical Average,2016/2017,42,Delaware,Season peak percentage,8.15356647919125e-06
Subtype Historical Average,2016/2017,43,Delaware,Season peak percentage,8.15356647919125e-06
Subtype Historical Average,2016/2017,44,Delaware,Season peak percentage,8.15356647919125e-06
Dynamic Harmonic Model,2017/2018,40,Delaware,Season peak week,0.865029729607159
Dynamic Harmonic Model,2017/2018,41,Delaware,Season peak week,0.865029729607159
Dynamic Harmonic Model,2017/2018,42,Delaware,Season peak week,0.865029729607159
Dynamic Harmonic Model,2017/2018,43,Delaware,Season peak week,0.865029729607159
Dynamic Harmonic Model,2017/2018,44,Delaware,Season peak week,0.865029729607159
Dynamic Harmonic Model,2017/2018,40,Delaware,Season peak percentage,0.865029729607159
Dynamic Harmonic Model,2017/2018,41,Delaware,Season peak percentage,0.865029729607159
Dynamic Harmonic Model,2017/2018,42,Delaware,Season peak percentage,0.865029729607159
Dynamic Harmonic Model,2017/2018,43,Delaware,Season peak percentage,0.865029729607159
Dynamic Harmonic Model,2017/2018,44,Delaware,Season peak percentage,0.865029729607159
Historical Average,2017/2018,40,Delaware,Season peak week,0.134953911765066
Historical Average,2017/2018,41,Delaware,Season peak week,0.134953911765066
Historical Average,2017/2018,42,Delaware,Season peak week,0.134953911765066
Historical Average,2017/2018,43,Delaware,Season peak week,0.134953911765066
Historical Average,2017/2018,44,Delaware,Season peak week,0.134953911765066
Historical Average,2017/2018,40,Delaware,Season peak percentage,0.134953911765066
Historical Average,2017/2018,41,Delaware,Season peak percentage,0.134953911765066
Historical Average,2017/2018,42,Delaware,Season peak percentage,0.134953911765066
Historical Average,2017/2018,43,Delaware,Season peak percentage,0.134953911765066
Historical Average,2017/2018,44,Delaware,Season peak percentage,0.134953911765066
Subtype Historical Average,2017/2018,40,Delaware,Season peak week,1.63586277755063e-05
Subtype Historical Average,2017/2018,41,Delaware,Season peak week,1.63586277755063e-05
Subtype Historical Average,2017/2018,42,Delaware,Season peak week,1.63586277755063e-05
Subtype Historical Average,2017/2018,43,Delaware,Season peak week,1.63586277755063e-05
Subtype Historical Average,2017/2018,44,Delaware,Season peak week,1.63586277755063e-05
Subtype Historical Average,2017/2018,40,Delaware,Season peak percentage,1.63586277755063e-05
Subtype Historical Average,2017/2018,41,Delaware,Season peak percentage,1.63586277755063e-05
Subtype Historical Average,2017/2018,42,Delaware,Season peak percentage,1.63586277755063e-05
Subtype Historical Average,2017/2018,43,Delaware,Season peak percentage,1.63586277755063e-05
Subtype Historical Average,2017/2018,44,Delaware,Season peak percentage,1.63586277755063e-05
Dynamic Harmonic Model,2014/2015,45,Delaware,Season peak week,0.992295638674598
Dynamic Harmonic Model,2014/2015,46,Delaware,Season peak week,0.992295638674598
Dynamic Harmonic Model,2014/2015,47,Delaware,Season peak week,0.992295638674598
Dynamic Harmonic Model,2014/2015,48,Delaware,Season peak week,0.992295638674598
Dynamic Harmonic Model,2014/2015,45,Delaware,Season peak percentage,0.992295638674598
Dynamic Harmonic Model,2014/2015,46,Delaware,Season peak percentage,0.992295638674598
Dynamic Harmonic Model,2014/2015,47,Delaware,Season peak percentage,0.992295638674598
Dynamic Harmonic Model,2014/2015,48,Delaware,Season peak percentage,0.992295638674598
Historical Average,2014/2015,45,Delaware,Season peak week,0.00763884527086705
Historical Average,2014/2015,46,Delaware,Season peak week,0.00763884527086705
Historical Average,2014/2015,47,Delaware,Season peak week,0.00763884527086705
Historical Average,2014/2015,48,Delaware,Season peak week,0.00763884527086705
Historical Average,2014/2015,45,Delaware,Season peak percentage,0.00763884527086705
Historical Average,2014/2015,46,Delaware,Season peak percentage,0.00763884527086705
Historical Average,2014/2015,47,Delaware,Season peak percentage,0.00763884527086705
Historical Average,2014/2015,48,Delaware,Season peak percentage,0.00763884527086705
Subtype Historical Average,2014/2015,45,Delaware,Season peak week,6.55160545346233e-05
Subtype Historical Average,2014/2015,46,Delaware,Season peak week,6.55160545346233e-05
Subtype Historical Average,2014/2015,47,Delaware,Season peak week,6.55160545346233e-05
Subtype Historical Average,2014/2015,48,Delaware,Season peak week,6.55160545346233e-05
Subtype Historical Average,2014/2015,45,Delaware,Season peak percentage,6.55160545346233e-05
Subtype Historical Average,2014/2015,46,Delaware,Season peak percentage,6.55160545346233e-05
Subtype Historical Average,2014/2015,47,Delaware,Season peak percentage,6.55160545346233e-05
Subtype Historical Average,2014/2015,48,Delaware,Season peak percentage,6.55160545346233e-05
Dynamic Harmonic Model,2015/2016,45,Delaware,Season peak week,0.739575811105656
Dynamic Harmonic Model,2015/2016,46,Delaware,Season peak week,0.739575811105656
Dynamic Harmonic Model,2015/2016,47,Delaware,Season peak week,0.739575811105656
Dynamic Harmonic Model,2015/2016,48,Delaware,Season peak week,0.739575811105656
Dynamic Harmonic Model,2015/2016,45,Delaware,Season peak percentage,0.739575811105656
Dynamic Harmonic Model,2015/2016,46,Delaware,Season peak percentage,0.739575811105656
Dynamic Harmonic Model,2015/2016,47,Delaware,Season peak percentage,0.739575811105656
Dynamic Harmonic Model,2015/2016,48,Delaware,Season peak percentage,0.739575811105656
Historical Average,2015/2016,45,Delaware,Season peak week,0.260420228327519
Historical Average,2015/2016,46,Delaware,Season peak week,0.260420228327519
Historical Average,2015/2016,47,Delaware,Season peak week,0.260420228327519
Historical Average,2015/2016,48,Delaware,Season peak week,0.260420228327519
Historical Average,2015/2016,45,Delaware,Season peak percentage,0.260420228327519
Historical Average,2015/2016,46,Delaware,Season peak percentage,0.260420228327519
Historical Average,2015/2016,47,Delaware,Season peak percentage,0.260420228327519
Historical Average,2015/2016,48,Delaware,Season peak percentage,0.260420228327519
Subtype Historical Average,2015/2016,45,Delaware,Season peak week,3.96056682523775e-06
Subtype Historical Average,2015/2016,46,Delaware,Season peak week,3.96056682523775e-06
Subtype Historical Average,2015/2016,47,Delaware,Season peak week,3.96056682523775e-06
Subtype Historical Average,2015/2016,48,Delaware,Season peak week,3.96056682523775e-06
Subtype Historical Average,2015/2016,45,Delaware,Season peak percentage,3.96056682523775e-06
Subtype Historical Average,2015/2016,46,Delaware,Season peak percentage,3.96056682523775e-06
Subtype Historical Average,2015/2016,47,Delaware,Season peak percentage,3.96056682523775e-06
Subtype Historical Average,2015/2016,48,Delaware,Season peak percentage,3.96056682523775e-06
Dynamic Harmonic Model,2016/2017,45,Delaware,Season peak week,0.653697721994607
Dynamic Harmonic Model,2016/2017,46,Delaware,Season peak week,0.653697721994607
Dynamic Harmonic Model,2016/2017,47,Delaware,Season peak week,0.653697721994607
Dynamic Harmonic Model,2016/2017,48,Delaware,Season peak week,0.653697721994607
Dynamic Harmonic Model,2016/2017,45,Delaware,Season peak percentage,0.653697721994607
Dynamic Harmonic Model,2016/2017,46,Delaware,Season peak percentage,0.653697721994607
Dynamic Harmonic Model,2016/2017,47,Delaware,Season peak percentage,0.653697721994607
Dynamic Harmonic Model,2016/2017,48,Delaware,Season peak percentage,0.653697721994607
Historical Average,2016/2017,45,Delaware,Season peak week,0.346296877415282
Historical Average,2016/2017,46,Delaware,Season peak week,0.346296877415282
Historical Average,2016/2017,47,Delaware,Season peak week,0.346296877415282
Historical Average,2016/2017,48,Delaware,Season peak week,0.346296877415282
Historical Average,2016/2017,45,Delaware,Season peak percentage,0.346296877415282
Historical Average,2016/2017,46,Delaware,Season peak percentage,0.346296877415282
Historical Average,2016/2017,47,Delaware,Season peak percentage,0.346296877415282
Historical Average,2016/2017,48,Delaware,Season peak percentage,0.346296877415282
Subtype Historical Average,2016/2017,45,Delaware,Season peak week,5.40059011103422e-06
Subtype Historical Average,2016/2017,46,Delaware,Season peak week,5.40059011103422e-06
Subtype Historical Average,2016/2017,47,Delaware,Season peak week,5.40059011103422e-06
Subtype Historical Average,2016/2017,48,Delaware,Season peak week,5.40059011103422e-06
Subtype Historical Average,2016/2017,45,Delaware,Season peak percentage,5.40059011103422e-06
Subtype Historical Average,2016/2017,46,Delaware,Season peak percentage,5.40059011103422e-06
Subtype Historical Average,2016/2017,47,Delaware,Season peak percentage,5.40059011103422e-06
Subtype Historical Average,2016/2017,48,Delaware,Season peak percentage,5.40059011103422e-06
Dynamic Harmonic Model,2017/2018,45,Delaware,Season peak week,0.897945473134573
Dynamic Harmonic Model,2017/2018,46,Delaware,Season peak week,0.897945473134573
Dynamic Harmonic Model,2017/2018,47,Delaware,Season peak week,0.897945473134573
Dynamic Harmonic Model,2017/2018,48,Delaware,Season peak week,0.897945473134573
Dynamic Harmonic Model,2017/2018,45,Delaware,Season peak percentage,0.897945473134573
Dynamic Harmonic Model,2017/2018,46,Delaware,Season peak percentage,0.897945473134573
Dynamic Harmonic Model,2017/2018,47,Delaware,Season peak percentage,0.897945473134573
Dynamic Harmonic Model,2017/2018,48,Delaware,Season peak percentage,0.897945473134573
Historical Average,2017/2018,45,Delaware,Season peak week,0.102044201461976
Historical Average,2017/2018,46,Delaware,Season peak week,0.102044201461976
Historical Average,2017/2018,47,Delaware,Season peak week,0.102044201461976
Historical Average,2017/2018,48,Delaware,Season peak week,0.102044201461976
Historical Average,2017/2018,45,Delaware,Season peak percentage,0.102044201461976
Historical Average,2017/2018,46,Delaware,Season peak percentage,0.102044201461976
Historical Average,2017/2018,47,Delaware,Season peak percentage,0.102044201461976
Historical Average,2017/2018,48,Delaware,Season peak percentage,0.102044201461976
Subtype Historical Average,2017/2018,45,Delaware,Season peak week,1.03254034515713e-05
Subtype Historical Average,2017/2018,46,Delaware,Season peak week,1.03254034515713e-05
Subtype Historical Average,2017/2018,47,Delaware,Season peak week,1.03254034515713e-05
Subtype Historical Average,2017/2018,48,Delaware,Season peak week,1.03254034515713e-05
Subtype Historical Average,2017/2018,45,Delaware,Season peak percentage,1.03254034515713e-05
Subtype Historical Average,2017/2018,46,Delaware,Season peak percentage,1.03254034515713e-05
Subtype Historical Average,2017/2018,47,Delaware,Season peak percentage,1.03254034515713e-05
Subtype Historical Average,2017/2018,48,Delaware,Season peak percentage,1.03254034515713e-05
Dynamic Harmonic Model,2014/2015,49,Delaware,Season peak week,0.999999954790508
Dynamic Harmonic Model,2014/2015,50,Delaware,Season peak week,0.999999954790508
Dynamic Harmonic Model,2014/2015,51,Delaware,Season peak week,0.999999954790508
Dynamic Harmonic Model,2014/2015,52,Delaware,Season peak week,0.999999954790508
Dynamic Harmonic Model,2014/2015,49,Delaware,Season peak percentage,0.999999954790508
Dynamic Harmonic Model,2014/2015,50,Delaware,Season peak percentage,0.999999954790508
Dynamic Harmonic Model,2014/2015,51,Delaware,Season peak percentage,0.999999954790508
Dynamic Harmonic Model,2014/2015,52,Delaware,Season peak percentage,0.999999954790508
Historical Average,2014/2015,49,Delaware,Season peak week,3.12656819837366e-08
Historical Average,2014/2015,50,Delaware,Season peak week,3.12656819837366e-08
Historical Average,2014/2015,51,Delaware,Season peak week,3.12656819837366e-08
Historical Average,2014/2015,52,Delaware,Season peak week,3.12656819837366e-08
Historical Average,2014/2015,49,Delaware,Season peak percentage,3.12656819837366e-08
Historical Average,2014/2015,50,Delaware,Season peak percentage,3.12656819837366e-08
Historical Average,2014/2015,51,Delaware,Season peak percentage,3.12656819837366e-08
Historical Average,2014/2015,52,Delaware,Season peak percentage,3.12656819837366e-08
Subtype Historical Average,2014/2015,49,Delaware,Season peak week,1.39438099452893e-08
Subtype Historical Average,2014/2015,50,Delaware,Season peak week,1.39438099452893e-08
Subtype Historical Average,2014/2015,51,Delaware,Season peak week,1.39438099452893e-08
Subtype Historical Average,2014/2015,52,Delaware,Season peak week,1.39438099452893e-08
Subtype Historical Average,2014/2015,49,Delaware,Season peak percentage,1.39438099452893e-08
Subtype Historical Average,2014/2015,50,Delaware,Season peak percentage,1.39438099452893e-08
Subtype Historical Average,2014/2015,51,Delaware,Season peak percentage,1.39438099452893e-08
Subtype Historical Average,2014/2015,52,Delaware,Season peak percentage,1.39438099452893e-08
Dynamic Harmonic Model,2015/2016,49,Delaware,Season peak week,0.813792190125186
Dynamic Harmonic Model,2015/2016,50,Delaware,Season peak week,0.813792190125186
Dynamic Harmonic Model,2015/2016,51,Delaware,Season peak week,0.813792190125186
Dynamic Harmonic Model,2015/2016,52,Delaware,Season peak week,0.813792190125186
Dynamic Harmonic Model,2015/2016,49,Delaware,Season peak percentage,0.813792190125186
Dynamic Harmonic Model,2015/2016,50,Delaware,Season peak percentage,0.813792190125186
Dynamic Harmonic Model,2015/2016,51,Delaware,Season peak percentage,0.813792190125186
Dynamic Harmonic Model,2015/2016,52,Delaware,Season peak percentage,0.813792190125186
Historical Average,2015/2016,49,Delaware,Season peak week,0.186204681499726
Historical Average,2015/2016,50,Delaware,Season peak week,0.186204681499726
Historical Average,2015/2016,51,Delaware,Season peak week,0.186204681499726
Historical Average,2015/2016,52,Delaware,Season peak week,0.186204681499726
Historical Average,2015/2016,49,Delaware,Season peak percentage,0.186204681499726
Historical Average,2015/2016,50,Delaware,Season peak percentage,0.186204681499726
Historical Average,2015/2016,51,Delaware,Season peak percentage,0.186204681499726
Historical Average,2015/2016,52,Delaware,Season peak percentage,0.186204681499726
Subtype Historical Average,2015/2016,49,Delaware,Season peak week,3.12837508834255e-06
Subtype Historical Average,2015/2016,50,Delaware,Season peak week,3.12837508834255e-06
Subtype Historical Average,2015/2016,51,Delaware,Season peak week,3.12837508834255e-06
Subtype Historical Average,2015/2016,52,Delaware,Season peak week,3.12837508834255e-06
Subtype Historical Average,2015/2016,49,Delaware,Season peak percentage,3.12837508834255e-06
Subtype Historical Average,2015/2016,50,Delaware,Season peak percentage,3.12837508834255e-06
Subtype Historical Average,2015/2016,51,Delaware,Season peak percentage,3.12837508834255e-06
Subtype Historical Average,2015/2016,52,Delaware,Season peak percentage,3.12837508834255e-06
Dynamic Harmonic Model,2016/2017,49,Delaware,Season peak week,0.999872397971911
Dynamic Harmonic Model,2016/2017,50,Delaware,Season peak week,0.999872397971911
Dynamic Harmonic Model,2016/2017,51,Delaware,Season peak week,0.999872397971911
Dynamic Harmonic Model,2016/2017,52,Delaware,Season peak week,0.999872397971911
Dynamic Harmonic Model,2016/2017,49,Delaware,Season peak percentage,0.999872397971911
Dynamic Harmonic Model,2016/2017,50,Delaware,Season peak percentage,0.999872397971911
Dynamic Harmonic Model,2016/2017,51,Delaware,Season peak percentage,0.999872397971911
Dynamic Harmonic Model,2016/2017,52,Delaware,Season peak percentage,0.999872397971911
Historical Average,2016/2017,49,Delaware,Season peak week,0.000127602028089454
Historical Average,2016/2017,50,Delaware,Season peak week,0.000127602028089454
Historical Average,2016/2017,51,Delaware,Season peak week,0.000127602028089454
Historical Average,2016/2017,52,Delaware,Season peak week,0.000127602028089454
Historical Average,2016/2017,49,Delaware,Season peak percentage,0.000127602028089454
Historical Average,2016/2017,50,Delaware,Season peak percentage,0.000127602028089454
Historical Average,2016/2017,51,Delaware,Season peak percentage,0.000127602028089454
Historical Average,2016/2017,52,Delaware,Season peak percentage,0.000127602028089454
Subtype Historical Average,2016/2017,49,Delaware,Season peak week,1.49159179185921e-21
Subtype Historical Average,2016/2017,50,Delaware,Season peak week,1.49159179185921e-21
Subtype Historical Average,2016/2017,51,Delaware,Season peak week,1.49159179185921e-21
Subtype Historical Average,2016/2017,52,Delaware,Season peak week,1.49159179185921e-21
Subtype Historical Average,2016/2017,49,Delaware,Season peak percentage,1.49159179185921e-21
Subtype Historical Average,2016/2017,50,Delaware,Season peak percentage,1.49159179185921e-21
Subtype Historical Average,2016/2017,51,Delaware,Season peak percentage,1.49159179185921e-21
Subtype Historical Average,2016/2017,52,Delaware,Season peak percentage,1.49159179185921e-21
Dynamic Harmonic Model,2017/2018,49,Delaware,Season peak week,0.999999577695155
Dynamic Harmonic Model,2017/2018,50,Delaware,Season peak week,0.999999577695155
Dynamic Harmonic Model,2017/2018,51,Delaware,Season peak week,0.999999577695155
Dynamic Harmonic Model,2017/2018,52,Delaware,Season peak week,0.999999577695155
Dynamic Harmonic Model,2017/2018,49,Delaware,Season peak percentage,0.999999577695155
Dynamic Harmonic Model,2017/2018,50,Delaware,Season peak percentage,0.999999577695155
Dynamic Harmonic Model,2017/2018,51,Delaware,Season peak percentage,0.999999577695155
Dynamic Harmonic Model,2017/2018,52,Delaware,Season peak percentage,0.999999577695155
Historical Average,2017/2018,49,Delaware,Season peak week,4.20383243746016e-07
Historical Average,2017/2018,50,Delaware,Season peak week,4.20383243746016e-07
Historical Average,2017/2018,51,Delaware,Season peak week,4.20383243746016e-07
Historical Average,2017/2018,52,Delaware,Season peak week,4.20383243746016e-07
Historical Average,2017/2018,49,Delaware,Season peak percentage,4.20383243746016e-07
Historical Average,2017/2018,50,Delaware,Season peak percentage,4.20383243746016e-07
Historical Average,2017/2018,51,Delaware,Season peak percentage,4.20383243746016e-07
Historical Average,2017/2018,52,Delaware,Season peak percentage,4.20383243746016e-07
Subtype Historical Average,2017/2018,49,Delaware,Season peak week,1.92160168213407e-09
Subtype Historical Average,2017/2018,50,Delaware,Season peak week,1.92160168213407e-09
Subtype Historical Average,2017/2018,51,Delaware,Season peak week,1.92160168213407e-09
Subtype Historical Average,2017/2018,52,Delaware,Season peak week,1.92160168213407e-09
Subtype Historical Average,2017/2018,49,Delaware,Season peak percentage,1.92160168213407e-09
Subtype Historical Average,2017/2018,50,Delaware,Season peak percentage,1.92160168213407e-09
Subtype Historical Average,2017/2018,51,Delaware,Season peak percentage,1.92160168213407e-09
Subtype Historical Average,2017/2018,52,Delaware,Season peak percentage,1.92160168213407e-09
Dynamic Harmonic Model,2014/2015,53,Delaware,Season peak week,0.999999959844125
Dynamic Harmonic Model,2014/2015,54,Delaware,Season peak week,0.999999959844125
Dynamic Harmonic Model,2014/2015,55,Delaware,Season peak week,0.999999959844125
Dynamic Harmonic Model,2014/2015,56,Delaware,Season peak week,0.999999959844125
Dynamic Harmonic Model,2014/2015,53,Delaware,Season peak percentage,0.999999959844125
Dynamic Harmonic Model,2014/2015,54,Delaware,Season peak percentage,0.999999959844125
Dynamic Harmonic Model,2014/2015,55,Delaware,Season peak percentage,0.999999959844125
Dynamic Harmonic Model,2014/2015,56,Delaware,Season peak percentage,0.999999959844125
Historical Average,2014/2015,53,Delaware,Season peak week,2.90591442435591e-08
Historical Average,2014/2015,54,Delaware,Season peak week,2.90591442435591e-08
Historical Average,2014/2015,55,Delaware,Season peak week,2.90591442435591e-08
Historical Average,2014/2015,56,Delaware,Season peak week,2.90591442435591e-08
Historical Average,2014/2015,53,Delaware,Season peak percentage,2.90591442435591e-08
Historical Average,2014/2015,54,Delaware,Season peak percentage,2.90591442435591e-08
Historical Average,2014/2015,55,Delaware,Season peak percentage,2.90591442435591e-08
Historical Average,2014/2015,56,Delaware,Season peak percentage,2.90591442435591e-08
Subtype Historical Average,2014/2015,53,Delaware,Season peak week,1.10967306622944e-08
Subtype Historical Average,2014/2015,54,Delaware,Season peak week,1.10967306622944e-08
Subtype Historical Average,2014/2015,55,Delaware,Season peak week,1.10967306622944e-08
Subtype Historical Average,2014/2015,56,Delaware,Season peak week,1.10967306622944e-08
Subtype Historical Average,2014/2015,53,Delaware,Season peak percentage,1.10967306622944e-08
Subtype Historical Average,2014/2015,54,Delaware,Season peak percentage,1.10967306622944e-08
Subtype Historical Average,2014/2015,55,Delaware,Season peak percentage,1.10967306622944e-08
Subtype Historical Average,2014/2015,56,Delaware,Season peak percentage,1.10967306622944e-08
Dynamic Harmonic Model,2015/2016,53,Delaware,Season peak week,0.999999357645506
Dynamic Harmonic Model,2015/2016,54,Delaware,Season peak week,0.999999357645506
Dynamic Harmonic Model,2015/2016,55,Delaware,Season peak week,0.999999357645506
Dynamic Harmonic Model,2015/2016,56,Delaware,Season peak week,0.999999357645506
Dynamic Harmonic Model,2015/2016,53,Delaware,Season peak percentage,0.999999357645506
Dynamic Harmonic Model,2015/2016,54,Delaware,Season peak percentage,0.999999357645506
Dynamic Harmonic Model,2015/2016,55,Delaware,Season peak percentage,0.999999357645506
Dynamic Harmonic Model,2015/2016,56,Delaware,Season peak percentage,0.999999357645506
Historical Average,2015/2016,53,Delaware,Season peak week,6.39995792429546e-07
Historical Average,2015/2016,54,Delaware,Season peak week,6.39995792429546e-07
Historical Average,2015/2016,55,Delaware,Season peak week,6.39995792429546e-07
Historical Average,2015/2016,56,Delaware,Season peak week,6.39995792429546e-07
Historical Average,2015/2016,53,Delaware,Season peak percentage,6.39995792429546e-07
Historical Average,2015/2016,54,Delaware,Season peak percentage,6.39995792429546e-07
Historical Average,2015/2016,55,Delaware,Season peak percentage,6.39995792429546e-07
Historical Average,2015/2016,56,Delaware,Season peak percentage,6.39995792429546e-07
Subtype Historical Average,2015/2016,53,Delaware,Season peak week,2.35870146834072e-09
Subtype Historical Average,2015/2016,54,Delaware,Season peak week,2.35870146834072e-09
Subtype Historical Average,2015/2016,55,Delaware,Season peak week,2.35870146834072e-09
Subtype Historical Average,2015/2016,56,Delaware,Season peak week,2.35870146834072e-09
Subtype Historical Average,2015/2016,53,Delaware,Season peak percentage,2.35870146834072e-09
Subtype Historical Average,2015/2016,54,Delaware,Season peak percentage,2.35870146834072e-09
