location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,2.4
HHS Region 1,2 wk ahead,Point,percent,NA,NA,2.2
HHS Region 1,3 wk ahead,Point,percent,NA,NA,1.9
HHS Region 1,4 wk ahead,Point,percent,NA,NA,1.9
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,4.1
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,3.3
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3
HHS Region 10,3 wk ahead,Point,percent,NA,NA,2.8
HHS Region 10,4 wk ahead,Point,percent,NA,NA,2.2
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,6.7
HHS Region 10,Season peak week,Point,week,NA,NA,5
HHS Region 2,1 wk ahead,Point,percent,NA,NA,3.5
HHS Region 2,2 wk ahead,Point,percent,NA,NA,3.5
HHS Region 2,3 wk ahead,Point,percent,NA,NA,3.1
HHS Region 2,4 wk ahead,Point,percent,NA,NA,3
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.5
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,3.8
HHS Region 3,2 wk ahead,Point,percent,NA,NA,3.2
HHS Region 3,3 wk ahead,Point,percent,NA,NA,2.9
HHS Region 3,4 wk ahead,Point,percent,NA,NA,2.6
HHS Region 3,Season onset,Point,week,NA,NA,48
HHS Region 3,Season peak percentage,Point,percent,NA,NA,6.5
HHS Region 3,Season peak week,Point,week,NA,NA,6
HHS Region 4,1 wk ahead,Point,percent,NA,NA,3.3
HHS Region 4,2 wk ahead,Point,percent,NA,NA,2.6
HHS Region 4,3 wk ahead,Point,percent,NA,NA,2.4
HHS Region 4,4 wk ahead,Point,percent,NA,NA,2.1
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,6.1
HHS Region 4,Season peak week,Point,week,NA,NA,1
HHS Region 5,1 wk ahead,Point,percent,NA,NA,3.2
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.7
HHS Region 5,3 wk ahead,Point,percent,NA,NA,2.4
HHS Region 5,4 wk ahead,Point,percent,NA,NA,2
HHS Region 5,Season onset,Point,week,NA,NA,49
HHS Region 5,Season peak percentage,Point,percent,NA,NA,5.3
HHS Region 5,Season peak week,Point,week,NA,NA,6
HHS Region 6,1 wk ahead,Point,percent,NA,NA,4.7
HHS Region 6,2 wk ahead,Point,percent,NA,NA,4.3
HHS Region 6,3 wk ahead,Point,percent,NA,NA,3.5
HHS Region 6,4 wk ahead,Point,percent,NA,NA,3
HHS Region 6,Season onset,Point,week,NA,NA,47
HHS Region 6,Season peak percentage,Point,percent,NA,NA,10
HHS Region 6,Season peak week,Point,week,NA,NA,52
HHS Region 7,1 wk ahead,Point,percent,NA,NA,3.1
HHS Region 7,2 wk ahead,Point,percent,NA,NA,2.3
HHS Region 7,3 wk ahead,Point,percent,NA,NA,2
HHS Region 7,4 wk ahead,Point,percent,NA,NA,1.6
HHS Region 7,Season onset,Point,week,NA,NA,49
HHS Region 7,Season peak percentage,Point,percent,NA,NA,6.3
HHS Region 7,Season peak week,Point,week,NA,NA,6
HHS Region 8,1 wk ahead,Point,percent,NA,NA,2.1
HHS Region 8,2 wk ahead,Point,percent,NA,NA,2
HHS Region 8,3 wk ahead,Point,percent,NA,NA,1.6
HHS Region 8,4 wk ahead,Point,percent,NA,NA,1.4
HHS Region 8,Season onset,Point,week,NA,NA,49
HHS Region 8,Season peak percentage,Point,percent,NA,NA,4.1
HHS Region 8,Season peak week,Point,week,NA,NA,5
HHS Region 9,1 wk ahead,Point,percent,NA,NA,3.5
HHS Region 9,2 wk ahead,Point,percent,NA,NA,3.2
HHS Region 9,3 wk ahead,Point,percent,NA,NA,2.8
HHS Region 9,4 wk ahead,Point,percent,NA,NA,2.6
HHS Region 9,Season onset,Point,week,NA,NA,50
HHS Region 9,Season peak percentage,Point,percent,NA,NA,5
HHS Region 9,Season peak week,Point,week,NA,NA,6
US National,1 wk ahead,Point,percent,NA,NA,3.5
US National,2 wk ahead,Point,percent,NA,NA,2.9
US National,3 wk ahead,Point,percent,NA,NA,2.6
US National,4 wk ahead,Point,percent,NA,NA,2.3
US National,Season onset,Point,week,NA,NA,48
US National,Season peak percentage,Point,percent,NA,NA,5.8
US National,Season peak week,Point,week,NA,NA,3
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,0.0017452137558137
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.00438437190016512
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.0057962376540878
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.00748269827568129
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.00944556791919348
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.0116725720591739
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.014133944326917
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.0167792171983181
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.0195337436424411
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.0222963050178795
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.0249403179731303
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.0273206696399089
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.0292865537060368
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.0307014377943645
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0317993462137271
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.0315390802981198
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.0309498172651496
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.0297993168783427
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.0285776672652122
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.0268051308148945
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0246657434129251
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.0236428576948798
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.0214972003743118
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.0202581796119891
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.0192289582602659
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0186693239866007
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0174844674940392
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.0165806368065039
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0165504587931877
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0146849555110383
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.0129783319412508
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0114593239791265
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0101835024177187
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.00822259315241821
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.00765200493600724
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.00520590583532484
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0049351846717884
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.00386933986291897
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.00534904799551204
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.00502955587769227
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.00421953279209197
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.00788702670646878
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.0059988948109094
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.00552467146783275
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.00543905367107841
