location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,4.5
HHS Region 1,2 wk ahead,Point,percent,NA,NA,5.6
HHS Region 1,3 wk ahead,Point,percent,NA,NA,4.4
HHS Region 1,4 wk ahead,Point,percent,NA,NA,3.6
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,5.7
HHS Region 1,Season peak week,Point,week,NA,NA,7
HHS Region 10,1 wk ahead,Point,percent,NA,NA,2.3
HHS Region 10,2 wk ahead,Point,percent,NA,NA,2.8
HHS Region 10,3 wk ahead,Point,percent,NA,NA,2.2
HHS Region 10,4 wk ahead,Point,percent,NA,NA,2
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,3.1
HHS Region 10,Season peak week,Point,week,NA,NA,7
HHS Region 2,1 wk ahead,Point,percent,NA,NA,4.8
HHS Region 2,2 wk ahead,Point,percent,NA,NA,4.7
HHS Region 2,3 wk ahead,Point,percent,NA,NA,4.6
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.4
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.3
HHS Region 2,Season peak week,Point,week,NA,NA,7
HHS Region 3,1 wk ahead,Point,percent,NA,NA,3.6
HHS Region 3,2 wk ahead,Point,percent,NA,NA,5
HHS Region 3,3 wk ahead,Point,percent,NA,NA,3.9
HHS Region 3,4 wk ahead,Point,percent,NA,NA,3.3
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,5.1
HHS Region 3,Season peak week,Point,week,NA,NA,7
HHS Region 4,1 wk ahead,Point,percent,NA,NA,4.7
HHS Region 4,2 wk ahead,Point,percent,NA,NA,5.2
HHS Region 4,3 wk ahead,Point,percent,NA,NA,4.3
HHS Region 4,4 wk ahead,Point,percent,NA,NA,3.8
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,5.4
HHS Region 4,Season peak week,Point,week,NA,NA,7
HHS Region 5,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.6
HHS Region 5,3 wk ahead,Point,percent,NA,NA,2.6
HHS Region 5,4 wk ahead,Point,percent,NA,NA,2.5
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3
HHS Region 5,Season peak week,Point,week,NA,NA,5
HHS Region 6,1 wk ahead,Point,percent,NA,NA,6.7
HHS Region 6,2 wk ahead,Point,percent,NA,NA,5.9
HHS Region 6,3 wk ahead,Point,percent,NA,NA,5.6
HHS Region 6,4 wk ahead,Point,percent,NA,NA,5
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,7.9
HHS Region 6,Season peak week,Point,week,NA,NA,6
HHS Region 7,1 wk ahead,Point,percent,NA,NA,4.1
HHS Region 7,2 wk ahead,Point,percent,NA,NA,4.3
HHS Region 7,3 wk ahead,Point,percent,NA,NA,3.5
HHS Region 7,4 wk ahead,Point,percent,NA,NA,3
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,4.9
HHS Region 7,Season peak week,Point,week,NA,NA,7
HHS Region 8,1 wk ahead,Point,percent,NA,NA,4.1
HHS Region 8,2 wk ahead,Point,percent,NA,NA,4
HHS Region 8,3 wk ahead,Point,percent,NA,NA,3.4
HHS Region 8,4 wk ahead,Point,percent,NA,NA,2.8
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,5.5
HHS Region 8,Season peak week,Point,week,NA,NA,52
HHS Region 9,1 wk ahead,Point,percent,NA,NA,3.6
HHS Region 9,2 wk ahead,Point,percent,NA,NA,3.7
HHS Region 9,3 wk ahead,Point,percent,NA,NA,3.4
HHS Region 9,4 wk ahead,Point,percent,NA,NA,3.1
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,3.8
HHS Region 9,Season peak week,Point,week,NA,NA,7
US National,1 wk ahead,Point,percent,NA,NA,4.3
US National,2 wk ahead,Point,percent,NA,NA,4.6
US National,3 wk ahead,Point,percent,NA,NA,4.1
US National,4 wk ahead,Point,percent,NA,NA,3.7
US National,Season onset,Point,week,NA,NA,49
US National,Season peak percentage,Point,percent,NA,NA,4.7
US National,Season peak week,Point,week,NA,NA,7
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,5.81456212043056e-11
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,1.92676792252513e-10
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,3.43486556994419e-10
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,5.59937221517731e-10
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,8.34848073592267e-10
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,1.13899282034682e-09
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,1.42350757909143e-09
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,1.63478173516482e-09
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,1.73998284157558e-09
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,1.75329205101325e-09
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,1.75249180833137e-09
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.00300000114012233
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,2.29280476851948e-09
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,3.16385672124953e-09
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,4.5775307751335e-09
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,6.49783435013028e-09
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,8.73528614582205e-09
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.00600000949334576
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,1.27928565427525e-08
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,1.38799915362817e-08
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00100001378681535
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00100001301395325
