location,target,unit,type,bin_start_incl,bin_end_notincl,value
Alabama,1 wk ahead,percent,Point,NA,NA,2.5
Alabama,2 wk ahead,percent,Point,NA,NA,2.2
Alabama,3 wk ahead,percent,Point,NA,NA,2.2
Alabama,4 wk ahead,percent,Point,NA,NA,2.3
Alabama,Season peak percentage,percent,Point,NA,NA,8.3
Alabama,Season peak week,week,Point,NA,NA,4
Alaska,1 wk ahead,percent,Point,NA,NA,1.1
Alaska,2 wk ahead,percent,Point,NA,NA,1.4
Alaska,3 wk ahead,percent,Point,NA,NA,0.9
Alaska,4 wk ahead,percent,Point,NA,NA,1
Alaska,Season peak percentage,percent,Point,NA,NA,4.3
Alaska,Season peak week,week,Point,NA,NA,5
Arizona,1 wk ahead,percent,Point,NA,NA,1.3
Arizona,2 wk ahead,percent,Point,NA,NA,1.5
Arizona,3 wk ahead,percent,Point,NA,NA,1.3
Arizona,4 wk ahead,percent,Point,NA,NA,1.3
Arizona,Season peak percentage,percent,Point,NA,NA,3.4
Arizona,Season peak week,week,Point,NA,NA,7
Arkansas,1 wk ahead,percent,Point,NA,NA,1
Arkansas,2 wk ahead,percent,Point,NA,NA,0.9
Arkansas,3 wk ahead,percent,Point,NA,NA,0.9
Arkansas,4 wk ahead,percent,Point,NA,NA,1.1
Arkansas,Season peak percentage,percent,Point,NA,NA,7.6
Arkansas,Season peak week,week,Point,NA,NA,4
California,1 wk ahead,percent,Point,NA,NA,1.9
California,2 wk ahead,percent,Point,NA,NA,1.9
California,3 wk ahead,percent,Point,NA,NA,1.8
California,4 wk ahead,percent,Point,NA,NA,1.9
California,Season peak percentage,percent,Point,NA,NA,4.9
California,Season peak week,week,Point,NA,NA,3
Colorado,1 wk ahead,percent,Point,NA,NA,0.7
Colorado,2 wk ahead,percent,Point,NA,NA,0.7
Colorado,3 wk ahead,percent,Point,NA,NA,0.6
Colorado,4 wk ahead,percent,Point,NA,NA,0.6
Colorado,Season peak percentage,percent,Point,NA,NA,3.1
Colorado,Season peak week,week,Point,NA,NA,6
Connecticut,1 wk ahead,percent,Point,NA,NA,1.5
Connecticut,2 wk ahead,percent,Point,NA,NA,1.4
Connecticut,3 wk ahead,percent,Point,NA,NA,1.1
Connecticut,4 wk ahead,percent,Point,NA,NA,1
Connecticut,Season peak percentage,percent,Point,NA,NA,4.1
Connecticut,Season peak week,week,Point,NA,NA,7
