location,target,unit,type,bin_start_incl,bin_end_notincl,value
Alabama,1 wk ahead,percent,Point,NA,NA,5.5
Alabama,2 wk ahead,percent,Point,NA,NA,6
Alabama,3 wk ahead,percent,Point,NA,NA,6.3
Alabama,4 wk ahead,percent,Point,NA,NA,6.3
Alabama,Season peak percentage,percent,Point,NA,NA,8.3
Alabama,Season peak week,week,Point,NA,NA,4
Alaska,1 wk ahead,percent,Point,NA,NA,1.6
Alaska,2 wk ahead,percent,Point,NA,NA,1.9
Alaska,3 wk ahead,percent,Point,NA,NA,1.5
Alaska,4 wk ahead,percent,Point,NA,NA,1.7
Alaska,Season peak percentage,percent,Point,NA,NA,4.3
Alaska,Season peak week,week,Point,NA,NA,5
Arizona,1 wk ahead,percent,Point,NA,NA,3.1
Arizona,2 wk ahead,percent,Point,NA,NA,3
Arizona,3 wk ahead,percent,Point,NA,NA,2.8
Arizona,4 wk ahead,percent,Point,NA,NA,2.5
Arizona,Season peak percentage,percent,Point,NA,NA,3.4
Arizona,Season peak week,week,Point,NA,NA,7
Arkansas,1 wk ahead,percent,Point,NA,NA,5.2
Arkansas,2 wk ahead,percent,Point,NA,NA,6
Arkansas,3 wk ahead,percent,Point,NA,NA,5.3
Arkansas,4 wk ahead,percent,Point,NA,NA,4.5
Arkansas,Season peak percentage,percent,Point,NA,NA,7.6
Arkansas,Season peak week,week,Point,NA,NA,4
California,1 wk ahead,percent,Point,NA,NA,4.4
California,2 wk ahead,percent,Point,NA,NA,4.2
California,3 wk ahead,percent,Point,NA,NA,4.1
California,4 wk ahead,percent,Point,NA,NA,4
California,Season peak percentage,percent,Point,NA,NA,4.9
California,Season peak week,week,Point,NA,NA,3
Colorado,1 wk ahead,percent,Point,NA,NA,1.9
Colorado,2 wk ahead,percent,Point,NA,NA,2.2
Colorado,3 wk ahead,percent,Point,NA,NA,2.1
Colorado,4 wk ahead,percent,Point,NA,NA,1.8
Colorado,Season peak percentage,percent,Point,NA,NA,3.1
Colorado,Season peak week,week,Point,NA,NA,6
Connecticut,1 wk ahead,percent,Point,NA,NA,2.9
Connecticut,2 wk ahead,percent,Point,NA,NA,3.2
Connecticut,3 wk ahead,percent,Point,NA,NA,3.6
Connecticut,4 wk ahead,percent,Point,NA,NA,2.9
Connecticut,Season peak percentage,percent,Point,NA,NA,4.1
Connecticut,Season peak week,week,Point,NA,NA,7
Delaware,1 wk ahead,percent,Point,NA,NA,2.7
Delaware,2 wk ahead,percent,Point,NA,NA,2.1
Delaware,3 wk ahead,percent,Point,NA,NA,1.8
Delaware,4 wk ahead,percent,Point,NA,NA,1.6
