location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,1.5
HHS Region 1,2 wk ahead,Point,percent,NA,NA,1.4
HHS Region 1,3 wk ahead,Point,percent,NA,NA,1.1
HHS Region 1,4 wk ahead,Point,percent,NA,NA,1
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,3.7
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,1.3
HHS Region 10,2 wk ahead,Point,percent,NA,NA,1.2
HHS Region 10,3 wk ahead,Point,percent,NA,NA,0.9
HHS Region 10,4 wk ahead,Point,percent,NA,NA,0.9
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,4.4
HHS Region 10,Season peak week,Point,week,NA,NA,9
HHS Region 2,1 wk ahead,Point,percent,NA,NA,2.2
HHS Region 2,2 wk ahead,Point,percent,NA,NA,1.9
HHS Region 2,3 wk ahead,Point,percent,NA,NA,1.8
HHS Region 2,4 wk ahead,Point,percent,NA,NA,1.7
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.2
HHS Region 2,Season peak week,Point,week,NA,NA,7
HHS Region 3,1 wk ahead,Point,percent,NA,NA,2
HHS Region 3,2 wk ahead,Point,percent,NA,NA,1.6
HHS Region 3,3 wk ahead,Point,percent,NA,NA,1.5
HHS Region 3,4 wk ahead,Point,percent,NA,NA,1.4
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,4.6
HHS Region 3,Season peak week,Point,week,NA,NA,8
HHS Region 4,1 wk ahead,Point,percent,NA,NA,1.4
HHS Region 4,2 wk ahead,Point,percent,NA,NA,1.3
HHS Region 4,3 wk ahead,Point,percent,NA,NA,1.1
HHS Region 4,4 wk ahead,Point,percent,NA,NA,1.1
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 4,Season peak week,Point,week,NA,NA,6
HHS Region 5,1 wk ahead,Point,percent,NA,NA,1.4
HHS Region 5,2 wk ahead,Point,percent,NA,NA,1.3
HHS Region 5,3 wk ahead,Point,percent,NA,NA,1.1
HHS Region 5,4 wk ahead,Point,percent,NA,NA,1
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.5
HHS Region 5,Season peak week,Point,week,NA,NA,8
HHS Region 6,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 6,2 wk ahead,Point,percent,NA,NA,2.3
HHS Region 6,3 wk ahead,Point,percent,NA,NA,2.1
HHS Region 6,4 wk ahead,Point,percent,NA,NA,2
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,10.1
HHS Region 6,Season peak week,Point,week,NA,NA,7
HHS Region 7,1 wk ahead,Point,percent,NA,NA,1.1
HHS Region 7,2 wk ahead,Point,percent,NA,NA,0.9
HHS Region 7,3 wk ahead,Point,percent,NA,NA,0.8
HHS Region 7,4 wk ahead,Point,percent,NA,NA,0.7
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,5.7
HHS Region 7,Season peak week,Point,week,NA,NA,8
HHS Region 8,1 wk ahead,Point,percent,NA,NA,1.1
HHS Region 8,2 wk ahead,Point,percent,NA,NA,0.9
HHS Region 8,3 wk ahead,Point,percent,NA,NA,0.9
HHS Region 8,4 wk ahead,Point,percent,NA,NA,0.8
HHS Region 8,Season onset,Point,week,NA,NA,50
HHS Region 8,Season peak percentage,Point,percent,NA,NA,4
HHS Region 8,Season peak week,Point,week,NA,NA,8
HHS Region 9,1 wk ahead,Point,percent,NA,NA,2.1
HHS Region 9,2 wk ahead,Point,percent,NA,NA,1.9
HHS Region 9,3 wk ahead,Point,percent,NA,NA,1.9
HHS Region 9,4 wk ahead,Point,percent,NA,NA,1.8
HHS Region 9,Season onset,Point,week,NA,NA,51
HHS Region 9,Season peak percentage,Point,percent,NA,NA,4.3
HHS Region 9,Season peak week,Point,week,NA,NA,7
US National,1 wk ahead,Point,percent,NA,NA,1.7
US National,2 wk ahead,Point,percent,NA,NA,1.5
US National,3 wk ahead,Point,percent,NA,NA,1.4
US National,4 wk ahead,Point,percent,NA,NA,1.4
US National,Season onset,Point,week,NA,NA,48
US National,Season peak percentage,Point,percent,NA,NA,5.1
US National,Season peak week,Point,week,NA,NA,7
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,0.00557952141871383
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.0143640463837702
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.0191522490728255
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.0243049525333021
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.0294452020396928
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.0341346002945648
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.038598663956398
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.0404701164264801
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.0415456456719832
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.0428556513193319
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.0396737158319974
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.0387827948806388
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.0353387369861966
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.0353924265153979
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0311239369195337
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.0298253594820817
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.0299570756703162
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.0305809431568517
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.0354639726268935
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.0364920500752272
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0293746778703892
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.0373020973513487
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.0428882682753574
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.0344228766547312
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.0354595852217306
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0411048245602451
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.0303483210924003
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.0284299857761173
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.0158868628975191
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0195920483279906
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.00678651939540764
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.00543655604647897
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.00810322271314564
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.00376988937981231
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.00210322271314564
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.00510322271314564
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.00243655604647898
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.00410322271314564
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.000436556046478979
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.000436556046478979
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.00110322271314565
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.000436556046478979
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.000436556046478979
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,0.000769889379812312
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,0.00143655604647898
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.4,6.5,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.5,6.6,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.6,6.7,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.7,6.8,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.8,6.9,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,6.9,7.0,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.0,7.1,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.1,7.2,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.2,7.3,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.3,7.4,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.4,7.5,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.5,7.6,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.6,7.7,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.7,7.8,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.8,7.9,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,7.9,8.0,0.000103222713145646
HHS Region 1,1 wk ahead,Bin,percent,8.0,8.1,0.000103222713145647
HHS Region 1,1 wk ahead,Bin,percent,8.1,8.2,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,8.2,8.3,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,8.3,8.4,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,8.4,8.5,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,8.5,8.6,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,8.6,8.7,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,8.7,8.8,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,8.8,8.9,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,8.9,9.0,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,9.0,9.1,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,9.1,9.2,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,9.2,9.3,0.000103222713145648
HHS Region 1,1 wk ahead,Bin,percent,9.3,9.4,0.000103222713145648
