location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,1.6
HHS Region 1,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 1,3 wk ahead,Point,percent,NA,NA,1.9
HHS Region 1,4 wk ahead,Point,percent,NA,NA,2.3
HHS Region 1,Season onset,Point,week,NA,NA,50
HHS Region 1,Season peak percentage,Point,percent,NA,NA,4.4
HHS Region 1,Season peak week,Point,week,NA,NA,7
HHS Region 10,1 wk ahead,Point,percent,NA,NA,1.8
HHS Region 10,2 wk ahead,Point,percent,NA,NA,1.9
HHS Region 10,3 wk ahead,Point,percent,NA,NA,1.9
HHS Region 10,4 wk ahead,Point,percent,NA,NA,2.1
HHS Region 10,Season onset,Point,week,NA,NA,47
HHS Region 10,Season peak percentage,Point,percent,NA,NA,4.1
HHS Region 10,Season peak week,Point,week,NA,NA,5
HHS Region 2,1 wk ahead,Point,percent,NA,NA,3
HHS Region 2,2 wk ahead,Point,percent,NA,NA,3.3
HHS Region 2,3 wk ahead,Point,percent,NA,NA,3.7
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.3
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,6.3
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,2
HHS Region 3,2 wk ahead,Point,percent,NA,NA,2.2
HHS Region 3,3 wk ahead,Point,percent,NA,NA,2.5
HHS Region 3,4 wk ahead,Point,percent,NA,NA,2.9
HHS Region 3,Season onset,Point,week,NA,NA,47
HHS Region 3,Season peak percentage,Point,percent,NA,NA,4.6
HHS Region 3,Season peak week,Point,week,NA,NA,5
HHS Region 4,1 wk ahead,Point,percent,NA,NA,3.3
HHS Region 4,2 wk ahead,Point,percent,NA,NA,3.7
HHS Region 4,3 wk ahead,Point,percent,NA,NA,4
HHS Region 4,4 wk ahead,Point,percent,NA,NA,4.3
HHS Region 4,Season onset,Point,week,NA,NA,45
HHS Region 4,Season peak percentage,Point,percent,NA,NA,6.4
HHS Region 4,Season peak week,Point,week,NA,NA,4
HHS Region 5,1 wk ahead,Point,percent,NA,NA,1.7
HHS Region 5,2 wk ahead,Point,percent,NA,NA,1.8
HHS Region 5,3 wk ahead,Point,percent,NA,NA,1.9
HHS Region 5,4 wk ahead,Point,percent,NA,NA,2.1
HHS Region 5,Season onset,Point,week,NA,NA,50
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.6
HHS Region 5,Season peak week,Point,week,NA,NA,6
HHS Region 6,1 wk ahead,Point,percent,NA,NA,6.7
HHS Region 6,2 wk ahead,Point,percent,NA,NA,6.8
HHS Region 6,3 wk ahead,Point,percent,NA,NA,6.6
HHS Region 6,4 wk ahead,Point,percent,NA,NA,6.7
HHS Region 6,Season onset,Point,week,NA,NA,44
HHS Region 6,Season peak percentage,Point,percent,NA,NA,8.9
HHS Region 6,Season peak week,Point,week,NA,NA,1
HHS Region 7,1 wk ahead,Point,percent,NA,NA,1.6
HHS Region 7,2 wk ahead,Point,percent,NA,NA,1.7
HHS Region 7,3 wk ahead,Point,percent,NA,NA,1.8
HHS Region 7,4 wk ahead,Point,percent,NA,NA,2.1
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,5.2
HHS Region 7,Season peak week,Point,week,NA,NA,5
HHS Region 8,1 wk ahead,Point,percent,NA,NA,2.4
HHS Region 8,2 wk ahead,Point,percent,NA,NA,2.7
HHS Region 8,3 wk ahead,Point,percent,NA,NA,3.2
HHS Region 8,4 wk ahead,Point,percent,NA,NA,4
HHS Region 8,Season onset,Point,week,NA,NA,50
HHS Region 8,Season peak percentage,Point,percent,NA,NA,6.9
HHS Region 8,Season peak week,Point,week,NA,NA,6
HHS Region 9,1 wk ahead,Point,percent,NA,NA,2.7
HHS Region 9,2 wk ahead,Point,percent,NA,NA,2.9
HHS Region 9,3 wk ahead,Point,percent,NA,NA,3.3
HHS Region 9,4 wk ahead,Point,percent,NA,NA,3.7
HHS Region 9,Season onset,Point,week,NA,NA,45
HHS Region 9,Season peak percentage,Point,percent,NA,NA,5
HHS Region 9,Season peak week,Point,week,NA,NA,3
US National,1 wk ahead,Point,percent,NA,NA,3.1
US National,2 wk ahead,Point,percent,NA,NA,3.3
US National,3 wk ahead,Point,percent,NA,NA,3.6
US National,4 wk ahead,Point,percent,NA,NA,3.8
US National,Season onset,Point,week,NA,NA,45
US National,Season peak percentage,Point,percent,NA,NA,5.3
US National,Season peak week,Point,week,NA,NA,5
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,3.28288309692212e-05
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,6.56576619384424e-05
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,6.56576619384424e-05
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,6.56576619384424e-05
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.000481586294357776
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.00611740592482038
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.015357142822968
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.0238627822661175
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.0334943344148283
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.0249679531120113
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.0147004851677739
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.0258488294537957
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.0502821827479415
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.0796641843357532
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0943439582891552
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.124633453755131
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.142923325569266
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.116234995769437
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.0822882090534499
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.0491754364660242
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0367236056146721
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.0287229297652161
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.0182881880289455
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.00785347609447803
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00263612012724431
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.0035056794551166
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,2.74421436274522e-05
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.000897001471499738
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.000897001471499738
