location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Point,percent,NA,NA,3.8
HHS Region 1,2 wk ahead,Point,percent,NA,NA,6.4
HHS Region 1,3 wk ahead,Point,percent,NA,NA,6.6
HHS Region 1,4 wk ahead,Point,percent,NA,NA,6.5
HHS Region 1,Season onset,Point,week,NA,NA,49
HHS Region 1,Season peak percentage,Point,percent,NA,NA,7.3
HHS Region 1,Season peak week,Point,week,NA,NA,6
HHS Region 10,1 wk ahead,Point,percent,NA,NA,2
HHS Region 10,2 wk ahead,Point,percent,NA,NA,3.2
HHS Region 10,3 wk ahead,Point,percent,NA,NA,2.7
HHS Region 10,4 wk ahead,Point,percent,NA,NA,2.5
HHS Region 10,Season onset,Point,week,NA,NA,50
HHS Region 10,Season peak percentage,Point,percent,NA,NA,3.5
HHS Region 10,Season peak week,Point,week,NA,NA,5
HHS Region 2,1 wk ahead,Point,percent,NA,NA,4.9
HHS Region 2,2 wk ahead,Point,percent,NA,NA,4.9
HHS Region 2,3 wk ahead,Point,percent,NA,NA,4.8
HHS Region 2,4 wk ahead,Point,percent,NA,NA,4.7
HHS Region 2,Season onset,Point,week,NA,NA,49
HHS Region 2,Season peak percentage,Point,percent,NA,NA,5.9
HHS Region 2,Season peak week,Point,week,NA,NA,6
HHS Region 3,1 wk ahead,Point,percent,NA,NA,3
HHS Region 3,2 wk ahead,Point,percent,NA,NA,4.8
HHS Region 3,3 wk ahead,Point,percent,NA,NA,4.4
HHS Region 3,4 wk ahead,Point,percent,NA,NA,4.3
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season peak percentage,Point,percent,NA,NA,5
HHS Region 3,Season peak week,Point,week,NA,NA,5
HHS Region 4,1 wk ahead,Point,percent,NA,NA,3.1
HHS Region 4,2 wk ahead,Point,percent,NA,NA,4.2
HHS Region 4,3 wk ahead,Point,percent,NA,NA,3.9
HHS Region 4,4 wk ahead,Point,percent,NA,NA,3.6
HHS Region 4,Season onset,Point,week,NA,NA,47
HHS Region 4,Season peak percentage,Point,percent,NA,NA,4.4
HHS Region 4,Season peak week,Point,week,NA,NA,5
HHS Region 5,1 wk ahead,Point,percent,NA,NA,2.4
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.5
HHS Region 5,3 wk ahead,Point,percent,NA,NA,2.6
HHS Region 5,4 wk ahead,Point,percent,NA,NA,2.6
HHS Region 5,Season onset,Point,week,NA,NA,51
HHS Region 5,Season peak percentage,Point,percent,NA,NA,3.1
HHS Region 5,Season peak week,Point,week,NA,NA,1
HHS Region 6,1 wk ahead,Point,percent,NA,NA,5.3
HHS Region 6,2 wk ahead,Point,percent,NA,NA,5.2
HHS Region 6,3 wk ahead,Point,percent,NA,NA,5.2
HHS Region 6,4 wk ahead,Point,percent,NA,NA,4.9
HHS Region 6,Season onset,Point,week,NA,NA,51
HHS Region 6,Season peak percentage,Point,percent,NA,NA,7
HHS Region 6,Season peak week,Point,week,NA,NA,5
HHS Region 7,1 wk ahead,Point,percent,NA,NA,3.9
HHS Region 7,2 wk ahead,Point,percent,NA,NA,6.1
HHS Region 7,3 wk ahead,Point,percent,NA,NA,5.7
HHS Region 7,4 wk ahead,Point,percent,NA,NA,4.5
HHS Region 7,Season onset,Point,week,NA,NA,50
HHS Region 7,Season peak percentage,Point,percent,NA,NA,6.8
HHS Region 7,Season peak week,Point,week,NA,NA,5
HHS Region 8,1 wk ahead,Point,percent,NA,NA,3.6
HHS Region 8,2 wk ahead,Point,percent,NA,NA,4.4
HHS Region 8,3 wk ahead,Point,percent,NA,NA,4
HHS Region 8,4 wk ahead,Point,percent,NA,NA,3.3
HHS Region 8,Season onset,Point,week,NA,NA,46
HHS Region 8,Season peak percentage,Point,percent,NA,NA,4.7
HHS Region 8,Season peak week,Point,week,NA,NA,4
HHS Region 9,1 wk ahead,Point,percent,NA,NA,2.6
HHS Region 9,2 wk ahead,Point,percent,NA,NA,3.3
HHS Region 9,3 wk ahead,Point,percent,NA,NA,3.5
HHS Region 9,4 wk ahead,Point,percent,NA,NA,3.3
HHS Region 9,Season onset,Point,week,NA,NA,48
HHS Region 9,Season peak percentage,Point,percent,NA,NA,3.7
HHS Region 9,Season peak week,Point,week,NA,NA,6
US National,1 wk ahead,Point,percent,NA,NA,3.4
US National,2 wk ahead,Point,percent,NA,NA,4.3
US National,3 wk ahead,Point,percent,NA,NA,4
US National,4 wk ahead,Point,percent,NA,NA,3.8
US National,Season onset,Point,week,NA,NA,47
US National,Season peak percentage,Point,percent,NA,NA,4.4
US National,Season peak week,Point,week,NA,NA,5
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,2.19427434366096e-10
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,7.44428493171855e-10
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,1.39436483443464e-09
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,2.44634098323717e-09
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,4.02814339451875e-09
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,6.24037165943736e-09
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,9.11868287158221e-09
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,1.26029750876043e-08
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,1.65219872082623e-08
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.00100002006610417
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,2.45157064740562e-08
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,2.79158147213889e-08
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,3.0519039098163e-08
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,3.21394991237894e-08
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.00200003163022387
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.00200003116952486
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,3.08427213996629e-08
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,2.86112616335229e-08
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,2.56893175788798e-08
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.00200002117642973
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.00100001799269154
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.00100001425697779
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,1.13173813907244e-08
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.0040000061602374
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,5.89982281678332e-09
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.00600000086431162
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.00500000014574974
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.00499999935738184
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.022999989288017
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.0369999817560025
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.021999990228445
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.0339999845839669
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.0229999917095434
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.0709999673748956
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.0619999738196308
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.048999982265377
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.0469999843821492
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.0489999837539587
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.0729999706404461
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.0739999693455619
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.0649999730547657
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.0689999695992035
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.0449999812186132
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.0259999902615701
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.0249999897783724
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.0299999862346572
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.0229999893092946
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.0239999882267197
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.00899999589034867
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.0129999934472907
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.00699999648382401
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.0149999920597815
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.00199999898868021
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.00599999680093056
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,0.00699999625536628
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.0109999941026345
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,0.00799999571718332
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,0.00499999733173219
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,2.26469646506259e-11
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,0.00199999894628105
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,0.00099999948446401
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,2.26469646506259e-11
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,2.26469646506259e-11
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,2.26469646506259e-11
